"DEP","ESS","famille","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"72","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","7","2","s","s","s"
"72","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","10849","8955","25237","25011","682234010"
"72","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","1646","1131","30756","28751","889342779"
"72","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","332","209","30451","27962","909661893"
"72","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","55","34","29001","26743","1010379641"
"72","ESS + Hors ESS","Public","1 - Micro entreprise","730","320","2787","2561","79486934"
"72","ESS + Hors ESS","Public","2 - Petites entreprises","414","223","8202","7431","225640831"
"72","ESS + Hors ESS","Public","3 - Moyennes entreprises","147","108","13493","12316","387177802"
"72","ESS + Hors ESS","Public","4 - Grandes entreprises","21","14","16984","15701","499670238"
"73","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","114","41","476","480","18828367"
"73","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","40","24","779","718","26656351"
"73","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","6","6","s","s","s"
"73","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","1","0","s","s","s"
"73","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","42","2","s","s","s"
"73","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","7","1","s","s","s"
"73","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","3","0","281","271","10385587"
"73","ESS + Hors ESS","3. Association","1 - Micro entreprise","1041","899","s","s","s"
"73","ESS + Hors ESS","3. Association","2 - Petites entreprises","296","184","5085","4314","123341152"
"73","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","51","27","3901","3253","83187943"
"73","ESS + Hors ESS","3. Association","4 - Grandes entreprises","2","1","s","s","s"
"73","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","3","0","18","15","496239"
"73","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","4","0","s","s","s"
"73","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","4","2","s","s","s"
"73","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","14920","12552","31147","30893","908385252"
"73","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","2268","1663","s","s","s"
"73","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","347","224","s","s","s"
"73","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","29","20","s","s","s"
"73","ESS + Hors ESS","Public","1 - Micro entreprise","736","236","s","s","s"
"73","ESS + Hors ESS","Public","2 - Petites entreprises","375","186","s","s","s"
"73","ESS + Hors ESS","Public","3 - Moyennes entreprises","158","107","s","s","s"
"73","ESS + Hors ESS","Public","4 - Grandes entreprises","19","16","14791","13487","441096848"
"74","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","137","27","629","616","26755601"
"74","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","52","17","945","890","36422487"
"74","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","7","5","s","s","s"
"74","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","1","1","s","s","s"
"74","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","77","4","s","s","s"
"74","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","17","4","s","s","s"
"74","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","5","1","s","s","s"
"74","ESS + Hors ESS","3. Association","1 - Micro entreprise","1394","1255","2471","2313","63624190"
"74","ESS + Hors ESS","3. Association","2 - Petites entreprises","443","306","8148","6756","195950810"
"74","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","94","51","7811","6665","178353178"
"74","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","8","2","s","s","s"
"74","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","8","1","s","s","s"
"74","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","8","2","s","s","s"
"74","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","22893","19208","51605","51181","1595270301"
"74","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","3374","2460","58641","55343","1904979362"
"74","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","488","335","s","s","1402584840"
"74","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","45","25","s","s","808834052"
"74","ESS + Hors ESS","Public","1 - Micro entreprise","619","182","s","s","s"
"74","ESS + Hors ESS","Public","2 - Petites entreprises","501","193","9558","8720","277695376"
"74","ESS + Hors ESS","Public","3 - Moyennes entreprises","193","146","s","s","535295954"
"74","ESS + Hors ESS","Public","4 - Grandes entreprises","28","22","21272","19508","s"
"75","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","357","123","1500","1593","71805575"
"75","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","110","39","1873","1828","89695828"
"75","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","24","10","1932","1661","99670552"
"75","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","10","5","10530","10092","606964147"
"75","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","191","62","610","1012","50649741"
"75","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","77","33","1623","1417","77570586"
"75","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","57","33","5947","5205","252543202"
"75","ESS + Hors ESS","2. Mutuelle","4 - Grandes entreprises","13","3","6178","5509","299743205"
"75","ESS + Hors ESS","3. Association","1 - Micro entreprise","9421","8240","16378","16946","646452105"
"75","ESS + Hors ESS","3. Association","2 - Petites entreprises","1961","1338","36047","30879","1187090239"
"75","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","462","314","39068","33939","1319703805"
"75","ESS + Hors ESS","3. Association","4 - Grandes entreprises","46","31","19715","18645","747896072"
"75","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","181","126","605","626","26078259"
"75","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","130","57","2621","2331","88257372"
"75","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","43","21","4296","3749","136815246"
"75","ESS + Hors ESS","4. Fondation","4 - Grandes entreprises","11","6","10212","9586","412013007"
"75","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","139156","122575","292388","289444","11495083992"
"75","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","18248","14020","319804","296668","13995808874"
"75","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","2890","1896","258437","239194","13543060927"
"75","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","474","273","248624","228725","13894332030"
"75","ESS + Hors ESS","Public","1 - Micro entreprise","1165","71","4484","5385","179199299"
"75","ESS + Hors ESS","Public","2 - Petites entreprises","1919","129","46252","42978","1392808140"
"75","ESS + Hors ESS","Public","3 - Moyennes entreprises","767","297","73571","68736","2805939355"
"75","ESS + Hors ESS","Public","4 - Grandes entreprises","290","135","283511","265283","11051639272"
"76","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","299","88","s","s","42717033"
"76","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","50","16","1154","1107","s"
"76","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","12","4","1144","1086","51621268"
"76","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","2","2","s","s","s"
"76","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","148","3","543","540","s"
"76","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","22","2","s","s","s"
"76","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","8","0","765","726","26457543"
"76","ESS + Hors ESS","2. Mutuelle","4 - Grandes entreprises","2","2","s","s","s"
"76","ESS + Hors ESS","3. Association","1 - Micro entreprise","2330","2048","3793","3544","98784236"
"76","ESS + Hors ESS","3. Association","2 - Petites entreprises","566","344","10937","8910","260554962"
"76","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","169","99","13617","11680","315327381"
"76","ESS + Hors ESS","3. Association","4 - Grandes entreprises","8","7","3394","2231","57299922"
"76","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","3","1","s","s","s"
"76","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","3","0","s","s","s"
"76","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","12","4","916","816","22897924"
"76","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","24286","19924","59200","56148","1608101050"
"76","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","4140","2815","79048","73378","2396523286"
"76","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","784","409","72582","66475","2363078931"
"76","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","114","65","61291","57514","2464358602"
"76","ESS + Hors ESS","Public","1 - Micro entreprise","1930","729","6941","6352","203793781"
"76","ESS + Hors ESS","Public","2 - Petites entreprises","780","340","14821","13586","434105610"
"76","ESS + Hors ESS","Public","3 - Moyennes entreprises","323","229","30456","28126","959167222"
"76","ESS + Hors ESS","Public","4 - Grandes entreprises","82","56","64423","59994","1912424675"
"77","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","147","17","554","592","26237408"
"77","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","35","12","634","550","24303973"
"77","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","4","3","s","s","s"
"77","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","3","1","s","s","s"
"77","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","49","2","s","s","s"
"77","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","14","3","s","s","s"
"77","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","5","0","809","673","24344313"
"77","ESS + Hors ESS","3. Association","1 - Micro entreprise","2015","1838","s","s","s"
"77","ESS + Hors ESS","3. Association","2 - Petites entreprises","432","231","8196","6941","215008466"
"77","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","123","49","10528","9069","249433098"
"77","ESS + Hors ESS","3. Association","4 - Grandes entreprises","2","2","s","s","s"
"77","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","7","4","18","21","958313"
"77","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","7","0","s","s","s"
"77","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","9","1","s","s","s"
"77","ESS + Hors ESS","4. Fondation","4 - Grandes entreprises","2","0","s","s","s"
"77","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","26753","22920","66542","64200","2032787335"
"77","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","4543","3199","85289","77799","2754030147"
"77","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","878","455","81094","73730","2743721888"
"77","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","115","48","74437","66311","2533480331"
"77","ESS + Hors ESS","Public","1 - Micro entreprise","1484","507","5972","5709","186753772"
"77","ESS + Hors ESS","Public","2 - Petites entreprises","748","317","13771","12836","411237474"
"77","ESS + Hors ESS","Public","3 - Moyennes entreprises","324","253","28581","26903","920438897"
"77","ESS + Hors ESS","Public","4 - Grandes entreprises","73","52","49039","46124","1535948021"
"78","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","178","24","781","800","36158695"
"78","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","40","5","642","631","28610192"
"78","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","4","2","s","s","s"
"78","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","1","0","s","s","s"
"78","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","41","1","s","s","s"
"78","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","14","1","s","s","s"
"78","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","9","3","s","s","s"
"78","ESS + Hors ESS","2. Mutuelle","4 - Grandes entreprises","1","0","s","s","s"
"78","ESS + Hors ESS","3. Association","1 - Micro entreprise","2002","1808","3336","2999","88686251"
"78","ESS + Hors ESS","3. Association","2 - Petites entreprises","541","341","9945","7862","244704902"
"78","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","141","62","11832","10230","303571568"
"78","ESS + Hors ESS","3. Association","4 - Grandes entreprises","4","3","1319","1219","49008028"
"78","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","7","4","s","s","s"
"78","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","10","3","s","s","s"
"78","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","15","3","1404","1271","40410290"
"78","ESS + Hors ESS","4. Fondation","4 - Grandes entreprises","1","0","s","s","s"
"78","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","28394","24128","67622","65600","2215762185"
"78","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","4193","2867","77332","70967","2761796524"
"78","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","913","476","84777","79816","3772833722"
"78","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","181","82","122714","117751","6409046459"
"78","ESS + Hors ESS","Public","1 - Micro entreprise","1085","257","4899","4630","156517269"
"78","ESS + Hors ESS","Public","2 - Petites entreprises","676","197","12173","11366","384056740"
"78","ESS + Hors ESS","Public","3 - Moyennes entreprises","293","210","26383","24626","864022866"
"78","ESS + Hors ESS","Public","4 - Grandes entreprises","99","61","58852","54386","1790491139"
"79","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","168","68","s","s","s"
"79","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","42","17","877","822","26978934"
"79","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","12","8","1010","887","27361383"
"79","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","2","1","s","s","s"
"79","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","30","0","s","s","s"
"79","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","7","0","188","171","7391910"
"79","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","11","2","s","s","s"
"79","ESS + Hors ESS","2. Mutuelle","4 - Grandes entreprises","7","3","6916","6598","361128583"
"79","ESS + Hors ESS","3. Association","1 - Micro entreprise","935","853","s","s","s"
"79","ESS + Hors ESS","3. Association","2 - Petites entreprises","188","149","3529","2995","81747308"
"79","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","48","29","4572","3968","107086412"
"79","ESS + Hors ESS","3. Association","4 - Grandes entreprises","3","1","s","s","s"
"79","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","3","0","s","s","s"
"79","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","7521","6406","17510","16762","446356053"
"79","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","1228","864","23434","21779","659299397"
"79","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","227","149","21741","20231","670496970"
"79","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","26","23","11454","10424","416355432"
"79","ESS + Hors ESS","Public","1 - Micro entreprise","618","279","2241","2026","60057474"
"79","ESS + Hors ESS","Public","2 - Petites entreprises","287","149","5591","5103","156528022"
"79","ESS + Hors ESS","Public","3 - Moyennes entreprises","109","90","9349","8394","250960588"
"79","ESS + Hors ESS","Public","4 - Grandes entreprises","14","12","11380","10447","325037587"
"80","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","95","23","s","s","s"
"80","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","26","11","514","476","17424025"
"80","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","6","3","s","s","s"
"80","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","3","2","s","s","s"
"80","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","50","2","s","s","s"
