"REG","typo_Asso","typo_Asso_det","sexe","type_emploi","nb_poste"
"Normandie","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Ensemble","662"
"Normandie","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Ensemble","3120"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Ensemble","1419"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Ensemble","1390"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Ensemble","2371"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Ensemble","3065"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Ensemble","13397"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Ensemble","15494"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Ensemble","14864"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Ensemble","8657"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Ensemble","7926"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Ensemble","16305"
"Nouvelle-Aquitaine","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ensemble","584"
"Nouvelle-Aquitaine","ARTS SPECTACLES (RZ1)","NC","Ensemble","Ensemble","2899"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Ensemble","4783"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Ensemble","1494"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Ensemble","960"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Ensemble","17050"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ensemble","Ensemble","2666"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","NC","Ensemble","Ensemble","27"
"Nouvelle-Aquitaine","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Ensemble","1544"
"Nouvelle-Aquitaine","NON-CLASSES (94.99Z)","NC","Ensemble","Ensemble","10192"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","NC","Ensemble","Ensemble","8858"
"Nouvelle-Aquitaine","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ensemble","15531"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Ensemble","2123"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Ensemble","5990"
"Occitanie","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Ensemble","1123"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Ensemble","748"
"Occitanie","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Ensemble","1360"
"Occitanie","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Ensemble","4127"
"Occitanie","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Ensemble","9375"
"Occitanie","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Ensemble","20122"
"Occitanie","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Ensemble","11824"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Ensemble","11927"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Ensemble","6959"
"Occitanie","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Ensemble","23024"
"Occitanie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ensemble","641"
"Occitanie","ARTS SPECTACLES (RZ1)","NC","Ensemble","Ensemble","3038"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Ensemble","4301"
"Occitanie","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Ensemble","2828"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Ensemble","609"
"Occitanie","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Ensemble","15591"
"Occitanie","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ensemble","Ensemble","2610"
"Occitanie","ENSEIGNEMENT (PZ)","NC","Ensemble","Ensemble","56"
"Occitanie","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Ensemble","1493"
"Occitanie","NON-CLASSES (94.99Z)","NC","Ensemble","Ensemble","14456"
"Occitanie","SANTE HUMAINE (QA)","NC","Ensemble","Ensemble","10080"
"Occitanie","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ensemble","9857"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Ensemble","3375"
"Occitanie","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Ensemble","4770"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Ensemble","798"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Ensemble","895"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Ensemble","1276"
"Pays de la Loire","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Ensemble","1705"
"Pays de la Loire","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Ensemble","7423"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Ensemble","9227"
"Pays de la Loire","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Ensemble","9078"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Ensemble","10799"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Ensemble","4732"
"Pays de la Loire","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Ensemble","10115"
"Pays de la Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ensemble","203"
"Pays de la Loire","ARTS SPECTACLES (RZ1)","NC","Ensemble","Ensemble","1439"
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Ensemble","3515"
"Pays de la Loire","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Ensemble","661"
"Pays de la Loire","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Ensemble","513"
"Pays de la Loire","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Ensemble","29471"
"Pays de la Loire","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ensemble","Ensemble","1755"
"Pays de la Loire","ENSEIGNEMENT (PZ)","NC","Ensemble","Ensemble","400"
"Pays de la Loire","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Ensemble","1954"
"Pays de la Loire","NON-CLASSES (94.99Z)","NC","Ensemble","Ensemble","8058"
"Pays de la Loire","SANTE HUMAINE (QA)","NC","Ensemble","Ensemble","6177"
"Pays de la Loire","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ensemble","9761"
"Pays de la Loire","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Ensemble","1675"
"Pays de la Loire","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Ensemble","3885"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Ensemble","1151"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Ensemble","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Ensemble","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Ensemble","4055"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Ensemble","9842"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Ensemble","13258"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Ensemble","7837"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Ensemble","5883"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Ensemble","5846"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Ensemble","11256"
"Provence-Alpes-Côte d'Azur","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ensemble","s"
"Provence-Alpes-Côte d'Azur","ARTS SPECTACLES (RZ1)","NC","Ensemble","Ensemble","2694"
"Provence-Alpes-Côte d'Azur","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Ensemble","3933"
"Provence-Alpes-Côte d'Azur","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Ensemble","1491"
"Provence-Alpes-Côte d'Azur","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Ensemble","s"
"Provence-Alpes-Côte d'Azur","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Ensemble","14288"
"Provence-Alpes-Côte d'Azur","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ensemble","Ensemble","2807"
"Provence-Alpes-Côte d'Azur","ENSEIGNEMENT (PZ)","NC","Ensemble","Ensemble","s"
"Provence-Alpes-Côte d'Azur","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Ensemble","s"
"Provence-Alpes-Côte d'Azur","NON-CLASSES (94.99Z)","NC","Ensemble","Ensemble","15315"
"Provence-Alpes-Côte d'Azur","SANTE HUMAINE (QA)","NC","Ensemble","Ensemble","12357"
"Provence-Alpes-Côte d'Azur","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ensemble","6457"
"Provence-Alpes-Côte d'Azur","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Ensemble","1219"
"Provence-Alpes-Côte d'Azur","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Ensemble","4864"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Ordinaires","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Ordinaires","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Aides","28"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Ordinaires","2385"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Aides","456"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Apprentis","40"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Ordinaires","5986"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Stagiaires","7"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Aides","1923"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Apprentis","39"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Ordinaires","14236"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Stagiaires","41"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Aides","496"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Ordinaires","19439"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Aides","5302"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Apprentis","36"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Ordinaires","14056"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Stagiaires","18"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Aides","690"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Apprentis","44"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Ordinaires","12540"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Stagiaires","11"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Aides","627"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Apprentis","38"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Ordinaires","8439"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Stagiaires","93"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Aides","1065"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Apprentis","90"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Ordinaires","21217"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Stagiaires","267"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ordinaires","s"
"Auvergne-Rhône-Alpes","ARTS SPECTACLES (RZ1)","NC","Ensemble","Aides","362"
"Auvergne-Rhône-Alpes","ARTS SPECTACLES (RZ1)","NC","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","ARTS SPECTACLES (RZ1)","NC","Ensemble","Ordinaires","s"
"Auvergne-Rhône-Alpes","ARTS SPECTACLES (RZ1)","NC","Ensemble","Stagiaires","17"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Aides","419"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Ordinaires","4972"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Aides","203"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Ordinaires","3329"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Ordinaires","s"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Aides","1952"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Apprentis","75"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Ordinaires","31673"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Stagiaires","11"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ensemble","Aides","191"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ensemble","Ordinaires","2906"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","NC","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","ENSEIGNEMENT (PZ)","NC","Ensemble","Ordinaires","s"
"Auvergne-Rhône-Alpes","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Aides","246"
"Auvergne-Rhône-Alpes","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Ordinaires","3970"
"Auvergne-Rhône-Alpes","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","NON-CLASSES (94.99Z)","NC","Ensemble","Aides","2393"
"Auvergne-Rhône-Alpes","NON-CLASSES (94.99Z)","NC","Ensemble","Apprentis","67"
"Auvergne-Rhône-Alpes","NON-CLASSES (94.99Z)","NC","Ensemble","Ordinaires","17250"
"Auvergne-Rhône-Alpes","NON-CLASSES (94.99Z)","NC","Ensemble","Stagiaires","164"
"Auvergne-Rhône-Alpes","SANTE HUMAINE (QA)","NC","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","SANTE HUMAINE (QA)","NC","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","SANTE HUMAINE (QA)","NC","Ensemble","Ordinaires","19180"
"Auvergne-Rhône-Alpes","SANTE HUMAINE (QA)","NC","Ensemble","Stagiaires","75"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Aides","2111"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Apprentis","252"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ordinaires","11792"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Stagiaires","19"
"Auvergne-Rhône-Alpes","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Aides","242"
"Auvergne-Rhône-Alpes","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Ordinaires","1890"
"Auvergne-Rhône-Alpes","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Aides","646"
"Auvergne-Rhône-Alpes","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Ordinaires","7195"
"Auvergne-Rhône-Alpes","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Aides","29"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Ordinaires","611"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Aides","40"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Ordinaires","585"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Ordinaires","1093"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Stagiaires","s"
