"REG","ESS_simp","typo_B","typo_B_det","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"Centre-Val de Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","42","31","s","s","s"
"Centre-Val de Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","51","43","s","s","s"
"Centre-Val de Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","6","4","451","323","6415754"
"Centre-Val de Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","1 - Micro entreprise","1","1","s","s","s"
"Centre-Val de Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","2","1","s","s","s"
"Centre-Val de Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","3 - Moyennes entreprises","2","1","s","s","s"
"Centre-Val de Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","18","7","s","s","s"
"Centre-Val de Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","5","2","s","s","s"
"Centre-Val de Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","1","1","s","s","s"
"Centre-Val de Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","1 - Micro entreprise","176","160","s","s","s"
"Centre-Val de Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","2 - Petites entreprises","10","10","s","s","s"
"Centre-Val de Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","14","11","s","s","s"
"Centre-Val de Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","4","4","s","s","s"
"Centre-Val de Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","1 - Micro entreprise","500","399","1178","1097","29309365"
"Centre-Val de Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","2 - Petites entreprises","37","24","s","s","s"
"Centre-Val de Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","3 - Moyennes entreprises","1","0","s","s","s"
"Centre-Val de Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","9","6","s","s","s"
"Centre-Val de Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","28","21","s","s","s"
"Centre-Val de Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","55","29","3701","3254","90979971"
"Centre-Val de Loire","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","2","1","s","s","s"
"Centre-Val de Loire","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","4","2","s","s","s"
"Centre-Val de Loire","Public","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","2","1","s","s","s"
"Centre-Val de Loire","Public","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","1","0","s","s","s"
"Centre-Val de Loire","Public","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","69","58","s","s","s"
"Centre-Val de Loire","Public","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","25","17","s","s","s"
"Centre-Val de Loire","Public","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","17","16","s","s","s"
"Centre-Val de Loire","Public","Ensemble des secteurs d'activité","Autres actions sociales","4 - Grandes entreprises","1","1","s","s","s"
"Centre-Val de Loire","Public","Ensemble des secteurs d'activité","Autres enseignements","2 - Petites entreprises","3","1","s","s","s"
"Centre-Val de Loire","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","1655","62","s","s","s"
"Centre-Val de Loire","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","563","149","11430","10757","369124410"
"Centre-Val de Loire","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","207","189","s","s","s"
"Centre-Val de Loire","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","4 - Grandes entreprises","12","8","s","s","s"
"Centre-Val de Loire","Public","Ensemble des secteurs d'activité","Formation d adulte","1 - Micro entreprise","11","1","s","s","s"
"Centre-Val de Loire","Public","Ensemble des secteurs d'activité","Formation d adulte","2 - Petites entreprises","18","0","s","s","s"
"Centre-Val de Loire","Public","Ensemble des secteurs d'activité","Formation d adulte","3 - Moyennes entreprises","9","1","s","s","s"
"Centre-Val de Loire","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","13","7","s","s","s"
"Centre-Val de Loire","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","34","15","s","s","s"
"Centre-Val de Loire","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","96","81","8083","7506","198193065"
"Centre-Val de Loire","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","4 - Grandes entreprises","2","2","s","s","s"
"Corse","ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","12","11","s","s","s"
"Corse","ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","9","6","s","s","s"
"Corse","ESS","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","34","15","s","s","s"
"Corse","ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","43","37","1026","759","17581891"
"Corse","ESS","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","7","4","s","s","s"
"Corse","ESS","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","3","1","s","s","s"
"Corse","ESS","Ensemble des secteurs d'activité","Aide par le travail","3 - Moyennes entreprises","3","0","s","s","s"
"Corse","ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","50","20","s","s","s"
"Corse","ESS","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","22","10","s","s","s"
"Corse","ESS","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","1","0","s","s","s"
"Corse","ESS","Ensemble des secteurs d'activité","Autres enseignements","1 - Micro entreprise","34","32","s","s","s"
"Corse","ESS","Ensemble des secteurs d'activité","Autres enseignements","2 - Petites entreprises","2","2","s","s","s"
"Corse","ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","4","4","s","s","s"
"Corse","ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","6","4","s","s","s"
"Corse","ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","2","2","s","s","s"
"Corse","ESS","Ensemble des secteurs d'activité","Formation d adulte","1 - Micro entreprise","21","15","s","s","s"
"Corse","ESS","Ensemble des secteurs d'activité","Formation d adulte","2 - Petites entreprises","2","2","s","s","s"
"Corse","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","9","4","s","s","1808454"
"Corse","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","20","9","s","s","13668372"
"Corse","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","13","6","748","640","19048410"
"Corse","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","8","6","s","s","761123"
"Corse","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","6","5","s","s","2187606"
"Corse","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","4","3","s","s","s"
"Corse","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","1","1","s","s","s"
"Corse","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","2","2","s","s","s"
"Corse","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","1 - Micro entreprise","1","1","s","s","s"
"Corse","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","1","0","s","s","s"
"Corse","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","1","1","s","s","s"
"Corse","Privé Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","1 - Micro entreprise","49","48","s","s","s"
"Corse","Privé Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","1 - Micro entreprise","53","47","s","s","s"
"Corse","Privé Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","2 - Petites entreprises","3","2","s","s","s"
"Corse","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","2","1","s","s","s"
"Corse","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","4","4","s","s","s"
"Corse","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","8","8","s","s","s"
"Corse","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","2","0","s","s","s"
"Corse","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","2","0","s","s","s"
"Corse","Public","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","1","0","s","s","s"
"Corse","Public","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","11","4","s","s","s"
"Corse","Public","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","15","7","s","322","s"
"Corse","Public","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","3","1","s","s","s"
"Corse","Public","Ensemble des secteurs d'activité","Autres enseignements","1 - Micro entreprise","2","1","s","s","s"
"Corse","Public","Ensemble des secteurs d'activité","Autres enseignements","2 - Petites entreprises","2","1","s","s","s"
"Corse","Public","Ensemble des secteurs d'activité","Autres enseignements","3 - Moyennes entreprises","1","1","s","s","s"
"Corse","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","210","6","s","s","s"
"Corse","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","71","20","s","s","s"
"Corse","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","27","27","s","s","s"
"Corse","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","4 - Grandes entreprises","1","1","s","s","s"
"Corse","Public","Ensemble des secteurs d'activité","Formation d adulte","1 - Micro entreprise","5","0","17","26","1070471"
"Corse","Public","Ensemble des secteurs d'activité","Formation d adulte","2 - Petites entreprises","8","1","s","s","s"
"Corse","Public","Ensemble des secteurs d'activité","Formation d adulte","3 - Moyennes entreprises","1","0","s","s","s"
"Corse","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","1","0","s","s","s"
"Corse","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","3","1","s","s","s"
"Corse","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","2","0","s","s","s"
"Grand-Est","ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","297","145","s","s","s"
"Grand-Est","ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","176","83","3463","2880","69023192"
"Grand-Est","ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3 - Moyennes entreprises","10","7","s","s","s"
"Grand-Est","ESS","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","66","51","s","s","s"
"Grand-Est","ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","238","200","5508","3837","85153853"
"Grand-Est","ESS","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","29","20","s","s","s"
"Grand-Est","ESS","Ensemble des secteurs d'activité","Aide a domicile","4 - Grandes entreprises","11","9","7117","5299","117084799"
"Grand-Est","ESS","Ensemble des secteurs d'activité","Aide par le travail","1 - Micro entreprise","19","3","s","s","s"
"Grand-Est","ESS","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","49","14","1365","1163","23443238"
"Grand-Est","ESS","Ensemble des secteurs d'activité","Aide par le travail","3 - Moyennes entreprises","112","18","s","s","s"
"Grand-Est","ESS","Ensemble des secteurs d'activité","Aide par le travail","4 - Grandes entreprises","1","1","s","s","s"
"Grand-Est","ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","624","380","s","s","s"
"Grand-Est","ESS","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","384","190","8147","6469","178417337"
"Grand-Est","ESS","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","81","46","6339","4960","124911255"
