"REG","ESS","famille","typo_B","typo_B_det","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"La Réunion","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Formation d adulte","396","327","s","s","s"
"La Réunion","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","1","0","s","s","s"
"La Réunion","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide a domicile","1","1","s","s","s"
"La Réunion","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","46","36","s","s","s"
"La Réunion","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","5","0","s","s","s"
"La Réunion","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Autres enseignements","2","1","s","s","s"
"La Réunion","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","644","124","22003","20083","1008354381"
"La Réunion","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Formation d adulte","6","1","s","s","s"
"Martinique","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","50","45","s","s","s"
"Martinique","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","30","25","s","s","s"
"Martinique","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","14","4","577","535","s"
"Martinique","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","77","55","1050","850","25403597"
"Martinique","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","38","16","s","s","s"
"Martinique","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Autres enseignements","23","20","s","s","s"
"Martinique","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","27","19","s","s","s"
"Martinique","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Formation d adulte","22","13","s","s","s"
"Martinique","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","2","0","s","s","s"
"Martinique","ESS + Hors ESS","4. Fondation","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","1","0","s","s","s"
"Martinique","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","16","15","s","s","s"
"Martinique","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","27","25","s","s","s"
"Martinique","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","5","5","12","12","277214"
"Martinique","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","8","8","s","s","s"
"Martinique","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Autres enseignements","50","47","s","s","s"
"Martinique","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","9","7","s","s","s"
"Martinique","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Formation d adulte","88","81","s","s","s"
"Martinique","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","2","0","s","s","s"
"Martinique","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","66","62","2682","2295","65192938"
"Martinique","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","9","4","s","s","s"
"Martinique","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Autres enseignements","3","0","s","s","s"
"Martinique","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","308","70","s","s","s"
"Martinique","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Formation d adulte","12","3","397","284","10469342"
"Normandie","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Accueil des jeunes enfants","2","1","s","s","s"
"Normandie","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Aide a domicile","1","1","s","s","s"
"Normandie","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Autres actions sociales","4","3","11","10","291032"
"Normandie","ESS + Hors ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Autres enseignements","2","2","s","s","s"
"Normandie","ESS + Hors ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Formation d adulte","1","0","s","s","s"
"Normandie","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Accueil des jeunes enfants","7","0","s","s","s"
"Normandie","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Aide a domicile","4","0","102","84","2084953"
"Normandie","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Aide par le travail","1","0","s","s","s"
"Normandie","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Autres actions sociales","1","1","s","s","s"
"Normandie","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","18","0","660","614","15962009"
"Normandie","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","127","100","1128","951","22491044"
"Normandie","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","224","176","9556","6692","149975380"
"Normandie","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","110","23","8838","7714","130153472"
"Normandie","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","554","278","9453","7808","205763043"
"Normandie","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","494","170","18263","15957","443620262"
"Normandie","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Autres enseignements","296","278","s","s","s"
"Normandie","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","388","277","s","s","s"
"Normandie","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Formation d adulte","172","95","2061","1790","53652079"
"Normandie","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Aide a domicile","1","1","s","s","s"
"Normandie","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Aide par le travail","1","0","s","s","s"
"Normandie","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Autres actions sociales","2","0","s","s","s"
"Normandie","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","33","8","2480","2163","60978222"
"Normandie","ESS + Hors ESS","4. Fondation","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","2","1","s","s","s"
"Normandie","ESS + Hors ESS","4. Fondation","ENSEIGNEMENT (PZ)","Formation d adulte","1","0","s","s","s"
"Normandie","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","139","83","814","632","13239356"
"Normandie","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","146","105","3408","2176","44992157"
"Normandie","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","6","4","286","260","4929894"
"Normandie","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","12","9","106","101","2901426"
"Normandie","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","139","106","6176","5339","143499861"
"Normandie","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Autres enseignements","268","251","s","s","s"
"Normandie","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","22","16","s","s","s"
"Normandie","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Formation d adulte","669","539","s","2388","70507757"
"Normandie","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","21","4","343","305","7835599"
"Normandie","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide a domicile","27","6","982","773","17573953"
"Normandie","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide par le travail","7","3","900","529","13735198"
"Normandie","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","228","189","8739","7795","220562153"
"Normandie","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","184","106","12545","11418","317866278"
"Normandie","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Autres enseignements","15","5","s","s","s"
"Normandie","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","3148","524","s","s","s"
"Normandie","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Formation d adulte","47","4","s","1693","53875049"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Aide a domicile","1","1","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Aide par le travail","3","1","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Hebergement medico-social et social","3","3","14","14","378217"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Autres enseignements","2","2","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","1","1","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Formation d adulte","33","12","243","193","5669736"
"Nouvelle-Aquitaine","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Accueil des jeunes enfants","24","0","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Aide a domicile","6","0","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Autres actions sociales","3","0","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","28","0","923","825","21416512"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","302","236","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","481","418","15494","s","258418909"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","235","58","s","12780","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","1306","776","18577","15147","409877966"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","898","327","32888","28473","803819453"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Autres enseignements","815","766","2432","1806","51563995"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","725","506","17071","15316","504209257"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Formation d adulte","319","204","2694","2373","76544023"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Aide par le travail","8","0","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Autres actions sociales","10","1","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","69","7","3437","3026","83835734"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","ENSEIGNEMENT (PZ)","Autres enseignements","1","1","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","3","0","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","ENSEIGNEMENT (PZ)","Formation d adulte","5","0","46","57","1661479"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","144","89","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","349","267","6617","4453","91756743"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","9","4","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","61","40","617","498","14440625"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","368","284","13260","11872","319958938"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Autres enseignements","648","604","1596","1414","44598211"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","73","58","1122","890","31505581"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Formation d adulte","1226","979","4035","3599","100875955"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","61","14","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide a domicile","92","30","3608","2985","65401948"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide par le travail","17","4","s","s","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","472","379","12886","11573","303416634"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","411","266","24815","22933","607936138"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Autres enseignements","27","11","1586","1393","48152857"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","5529","863","98697","93195","3285688638"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Formation d adulte","84","7","4230","3568","118385127"
"Occitanie","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Aide a domicile","5","5","130","88","1930773"
"Occitanie","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Autres actions sociales","1","1","s","s","s"
"Occitanie","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Hebergement medico-social et social","1","1","s","s","s"
"Occitanie","ESS + Hors ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Autres enseignements","2","2","s","s","s"
"Occitanie","ESS + Hors ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Formation d adulte","18","16","195","143","s"
"Occitanie","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Accueil des jeunes enfants","31","0","346","315","6900717"
"Occitanie","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Aide a domicile","5","0","108","68","1628507"
"Occitanie","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Autres actions sociales","3","1","s","s","s"
"Occitanie","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","32","1","s","s","s"
"Occitanie","ESS + Hors ESS","2. Mutuelle","ENSEIGNEMENT (PZ)","Formation d adulte","1","0","s","s","s"
"Occitanie","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","365","276","4127","3461","81444341"
"Occitanie","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","504","430","20122","14853","329055844"
"Occitanie","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","197","45","11824","10274","174803089"
"Occitanie","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","887","528","12606","10324","275836315"
"Occitanie","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","1072","392","41910","36494","1038025428"
"Occitanie","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Autres enseignements","826","770","3539","2799","84461913"
"Occitanie","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","655","471","15528","13966","460431928"
"Occitanie","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Formation d adulte","359","257","2627","2274","73079014"
"Occitanie","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Autres actions sociales","2","1","s","s","s"
"Occitanie","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","29","4","s","s","s"
"Occitanie","ESS + Hors ESS","4. Fondation","ENSEIGNEMENT (PZ)","Autres enseignements","2","0","s","s","s"
"Occitanie","ESS + Hors ESS","4. Fondation","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","7","0","295","256","8124002"
"Occitanie","ESS + Hors ESS","4. Fondation","ENSEIGNEMENT (PZ)","Formation d adulte","6","0","s","s","s"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","233","143","1978","1642","36735423"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","428","334","7548","5243","108581722"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","10","5","191","154","3348046"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","51","33","542","422","12901404"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","210","173","9209","8303","223049770"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Autres enseignements","588","547","1801","1490","62737817"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","105","80","1443","1104","38778336"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Formation d adulte","1516","1249","5225","4405","130360052"
"Occitanie","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","33","7","987","836","21201080"
"Occitanie","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide a domicile","51","14","2537","1992","43763053"
"Occitanie","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide par le travail","11","3","613","417","11679710"
"Occitanie","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","356","256","11480","10289","276893221"
"Occitanie","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","361","200","20953","19068","522404546"
"Occitanie","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Autres enseignements","26","10","765","733","23927153"
"Occitanie","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","5143","763","105683","97335","3476003038"
