"REG","typo_Mut","typo_Mut_det","sexe","type_emploi","nb_poste"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","1586"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires",NA
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Aides",NA
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Apprentis",NA
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires",NA
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Stagiaires",NA
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Aides",NA
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Apprentis",NA
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires",NA
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Stagiaires",NA
"Centre-Val de Loire","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides",NA
"Centre-Val de Loire","SANTE HUMAINE (QA)","Ensemble","Femmes","Apprentis",NA
"Centre-Val de Loire","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires",NA
"Centre-Val de Loire","SANTE HUMAINE (QA)","Ensemble","Hommes","Apprentis",NA
"Centre-Val de Loire","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires",NA
"Centre-Val de Loire","SANTE HUMAINE (QA)","Ensemble","Hommes","Stagiaires",NA
"Corse","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires","157"
"Corse","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires",NA
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides",NA
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis",NA
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires",NA
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis",NA
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires",NA
"Corse","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires",NA
"Corse","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires",NA
"Corse","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides",NA
"Corse","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires",NA
"Corse","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires",NA
"Grand-Est","ACTION SOCIALE (QB)","Ensemble","Femmes","Aides",NA
"Grand-Est","ACTION SOCIALE (QB)","Ensemble","Femmes","Apprentis",NA
"Grand-Est","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires",NA
"Grand-Est","ACTION SOCIALE (QB)","Ensemble","Hommes","Aides",NA
"Grand-Est","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires",NA
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides",NA
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis",NA
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","3687"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires",NA
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides",NA
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis",NA
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","1485"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires",NA
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Aides",NA
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Apprentis",NA
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires",NA
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Aides",NA
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Apprentis",NA
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires",NA
"Grand-Est","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides",NA
"Grand-Est","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires",NA
"Grand-Est","SANTE HUMAINE (QA)","Ensemble","Femmes","Stagiaires",NA
"Grand-Est","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires",NA
"Guadeloupe","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires",NA
"Guadeloupe","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires",NA
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides",NA
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires",NA
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides",NA
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis",NA
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires",NA
"Guadeloupe","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires",NA
"Guadeloupe","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires",NA
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires",NA
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires",NA
"Hauts-de-France","ACTION SOCIALE (QB)","Ensemble","Femmes","Aides",NA
"Hauts-de-France","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires",NA
"Hauts-de-France","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires",NA
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides",NA
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis",NA
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","3654"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires",NA
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides",NA
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis",NA
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","1506"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires",NA
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Apprentis",NA
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires",NA
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Aides",NA
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires",NA
"Hauts-de-France","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides",NA
"Hauts-de-France","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires",NA
"Hauts-de-France","SANTE HUMAINE (QA)","Ensemble","Femmes","Stagiaires",NA
"Hauts-de-France","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires",NA
"Ile-de-France","ACTION SOCIALE (QB)","Ensemble","Femmes","Aides",NA
"Ile-de-France","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires","874"
"Ile-de-France","ACTION SOCIALE (QB)","Ensemble","Femmes","Stagiaires",NA
"Ile-de-France","ACTION SOCIALE (QB)","Ensemble","Hommes","Aides",NA
"Ile-de-France","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires","424"
"Ile-de-France","ACTION SOCIALE (QB)","Ensemble","Hommes","Stagiaires",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","211"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","10685"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","131"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis",NA
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","6096"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires",NA
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Aides",NA
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Apprentis",NA
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires","140"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires","74"
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides",NA
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Femmes","Apprentis",NA
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires","4203"
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Femmes","Stagiaires",NA
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Hommes","Aides",NA
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Hommes","Apprentis",NA
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires","1128"
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Hommes","Stagiaires",NA
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides",NA
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis",NA
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires",NA
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires",NA
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides",NA
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis",NA
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires",NA
"La Réunion","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Aides",NA
"La Réunion","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires",NA
"La Réunion","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Aides",NA
"La Réunion","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires",NA
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides",NA
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis",NA
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires",NA
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides",NA
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis",NA
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires",NA
"Martinique","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires",NA
"Martinique","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires",NA
"Normandie","ACTION SOCIALE (QB)","Ensemble","Femmes","Aides",NA
"Normandie","ACTION SOCIALE (QB)","Ensemble","Femmes","Apprentis",NA
"Normandie","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires","720"
"Normandie","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires","181"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides",NA
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis",NA
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","2871"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires",NA
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides",NA
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis",NA
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","1261"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires",NA
"Normandie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Aides",NA
"Normandie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires",NA
"Normandie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Aides",NA
"Normandie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Apprentis",NA
"Normandie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires",NA
"Normandie","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides",NA
"Normandie","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires",NA
"Normandie","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Ensemble","Femmes","Aides",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Ensemble","Femmes","Apprentis",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires","1319"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Ensemble","Hommes","Aides",NA
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires","126"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","8879"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis",NA
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","4537"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires",NA
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Aides",NA
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Apprentis",NA
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires","557"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Aides",NA
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Apprentis",NA
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires","253"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides",NA
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","Ensemble","Femmes","Apprentis",NA
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires","1423"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","Ensemble","Femmes","Stagiaires",NA
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","Ensemble","Hommes","Aides",NA
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","Ensemble","Hommes","Apprentis",NA
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires","346"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","Ensemble","Hommes","Stagiaires",NA
"Occitanie","ACTION SOCIALE (QB)","Ensemble","Femmes","Aides","110"
"Occitanie","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires","1515"
"Occitanie","ACTION SOCIALE (QB)","Ensemble","Hommes","Aides",NA
"Occitanie","ACTION SOCIALE (QB)","Ensemble","Hommes","Apprentis",NA
"Occitanie","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires","175"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","68"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis",NA
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","4891"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires",NA
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","30"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis",NA
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","2058"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires",NA
"Occitanie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Aides",NA
"Occitanie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Apprentis",NA
"Occitanie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires","774"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Aides",NA
"Occitanie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Apprentis",NA
"Occitanie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires","277"
"Occitanie","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides",NA
"Occitanie","SANTE HUMAINE (QA)","Ensemble","Femmes","Apprentis",NA
"Occitanie","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires","2266"
"Occitanie","SANTE HUMAINE (QA)","Ensemble","Femmes","Stagiaires",NA
"Occitanie","SANTE HUMAINE (QA)","Ensemble","Hommes","Aides",NA
"Occitanie","SANTE HUMAINE (QA)","Ensemble","Hommes","Apprentis",NA
"Occitanie","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires","545"
"Occitanie","SANTE HUMAINE (QA)","Ensemble","Hommes","Stagiaires",NA
"Pays de la Loire","ACTION SOCIALE (QB)","Ensemble","Femmes","Aides","52"
"Pays de la Loire","ACTION SOCIALE (QB)","Ensemble","Femmes","Apprentis",NA
"Pays de la Loire","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires",NA
"Pays de la Loire","ACTION SOCIALE (QB)","Ensemble","Hommes","Aides",NA
"Pays de la Loire","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires",NA
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides",NA
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis",NA
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","2825"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides",NA
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis",NA
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","933"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires",NA
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Aides",NA
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Apprentis",NA
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires",NA
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Aides",NA
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Apprentis",NA
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires",NA
"Pays de la Loire","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides",NA
"Pays de la Loire","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires",NA
"Pays de la Loire","SANTE HUMAINE (QA)","Ensemble","Hommes","Aides",NA
"Pays de la Loire","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires",NA
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Ensemble","Femmes","Aides",NA
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Ensemble","Femmes","Apprentis",NA
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires",NA
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Ensemble","Femmes","Stagiaires",NA
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Ensemble","Hommes","Aides",NA
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires",NA
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","90"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis",NA
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","3557"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires",NA
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","38"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis",NA
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","1355"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires",NA
"Provence-Alpes-Côte d'Azur","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Aides",NA
"Provence-Alpes-Côte d'Azur","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires",NA
"Provence-Alpes-Côte d'Azur","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Apprentis",NA
"Provence-Alpes-Côte d'Azur","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires",NA
"Provence-Alpes-Côte d'Azur","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides",NA
"Provence-Alpes-Côte d'Azur","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires",NA
"Provence-Alpes-Côte d'Azur","SANTE HUMAINE (QA)","Ensemble","Hommes","Aides",NA
"Provence-Alpes-Côte d'Azur","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires",NA
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","Ensemble","1408"
"Auvergne-Rhône-Alpes","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","Ensemble","3416"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Ensemble",NA
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Ensemble",NA
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","Ensemble","2566"
"Bourgogne-Franche-Comté","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","Ensemble","2027"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Ensemble","30"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Ensemble","2758"
"Bretagne","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","Ensemble","511"
"Bretagne","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","Ensemble","1404"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Ensemble","92"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","Ensemble","3946"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","Ensemble","118"
