"DEP","ESS","famille","typo_A","typo_A_det","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"13","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide par le travail","2","2","","",""
"13","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","73","58","","",""
"13","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","38","19","2726","2522","71493605"
"14","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Autres actions sociales","1","1","","",""
"14","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Accueil des jeunes enfants","7","0","","",""
"14","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Aide a domicile","3","0","","",""
"14","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Aide par le travail","1","0","","",""
"14","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","13","0","","",""
"14","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","24","21","206","164",""
"14","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","75","68","","",""
"14","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","23","6","","",""
"14","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","132","63","","",""
"14","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","81","23","3198","2833","81135431"
"14","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","6","2","","",""
"14","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","32","23","","",""
"14","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","27","19","","",""
"14","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","2","1","","",""
"14","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","2","1","","",""
"14","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","54","44","2598","2214","57297397"
"14","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","2","0","","",""
"14","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide a domicile","4","0","","",""
"14","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","48","44","","",""
"14","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","24","15","1861","1693","46316972"
"15","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","2","2","","",""
"15","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","24","22","","",""
"15","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","10","3","","",""
"15","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","52","23","1062","828","19473025"
"15","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","49","13","1940","1671","44816416"
"15","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Aide par le travail","1","0","","",""
"15","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","1","1","","",""
"15","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","4","4","","",""
"15","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","2","1","","",""
"15","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","2","0","","",""
"15","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide a domicile","1","0","","",""
"15","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","9","7","304","276","6957549"
"15","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","24","17","","",""
"16","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Aide a domicile","1","1","","",""
"16","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Aide a domicile","2","0","","",""
"16","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","4","0","","",""
"16","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","3","3","","",""
"16","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","50","49","1580","1177","25683990"
"16","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","13","5","","",""
"16","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","81","38","1259","983","26462475"
"16","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","58","13","1689","1426","38933733"
"16","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","1","1","","",""
"16","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","2","2","","",""
"16","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","13","11","219","","3432558"
"16","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","2","1","","",""
"16","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","1","1","","",""
"16","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","28","20","706","653","17371591"
"16","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","5","3","","",""
"16","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide par le travail","1","1","","",""
"16","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","25","13","","",""
"16","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","37","19","1731","1593","44206834"
"17","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Accueil des jeunes enfants","1","0","","",""
"17","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Aide a domicile","1","0","","",""
"17","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","42","40","","",""
"17","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","42","35","","",""
"17","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","23","4","","",""
"17","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","111","74","","",""
"17","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","82","28","","",""
"17","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Autres actions sociales","1","0","","",""
"17","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","4","0","","",""
"17","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","5","4","","",""
"17","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","35","25","","",""
"17","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","2","1","","",""
"17","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","5","5","","",""
"17","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","76","57","","",""
"17","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","7","2","","",""
"17","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide a domicile","21","7","","",""
"17","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide par le travail","2","0","","",""
"17","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","47","34","","",""
"17","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","37","17","","",""
"18","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Accueil des jeunes enfants","2","0","","",""
"18","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","2","0","","",""
"18","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","18","17","","",""
"18","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","20","19","","",""
"18","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","19","3","980","868","18512086"
"18","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","65","28","1444","1204","28908219"
"18","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","46","18","1239","1081","29644808"
"18","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","1","0","","",""
"18","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","6","2","","",""
"18","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","7","7","","",""
"18","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","2","0","","",""
"18","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","9","5","555","507","14802810"
"18","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","1","0","","",""
"18","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide a domicile","1","1","","",""
"18","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","15","14","","",""
"18","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","21","14","1993","1918","51241068"
"19","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Accueil des jeunes enfants","3","0","","",""
"19","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","5","0","","",""
"19","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","4","2","","",""
"19","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","22","22","","",""
"19","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","21","8","797","693","12046206"
"19","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","63","38","","",""
"19","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","41","17","1381","1223","35321020"
"19","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Aide par le travail","5","0","","",""
"19","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Autres actions sociales","5","0","","",""
"19","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","19","1","","",""
"19","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","2","2","","",""
"19","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","15","10","","",""
"19","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","1","0","","",""
"19","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","1","1","","",""
"19","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","6","3","141","119","3116237"
"19","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","3","0","13","",""
"19","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide par le travail","1","0","","",""
"19","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","28","25","","",""
"19","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","29","26","1969","1857","48952501"
"21","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Autres actions sociales","1","1","","",""
"21","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Accueil des jeunes enfants","1","0","","",""
"21","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Aide a domicile","2","0","","",""
"21","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Aide par le travail","7","0","","",""
"21","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Autres actions sociales","8","0","","",""
"21","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","25","0","","",""
"21","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","30","9","","",""
"21","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","27","14","","",""
"21","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","16","3","1069","900","14380672"
"21","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","99","47","1428","1151","34675275"
"21","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","81","18","2839","2414","69920316"
"21","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","1","0","","",""
"21","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","41","29","304","234","4777933"
"21","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","25","21","","",""
"21","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","1","1","","",""
"21","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","15","4","","",""
"21","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","26","19","","",""
"21","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","3","0","","",""
"21","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","20","18","","",""
"21","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","34","12","","",""
"22","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Accueil des jeunes enfants","3","0","","",""
"22","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Hebergement medico-social et social","1","1","","",""
"22","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","10","1","","",""
"22","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","5","5","","",""
"22","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","47","43","","",""
"22","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","24","1","","",""
"22","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","73","34","","",""
"22","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","85","26","3041","2687","75592986"
"22","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Aide a domicile","1","0","","",""
"22","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Autres actions sociales","1","0","","",""
"22","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","5","0","223","196","5943007"
"22","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","7","6","","",""
"22","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","26","22","","",""
"22","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","1","1","","",""
"22","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","16","8","666","588","15981788"
"22","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","1","1","","",""
"22","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide a domicile","18","3","","",""
"22","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide par le travail","3","1","","",""
"22","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","72","58","","",""
"22","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","82","43","4982","4520","123846284"
"23","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","2","2","","",""
"23","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","13","13","786","589","12790109"
"23","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","8","1","","",""
"23","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","36","17","","",""
"23","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","31","4","","",""
"23","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Autres actions sociales","1","0","","",""
"23","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","6","0","","",""
"23","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","1","1","","",""
"23","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","8","8","","",""
"23","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","1","0","","",""
"23","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","11","6","","",""
"23","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","16","15","","",""
"24","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","14","11","","",""
"24","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","26","25","793","608","13472305"
"24","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","12","5","","",""
"24","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","111","60","1269","1058","28156918"
"24","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","60","26","1859","1673","47688283"
"24","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","3","0","254","223","6038021"
