"","EPCI","jurid2","typo1","nb_etab","eff_31","eff_EQTP","rem_brut","non_annexe","dep_epci","nom_complet"
"8532",200069169,"1-TOTAL-ESS","2-ENSEIGNEMENT",3,"32","26.02","641564","30","63","CC Dômes Sancy Artense"
"8533",200069169,"1-TOTAL-ESS","4-ACTION SOCIALE",5,"138","115.35","2296426","134","63","CC Dômes Sancy Artense"
"8534",200069169,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",10,"7","2.34","39259","4","63","CC Dômes Sancy Artense"
"8535",200069169,"1-TOTAL-ESS","6-NON-CLASSES",5,"s","s","s","s","63","CC Dômes Sancy Artense"
"8536",200069169,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",4,"101","88.56","2669946","100","63","CC Dômes Sancy Artense"
"8537",200069169,"1-TOTAL-ESS","8-SERVICES DIVERS",6,"31","24.41","567863","25","63","CC Dômes Sancy Artense"
"8538",200069169,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",29,"205","167.12","3504562","189","63","CC Dômes Sancy Artense"
"8539",200069169,"2-TOTAL-ASSOCIATIONS","1-ACTIVITES FINANCIERES ET D ASSURANCE",1,"s","s","s","s","63","CC Dômes Sancy Artense"
"8540",200069169,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",3,"32","26.02","641564","30","63","CC Dômes Sancy Artense"
"8541",200069169,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",5,"138","115.35","2296426","134","63","CC Dômes Sancy Artense"
"8542",200069169,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",10,"7","2.34","39259","4","63","CC Dômes Sancy Artense"
"8543",200069169,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",5,"s","s","s","s","63","CC Dômes Sancy Artense"
"8544",200069169,"2-TOTAL-ASSOCIATIONS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","63","CC Dômes Sancy Artense"
"8545",200069169,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",4,"22","19.57","440341","17","63","CC Dômes Sancy Artense"
"8546",200069169,"3-TOTAL-HORS ESS","TOUS SECTEURS",398,"1741","1436.39","39554378","1611","63","CC Dômes Sancy Artense"
"8547",200069169,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",9,"26","22.64","1923065","24","63","CC Dômes Sancy Artense"
"8548",200069169,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",23,"161","140.13","4540317","155","63","CC Dômes Sancy Artense"
"8549",200069169,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",8,"18","13.51","313486","14","63","CC Dômes Sancy Artense"
"8550",200069169,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",7,"s","s","s","s","63","CC Dômes Sancy Artense"
"8551",200069169,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",1,"s","s","s","s","63","CC Dômes Sancy Artense"
"8552",200069169,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",159,"558","505.98","13608435","535","63","CC Dômes Sancy Artense"
"8553",200069169,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",191,"766","579.6","14844208","681","63","CC Dômes Sancy Artense"
"8554",200069177,"1-TOTAL-ESS","TOUS SECTEURS",79,"931","678.71","15898421","818","63","CC Mond'Arverne Communauté"
"8555",200069177,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",3,"9","9.08","388117","8","63","CC Mond'Arverne Communauté"
"8556",200069177,"1-TOTAL-ESS","2-ENSEIGNEMENT",8,"60","38.9","1186448","50","63","CC Mond'Arverne Communauté"
"8557",200069177,"1-TOTAL-ESS","4-ACTION SOCIALE",14,"705","573.05","12756963","681","63","CC Mond'Arverne Communauté"
"8558",200069177,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",31,"66","32.98","967801","41","63","CC Mond'Arverne Communauté"
"8559",200069177,"1-TOTAL-ESS","6-NON-CLASSES",16,"60","11.09","246674","19","63","CC Mond'Arverne Communauté"
"8560",200069177,"1-TOTAL-ESS","8-SERVICES DIVERS",7,"31","13.61","352418","19","63","CC Mond'Arverne Communauté"
"8561",200069177,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",73,"916","661.88","15278430","804","63","CC Mond'Arverne Communauté"
"8562",200069177,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",8,"60","38.9","1186448","50","63","CC Mond'Arverne Communauté"
"8563",200069177,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",14,"705","573.05","12756963","681","63","CC Mond'Arverne Communauté"
"8564",200069177,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",31,"66","32.98","967801","41","63","CC Mond'Arverne Communauté"
"8565",200069177,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",16,"60","11.09","246674","19","63","CC Mond'Arverne Communauté"
"8566",200069177,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",4,"25","5.86","120544","13","63","CC Mond'Arverne Communauté"
"8567",200069177,"3-TOTAL-HORS ESS","TOUS SECTEURS",741,"5099","4189.19","122215234","4658","63","CC Mond'Arverne Communauté"
"8568",200069177,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",22,"32","26.5","1113724","28","63","CC Mond'Arverne Communauté"
"8569",200069177,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",48,"338","322.89","11341541","335","63","CC Mond'Arverne Communauté"
"8570",200069177,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",25,"160","115.21","3447110","147","63","CC Mond'Arverne Communauté"
"8571",200069177,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",6,"278","231.53","5990072","259","63","CC Mond'Arverne Communauté"
"8572",200069177,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",13,"95","68.07","1865335","78","63","CC Mond'Arverne Communauté"
"8573",200069177,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",275,"1621","1520.92","49119966","1582","63","CC Mond'Arverne Communauté"
"8574",200069177,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",352,"2575","1904.07","49337486","2229","63","CC Mond'Arverne Communauté"
"8575",200069185,"1-TOTAL-ESS","TOUS SECTEURS",56,"754","643.24","17881034","717","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8576",200069185,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",2,"s","s","s","s","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8577",200069185,"1-TOTAL-ESS","2-ENSEIGNEMENT",8,"167","159.34","5561083","162","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8578",200069185,"1-TOTAL-ESS","3-SANTÉ HUMAINE",3,"90","73.67","2506537","89","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8579",200069185,"1-TOTAL-ESS","4-ACTION SOCIALE",12,"425","359.02","8301571","410","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8580",200069185,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",15,"16","3.91","86039","5","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8581",200069185,"1-TOTAL-ESS","6-NON-CLASSES",7,"11","5.16","122381","8","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8582",200069185,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","s","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8583",200069185,"1-TOTAL-ESS","8-SERVICES DIVERS",7,"10","11.5","355834","10","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8584",200069185,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",51,"717","611.7","16915404","682","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8585",200069185,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",8,"167","159.34","5561083","162","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8586",200069185,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",3,"90","73.67","2506537","89","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8587",200069185,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",12,"425","359.02","8301571","410","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8588",200069185,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",15,"16","3.91","86039","5","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8589",200069185,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",7,"11","5.16","122381","8","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8590",200069185,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",6,"8","10.6","337793","8","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8591",200069185,"3-TOTAL-HORS ESS","TOUS SECTEURS",367,"2601","2277.09","67547694","2438","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8592",200069185,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",16,"33","31.95","1109334","32","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8593",200069185,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",15,"208","190.63","6507309","206","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8594",200069185,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",16,"368","332.18","10687224","356","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8595",200069185,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",4,"140","122.46","3341364","134","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8596",200069185,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",4,"26","27.91","681866","25","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8597",200069185,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",109,"717","685.28","22394276","706","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8598",200069185,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",203,"1109","886.68","22826321","979","48","CC des Terres d'Apcher-Margeride-Aubrac"
"8599",200069193,"1-TOTAL-ESS","TOUS SECTEURS",121,"1086","813.78","21552669","989","01","CC de la Dombes"
"8600",200069193,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",10,"48","39.94","1851538","45","01","CC de la Dombes"
"8601",200069193,"1-TOTAL-ESS","2-ENSEIGNEMENT",7,"77","48.79","1383679","63","01","CC de la Dombes"
"8602",200069193,"1-TOTAL-ESS","3-SANTÉ HUMAINE",4,"38","27.63","861820","33","01","CC de la Dombes"
"8603",200069193,"1-TOTAL-ESS","4-ACTION SOCIALE",22,"701","543.94","13472185","669","01","CC de la Dombes"
"8604",200069193,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",39,"89","52.83","1309083","64","01","CC de la Dombes"
"8605",200069193,"1-TOTAL-ESS","6-NON-CLASSES",15,"52","25.57","608254","38","01","CC de la Dombes"
"8606",200069193,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",3,"21","17.52","308788","20","01","CC de la Dombes"
"8607",200069193,"1-TOTAL-ESS","8-SERVICES DIVERS",21,"60","57.56","1757322","57","01","CC de la Dombes"
"8608",200069193,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",101,"993","731.74","18378306","901","01","CC de la Dombes"
"8609",200069193,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",7,"77","48.79","1383679","63","01","CC de la Dombes"
"8610",200069193,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",4,"38","27.63","861820","33","01","CC de la Dombes"
"8611",200069193,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",21,"690","535.88","13205183","659","01","CC de la Dombes"
"8612",200069193,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",39,"89","52.83","1309083","64","01","CC de la Dombes"
"8613",200069193,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",15,"52","25.57","608254","38","01","CC de la Dombes"
"8614",200069193,"2-TOTAL-ASSOCIATIONS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","01","CC de la Dombes"
"8615",200069193,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",14,"s","s","s","s","01","CC de la Dombes"
"8616",200069193,"3-TOTAL-HORS ESS","TOUS SECTEURS",1088,"7173","6206.9","194361086","6719","01","CC de la Dombes"
"8617",200069193,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",38,"80","70.16","3145515","73","01","CC de la Dombes"
"8618",200069193,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",50,"496","451.13","15236730","493","01","CC de la Dombes"
"8619",200069193,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",38,"85","67.48","1697437","76","01","CC de la Dombes"
"8620",200069193,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",11,"620","520.11","14093217","569","01","CC de la Dombes"
"8621",200069193,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",19,"224","144.62","3697912","188","01","CC de la Dombes"
"8622",200069193,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",397,"2087","1886.59","63999167","2023","01","CC de la Dombes"
"8623",200069193,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",535,"3581","3066.81","92491108","3297","01","CC de la Dombes"
"8624",200069227,"1-TOTAL-ESS","TOUS SECTEURS",60,"398","321.58","8280893","368","18","CC Pays Fort Sancerrois Val de Loire"
"8625",200069227,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",1,"s","s","s","s","18","CC Pays Fort Sancerrois Val de Loire"
"8626",200069227,"1-TOTAL-ESS","2-ENSEIGNEMENT",6,"20","8.98","232536","12","18","CC Pays Fort Sancerrois Val de Loire"
"8627",200069227,"1-TOTAL-ESS","3-SANTÉ HUMAINE",3,"9","8.99","291564","9","18","CC Pays Fort Sancerrois Val de Loire"
"8628",200069227,"1-TOTAL-ESS","4-ACTION SOCIALE",17,"223","178.86","3904470","212","18","CC Pays Fort Sancerrois Val de Loire"
"8629",200069227,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",8,"10","5.14","107073","6","18","CC Pays Fort Sancerrois Val de Loire"
"8630",200069227,"1-TOTAL-ESS","6-NON-CLASSES",7,"22","13.45","340100","17","18","CC Pays Fort Sancerrois Val de Loire"
"8631",200069227,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","18","CC Pays Fort Sancerrois Val de Loire"
"8632",200069227,"1-TOTAL-ESS","8-SERVICES DIVERS",17,"101","94.45","2916704","99","18","CC Pays Fort Sancerrois Val de Loire"
"8633",200069227,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",56,"355","280.54","6712880","326","18","CC Pays Fort Sancerrois Val de Loire"
"8634",200069227,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",6,"20","8.98","232536","12","18","CC Pays Fort Sancerrois Val de Loire"
"8635",200069227,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",3,"9","8.99","291564","9","18","CC Pays Fort Sancerrois Val de Loire"
"8636",200069227,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",17,"223","178.86","3904470","212","18","CC Pays Fort Sancerrois Val de Loire"
"8637",200069227,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",8,"10","5.14","107073","6","18","CC Pays Fort Sancerrois Val de Loire"
"8638",200069227,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",7,"22","13.45","340100","17","18","CC Pays Fort Sancerrois Val de Loire"
"8639",200069227,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",15,"71","65.12","1837137","70","18","CC Pays Fort Sancerrois Val de Loire"
"8640",200069227,"3-TOTAL-HORS ESS","TOUS SECTEURS",739,"4769","4315.87","152417669","4498","18","CC Pays Fort Sancerrois Val de Loire"
"8641",200069227,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",18,"48","41.89","1909750","47","18","CC Pays Fort Sancerrois Val de Loire"
"8642",200069227,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",34,"129","117.18","3874522","128","18","CC Pays Fort Sancerrois Val de Loire"
"8643",200069227,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",16,"120","112.79","3253810","115","18","CC Pays Fort Sancerrois Val de Loire"
"8644",200069227,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",4,"180","171.95","4692704","178","18","CC Pays Fort Sancerrois Val de Loire"
"8645",200069227,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",3,"19","4.42","104352","5","18","CC Pays Fort Sancerrois Val de Loire"
"8646",200069227,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",377,"2619","2476.85","98903007","2524","18","CC Pays Fort Sancerrois Val de Loire"
"8647",200069227,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",287,"1654","1390.79","39679524","1501","18","CC Pays Fort Sancerrois Val de Loire"
"8648",200069235,"1-TOTAL-ESS","TOUS SECTEURS",61,"1262","871.04","20587174","1085","62","CC du Haut Pays du Montreuillois"
"8649",200069235,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",4,"14","13.19","667328","14","62","CC du Haut Pays du Montreuillois"
"8650",200069235,"1-TOTAL-ESS","2-ENSEIGNEMENT",5,"128","98.98","2982500","120","62","CC du Haut Pays du Montreuillois"
"8651",200069235,"1-TOTAL-ESS","3-SANTÉ HUMAINE",3,"33","20.21","643435","31","62","CC du Haut Pays du Montreuillois"
"8652",200069235,"1-TOTAL-ESS","4-ACTION SOCIALE",22,"881","644.3","13941036","783","62","CC du Haut Pays du Montreuillois"
"8653",200069235,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",7,"22","4.18","158969","15","62","CC du Haut Pays du Montreuillois"
"8654",200069235,"1-TOTAL-ESS","6-NON-CLASSES",8,"29","25.72","626920","27","62","CC du Haut Pays du Montreuillois"
"8655",200069235,"1-TOTAL-ESS","8-SERVICES DIVERS",12,"155","64.46","1566986","95","62","CC du Haut Pays du Montreuillois"
"8656",200069235,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",51,"1233","846.52","19480508","1059","62","CC du Haut Pays du Montreuillois"
"8657",200069235,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",5,"128","98.98","2982500","120","62","CC du Haut Pays du Montreuillois"
"8658",200069235,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",2,"s","s","s","s","62","CC du Haut Pays du Montreuillois"
"8659",200069235,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",22,"881","644.3","13941036","783","62","CC du Haut Pays du Montreuillois"
"8660",200069235,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",7,"22","4.18","158969","15","62","CC du Haut Pays du Montreuillois"
"8661",200069235,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",8,"29","25.72","626920","27","62","CC du Haut Pays du Montreuillois"
"8662",200069235,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",7,"s","s","s","s","62","CC du Haut Pays du Montreuillois"
"8663",200069235,"3-TOTAL-HORS ESS","TOUS SECTEURS",489,"2739","2322.75","64461853","2563","62","CC du Haut Pays du Montreuillois"
"8664",200069235,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",4,"6","5.57","181016","6","62","CC du Haut Pays du Montreuillois"
"8665",200069235,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",38,"215","192.95","6334641","213","62","CC du Haut Pays du Montreuillois"
"8666",200069235,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",8,"28","24.17","610910","23","62","CC du Haut Pays du Montreuillois"
"8667",200069235,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",3,"s","s","s","s","62","CC du Haut Pays du Montreuillois"
"8668",200069235,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","s","62","CC du Haut Pays du Montreuillois"
"8669",200069235,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",236,"1167","1053.86","28678375","1121","62","CC du Haut Pays du Montreuillois"
"8670",200069235,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",198,"1247","992.8","27542362","1128","62","CC du Haut Pays du Montreuillois"
"8671",200069268,"1-TOTAL-ESS","TOUS SECTEURS",50,"605","510.7","14517190","570","48","CC Aubrac Lot Causses Tarn"
"8672",200069268,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",1,"s","s","s","s","48","CC Aubrac Lot Causses Tarn"
"8673",200069268,"1-TOTAL-ESS","2-ENSEIGNEMENT",7,"s","s","s","s","48","CC Aubrac Lot Causses Tarn"
"8674",200069268,"1-TOTAL-ESS","4-ACTION SOCIALE",7,"511","425.48","12329515","488","48","CC Aubrac Lot Causses Tarn"
"8675",200069268,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",12,"15","14.08","366071","8","48","CC Aubrac Lot Causses Tarn"
"8676",200069268,"1-TOTAL-ESS","6-NON-CLASSES",11,"17","13.33","273202","14","48","CC Aubrac Lot Causses Tarn"
"8677",200069268,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","s","48","CC Aubrac Lot Causses Tarn"
"8678",200069268,"1-TOTAL-ESS","8-SERVICES DIVERS",10,"12","22.03","461897","12","48","CC Aubrac Lot Causses Tarn"
"8679",200069268,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",47,"600","505.08","14357135","565","48","CC Aubrac Lot Causses Tarn"
"8680",200069268,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",7,"s","s","s","s","48","CC Aubrac Lot Causses Tarn"
"8681",200069268,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",7,"511","425.48","12329515","488","48","CC Aubrac Lot Causses Tarn"
"8682",200069268,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",12,"15","14.08","366071","8","48","CC Aubrac Lot Causses Tarn"
"8683",200069268,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",11,"17","13.33","273202","14","48","CC Aubrac Lot Causses Tarn"
"8684",200069268,"2-TOTAL-ASSOCIATIONS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","48","CC Aubrac Lot Causses Tarn"
"8685",200069268,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",9,"11","20.44","430077","11","48","CC Aubrac Lot Causses Tarn"
"8686",200069268,"3-TOTAL-HORS ESS","TOUS SECTEURS",296,"1636","1450.17","42931227","1516","48","CC Aubrac Lot Causses Tarn"
"8687",200069268,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",9,"10","7.1","256683","10","48","CC Aubrac Lot Causses Tarn"
"8688",200069268,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",9,"96","90.23","2988479","96","48","CC Aubrac Lot Causses Tarn"
"8689",200069268,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",12,"55","35.66","839547","47","48","CC Aubrac Lot Causses Tarn"
"8690",200069268,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",3,"s","s","s","s","48","CC Aubrac Lot Causses Tarn"
"8691",200069268,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","s","48","CC Aubrac Lot Causses Tarn"
"8692",200069268,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",115,"766","740.96","23867644","748","48","CC Aubrac Lot Causses Tarn"
"8693",200069268,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",146,"624","510.54","13171945","538","48","CC Aubrac Lot Causses Tarn"
"8694",200069383,"1-TOTAL-ESS","TOUS SECTEURS",134,"1234","957.45","25126042","1087","12","CC Ouest Aveyron Communauté"
"8695",200069383,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",9,"43","40.14","1861430","43","12","CC Ouest Aveyron Communauté"
"8696",200069383,"1-TOTAL-ESS","2-ENSEIGNEMENT",12,"165","136.19","4226113","155","12","CC Ouest Aveyron Communauté"
"8697",200069383,"1-TOTAL-ESS","3-SANTÉ HUMAINE",4,"s","s","s","s","12","CC Ouest Aveyron Communauté"
"8698",200069383,"1-TOTAL-ESS","4-ACTION SOCIALE",20,"618","457.03","10753655","570","12","CC Ouest Aveyron Communauté"
"8699",200069383,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",31,"42","25.58","562011","23","12","CC Ouest Aveyron Communauté"
"8700",200069383,"1-TOTAL-ESS","6-NON-CLASSES",22,"88","54.94","1246046","63","12","CC Ouest Aveyron Communauté"
