"REG","typo_Coop","typo_Coop_det","sexe","type_emploi","nb_poste"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Ensemble","2256"
"Nouvelle-Aquitaine","COMMERCE (GZ)","NC","Ensemble","Ensemble","8672"
"Nouvelle-Aquitaine","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Ensemble","5938"
"Nouvelle-Aquitaine","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ensemble","1943"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","s"
"Occitanie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ensemble","550"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Ensemble","1167"
"Occitanie","COMMERCE (GZ)","NC","Ensemble","Ensemble","4802"
"Occitanie","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Ensemble","5010"
"Occitanie","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ensemble","1351"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Ensemble","78"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","11988"
"Pays de la Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ensemble","459"
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Ensemble","1687"
"Pays de la Loire","COMMERCE (GZ)","NC","Ensemble","Ensemble","7192"
"Pays de la Loire","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Ensemble","3286"
"Pays de la Loire","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ensemble","1579"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Ensemble","16"
"Provence-Alpes-Côte d'Azur","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","10083"
"Provence-Alpes-Côte d'Azur","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ensemble","s"
"Provence-Alpes-Côte d'Azur","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Ensemble","1047"
"Provence-Alpes-Côte d'Azur","COMMERCE (GZ)","NC","Ensemble","Ensemble","1576"
"Provence-Alpes-Côte d'Azur","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Ensemble","1729"
"Provence-Alpes-Côte d'Azur","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ensemble","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Ordinaires","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Ordinaires","s"
"Auvergne-Rhône-Alpes","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Aides","17"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Apprentis","8"
"Auvergne-Rhône-Alpes","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ordinaires","935"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Aides","38"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Ordinaires","2098"
"Auvergne-Rhône-Alpes","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","COMMERCE (GZ)","NC","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","COMMERCE (GZ)","NC","Ensemble","Apprentis","52"
"Auvergne-Rhône-Alpes","COMMERCE (GZ)","NC","Ensemble","Ordinaires","4353"
"Auvergne-Rhône-Alpes","COMMERCE (GZ)","NC","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Aides","102"
"Auvergne-Rhône-Alpes","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Ordinaires","3742"
"Auvergne-Rhône-Alpes","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Apprentis","37"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ordinaires","2290"
"Auvergne-Rhône-Alpes","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Ordinaires","8088"
"Bourgogne-Franche-Comté","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ordinaires","387"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Ordinaires","409"
"Bourgogne-Franche-Comté","COMMERCE (GZ)","NC","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","COMMERCE (GZ)","NC","Ensemble","Apprentis","46"
"Bourgogne-Franche-Comté","COMMERCE (GZ)","NC","Ensemble","Ordinaires","1732"
"Bourgogne-Franche-Comté","COMMERCE (GZ)","NC","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Aides","15"
"Bourgogne-Franche-Comté","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Apprentis","81"
"Bourgogne-Franche-Comté","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Ordinaires","2621"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ordinaires","310"
"Bourgogne-Franche-Comté","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Stagiaires","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Ordinaires","12"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Aides","382"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Apprentis","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Ordinaires","12899"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Stagiaires","s"
"Bretagne","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Aides","s"
"Bretagne","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Apprentis","s"
"Bretagne","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ordinaires","1300"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Aides","43"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Apprentis","s"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Ordinaires","1364"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Stagiaires","s"
"Bretagne","COMMERCE (GZ)","NC","Ensemble","Aides","82"
"Bretagne","COMMERCE (GZ)","NC","Ensemble","Apprentis","s"
"Bretagne","COMMERCE (GZ)","NC","Ensemble","Ordinaires","4795"
"Bretagne","COMMERCE (GZ)","NC","Ensemble","Stagiaires","s"
"Bretagne","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Aides","s"
"Bretagne","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Apprentis","89"
"Bretagne","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Ordinaires","5641"
"Bretagne","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Stagiaires","s"
"Bretagne","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Aides","15"
"Bretagne","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Apprentis","18"
"Bretagne","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ordinaires","950"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Ordinaires","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Aides","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Apprentis","156"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Ordinaires","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Stagiaires","s"
"Centre-Val de Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Aides","s"
"Centre-Val de Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Apprentis","s"
"Centre-Val de Loire","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ordinaires","225"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Aides","s"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Apprentis","s"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Ordinaires","459"
"Centre-Val de Loire","COMMERCE (GZ)","NC","Ensemble","Aides","14"
"Centre-Val de Loire","COMMERCE (GZ)","NC","Ensemble","Apprentis","44"
"Centre-Val de Loire","COMMERCE (GZ)","NC","Ensemble","Ordinaires","2362"
"Centre-Val de Loire","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Aides","s"
"Centre-Val de Loire","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Apprentis","35"
"Centre-Val de Loire","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Ordinaires","1500"
"Centre-Val de Loire","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Stagiaires","s"
"Centre-Val de Loire","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Aides","8"
"Centre-Val de Loire","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Apprentis","6"
"Centre-Val de Loire","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ordinaires","556"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Aides","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Apprentis","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Ordinaires","s"
"Corse","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ordinaires","s"
"Corse","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Aides","s"
"Corse","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Apprentis","s"
"Corse","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Ordinaires","s"
"Corse","COMMERCE (GZ)","NC","Ensemble","Apprentis","s"
"Corse","COMMERCE (GZ)","NC","Ensemble","Ordinaires","s"
"Corse","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Apprentis","s"
"Corse","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Ordinaires","s"
"Corse","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Apprentis","s"
"Corse","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ordinaires","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Ordinaires","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Aides","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Apprentis","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Ordinaires","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Stagiaires","s"
"Grand-Est","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Aides","s"
"Grand-Est","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Apprentis","s"
"Grand-Est","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ordinaires","562"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Aides","s"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Apprentis","s"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Ordinaires","963"
"Grand-Est","COMMERCE (GZ)","NC","Ensemble","Aides","55"
"Grand-Est","COMMERCE (GZ)","NC","Ensemble","Apprentis","36"
"Grand-Est","COMMERCE (GZ)","NC","Ensemble","Ordinaires","4701"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Aides","s"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Apprentis","117"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Ordinaires","5918"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Stagiaires","s"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Aides","99"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Apprentis","16"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ordinaires","907"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Aides","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Apprentis","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Ordinaires","s"
"Guadeloupe","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Aides","s"
"Guadeloupe","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ordinaires","s"
"Guadeloupe","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Ordinaires","31"
"Guadeloupe","COMMERCE (GZ)","NC","Ensemble","Ordinaires","29"
"Guadeloupe","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Ordinaires","s"
"Guadeloupe","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ordinaires","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Ordinaires","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Stagiaires","s"
"Guyane","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Aides","s"
"Guyane","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Apprentis","s"
"Guyane","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ordinaires","19"
"Guyane","COMMERCE (GZ)","NC","Ensemble","Ordinaires","s"
"Guyane","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ordinaires","28"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Aides","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Ordinaires","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Aides","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Apprentis","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Ordinaires","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Stagiaires","s"
"Hauts-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Aides","s"
"Hauts-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Apprentis","s"
"Hauts-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ordinaires","272"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Aides","s"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Apprentis","s"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Ordinaires","1065"
"Hauts-de-France","COMMERCE (GZ)","NC","Ensemble","Aides","22"
"Hauts-de-France","COMMERCE (GZ)","NC","Ensemble","Apprentis","30"
"Hauts-de-France","COMMERCE (GZ)","NC","Ensemble","Ordinaires","2107"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Aides","121"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Apprentis","s"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Ordinaires","3656"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Stagiaires","s"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Aides","19"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Apprentis","s"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ordinaires","1006"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Stagiaires","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Aides","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Apprentis","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Ordinaires","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","Stagiaires","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Aides","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Apprentis","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Ordinaires","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Stagiaires","s"
"Ile-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Apprentis","s"
"Ile-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ordinaires","s"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Aides","78"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Apprentis","s"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Ordinaires","s"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","Stagiaires","s"
"Ile-de-France","COMMERCE (GZ)","NC","Ensemble","Aides","69"
"Ile-de-France","COMMERCE (GZ)","NC","Ensemble","Apprentis","s"
"Ile-de-France","COMMERCE (GZ)","NC","Ensemble","Ordinaires","3887"
"Ile-de-France","COMMERCE (GZ)","NC","Ensemble","Stagiaires","s"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Aides","s"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Apprentis","143"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Ordinaires","2710"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","Stagiaires","s"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Aides","s"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Apprentis","26"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ordinaires","3202"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Stagiaires","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Aides","18"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Ordinaires","1026"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","Stagiaires","8"
"La Réunion","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Aides","s"
"La Réunion","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Apprentis","s"
