"DEP","typo_Asso","typo_Asso_det","type_emploi","nb_poste"
"39","ENSEIGNEMENT (PZ)","Ensemble","Ordinaires","982"
"39","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Aides","s"
"39","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Apprentis","s"
"39","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ordinaires","177"
"39","NON-CLASSES (94.99Z)","Ensemble","Aides","s"
"39","NON-CLASSES (94.99Z)","Ensemble","Apprentis","s"
"39","NON-CLASSES (94.99Z)","Ensemble","Ordinaires","392"
"39","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"39","SANTE HUMAINE (QA)","Ensemble","Apprentis","s"
"39","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"39","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","29"
"39","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","10"
"39","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","739"
"39","SPORTS ET LOISIRS (RZ2)","Ensemble","Aides","s"
"39","SPORTS ET LOISIRS (RZ2)","Ensemble","Apprentis","s"
"39","SPORTS ET LOISIRS (RZ2)","Ensemble","Ordinaires","117"
"40","ACTION SOCIALE (QB)","Ensemble","Aides","439"
"40","ACTION SOCIALE (QB)","Ensemble","Apprentis","7"
"40","ACTION SOCIALE (QB)","Ensemble","Ordinaires","3048"
"40","ACTION SOCIALE (QB)","Ensemble","Stagiaires","7"
"40","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Apprentis","s"
"40","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"40","ARTS SPECTACLES (RZ1)","Ensemble","Aides","13"
"40","ARTS SPECTACLES (RZ1)","Ensemble","Ordinaires","102"
"40","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Aides","36"
"40","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ordinaires","247"
"40","ENSEIGNEMENT (PZ)","Ensemble","Aides","89"
"40","ENSEIGNEMENT (PZ)","Ensemble","Ordinaires","888"
"40","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Aides","s"
"40","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ordinaires","s"
"40","NON-CLASSES (94.99Z)","Ensemble","Aides","56"
"40","NON-CLASSES (94.99Z)","Ensemble","Ordinaires","302"
"40","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"40","SANTE HUMAINE (QA)","Ensemble","Ordinaires","752"
"40","SANTE HUMAINE (QA)","Ensemble","Stagiaires","s"
"40","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","128"
"40","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"40","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","1507"
"40","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Stagiaires","s"
"40","SPORTS ET LOISIRS (RZ2)","Ensemble","Aides","62"
"40","SPORTS ET LOISIRS (RZ2)","Ensemble","Apprentis","s"
"40","SPORTS ET LOISIRS (RZ2)","Ensemble","Ordinaires","442"
"40","SPORTS ET LOISIRS (RZ2)","Ensemble","Stagiaires","s"
"41","ACTION SOCIALE (QB)","Ensemble","Aides","485"
"41","ACTION SOCIALE (QB)","Ensemble","Apprentis","5"
"41","ACTION SOCIALE (QB)","Ensemble","Ordinaires","3529"
"41","ACTION SOCIALE (QB)","Ensemble","Stagiaires","8"
"41","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"41","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"41","ARTS SPECTACLES (RZ1)","Ensemble","Aides","s"
"41","ARTS SPECTACLES (RZ1)","Ensemble","Apprentis","s"
"41","ARTS SPECTACLES (RZ1)","Ensemble","Ordinaires","97"
"41","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Aides","s"
"41","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ordinaires","s"
"41","ENSEIGNEMENT (PZ)","Ensemble","Aides","60"
"41","ENSEIGNEMENT (PZ)","Ensemble","Apprentis","5"
"41","ENSEIGNEMENT (PZ)","Ensemble","Ordinaires","1049"
"41","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Aides","s"
"41","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Apprentis","s"
"41","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ordinaires","135"
"41","NON-CLASSES (94.99Z)","Ensemble","Aides","s"
"41","NON-CLASSES (94.99Z)","Ensemble","Apprentis","s"
"41","NON-CLASSES (94.99Z)","Ensemble","Ordinaires","537"
"41","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"41","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","27"
"41","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","12"
"41","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","852"
"41","SPORTS ET LOISIRS (RZ2)","Ensemble","Aides","48"
"41","SPORTS ET LOISIRS (RZ2)","Ensemble","Apprentis","16"
"41","SPORTS ET LOISIRS (RZ2)","Ensemble","Ordinaires","402"
"42","ACTION SOCIALE (QB)","Ensemble","Aides","1654"
"42","ACTION SOCIALE (QB)","Ensemble","Apprentis","26"
"42","ACTION SOCIALE (QB)","Ensemble","Ordinaires","10775"
"42","ACTION SOCIALE (QB)","Ensemble","Stagiaires","37"
"42","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"42","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"42","ARTS SPECTACLES (RZ1)","Ensemble","Aides","s"
"42","ARTS SPECTACLES (RZ1)","Ensemble","Apprentis","s"
"42","ARTS SPECTACLES (RZ1)","Ensemble","Ordinaires","s"
"42","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Aides","s"
"42","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Apprentis","s"
"42","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ordinaires","271"
"42","ENSEIGNEMENT (PZ)","Ensemble","Aides","439"
"42","ENSEIGNEMENT (PZ)","Ensemble","Apprentis","s"
"42","ENSEIGNEMENT (PZ)","Ensemble","Ordinaires","4532"
"42","ENSEIGNEMENT (PZ)","Ensemble","Stagiaires","s"
"42","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Aides","s"
"42","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Apprentis","s"
"42","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ordinaires","229"
"42","NON-CLASSES (94.99Z)","Ensemble","Aides","220"
"42","NON-CLASSES (94.99Z)","Ensemble","Apprentis","s"
"42","NON-CLASSES (94.99Z)","Ensemble","Ordinaires","1792"
"42","NON-CLASSES (94.99Z)","Ensemble","Stagiaires","s"
"42","SANTE HUMAINE (QA)","Ensemble","Aides","11"
"42","SANTE HUMAINE (QA)","Ensemble","Apprentis","s"
"42","SANTE HUMAINE (QA)","Ensemble","Ordinaires","1128"
"42","SANTE HUMAINE (QA)","Ensemble","Stagiaires","s"
"42","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","150"
"42","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"42","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","811"
"42","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Stagiaires","s"
"42","SPORTS ET LOISIRS (RZ2)","Ensemble","Aides","117"
"42","SPORTS ET LOISIRS (RZ2)","Ensemble","Apprentis","s"
"42","SPORTS ET LOISIRS (RZ2)","Ensemble","Ordinaires","886"
"42","SPORTS ET LOISIRS (RZ2)","Ensemble","Stagiaires","s"
"43","ACTION SOCIALE (QB)","Ensemble","Aides","768"
"43","ACTION SOCIALE (QB)","Ensemble","Apprentis","13"
"43","ACTION SOCIALE (QB)","Ensemble","Ordinaires","4428"
"43","ACTION SOCIALE (QB)","Ensemble","Stagiaires","9"
"43","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"43","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"43","ARTS SPECTACLES (RZ1)","Ensemble","Aides","s"
"43","ARTS SPECTACLES (RZ1)","Ensemble","Ordinaires","s"
"43","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Aides","10"
"43","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ordinaires","177"
"43","ENSEIGNEMENT (PZ)","Ensemble","Aides","s"
"43","ENSEIGNEMENT (PZ)","Ensemble","Apprentis","s"
"43","ENSEIGNEMENT (PZ)","Ensemble","Ordinaires","1613"
"43","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Aides","s"
"43","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Apprentis","s"
"43","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ordinaires","153"
"43","NON-CLASSES (94.99Z)","Ensemble","Aides","s"
"43","NON-CLASSES (94.99Z)","Ensemble","Apprentis","s"
"43","NON-CLASSES (94.99Z)","Ensemble","Ordinaires","402"
"43","SANTE HUMAINE (QA)","Ensemble","Aides","39"
"43","SANTE HUMAINE (QA)","Ensemble","Apprentis","s"
"43","SANTE HUMAINE (QA)","Ensemble","Ordinaires","1291"
"43","SANTE HUMAINE (QA)","Ensemble","Stagiaires","s"
"43","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"43","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"43","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","494"
"43","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Stagiaires","s"
"43","SPORTS ET LOISIRS (RZ2)","Ensemble","Aides","53"
"43","SPORTS ET LOISIRS (RZ2)","Ensemble","Apprentis","s"
"43","SPORTS ET LOISIRS (RZ2)","Ensemble","Ordinaires","265"
"43","SPORTS ET LOISIRS (RZ2)","Ensemble","Stagiaires","s"
"44","ACTION SOCIALE (QB)","Ensemble","Aides","1169"
"44","ACTION SOCIALE (QB)","Ensemble","Apprentis","33"
"44","ACTION SOCIALE (QB)","Ensemble","Ordinaires","20719"
"44","ACTION SOCIALE (QB)","Ensemble","Stagiaires","59"
"44","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"44","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"44","ARTS SPECTACLES (RZ1)","Ensemble","Aides","77"
"44","ARTS SPECTACLES (RZ1)","Ensemble","Apprentis","s"
"44","ARTS SPECTACLES (RZ1)","Ensemble","Ordinaires","s"
"44","ARTS SPECTACLES (RZ1)","Ensemble","Stagiaires","s"
"44","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Aides","s"
"44","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Apprentis","s"
"44","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ordinaires","1222"
"44","ENSEIGNEMENT (PZ)","Ensemble","Aides","291"
"44","ENSEIGNEMENT (PZ)","Ensemble","Apprentis","s"
"44","ENSEIGNEMENT (PZ)","Ensemble","Ordinaires","11726"
"44","ENSEIGNEMENT (PZ)","Ensemble","Stagiaires","s"
"44","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Aides","27"
"44","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Apprentis","s"
"44","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ordinaires","752"
"44","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Stagiaires","s"
"44","NON-CLASSES (94.99Z)","Ensemble","Aides","390"
"44","NON-CLASSES (94.99Z)","Ensemble","Apprentis","15"
"44","NON-CLASSES (94.99Z)","Ensemble","Ordinaires","2621"
"44","NON-CLASSES (94.99Z)","Ensemble","Stagiaires","9"
"44","SANTE HUMAINE (QA)","Ensemble","Aides","15"
"44","SANTE HUMAINE (QA)","Ensemble","Apprentis","s"
"44","SANTE HUMAINE (QA)","Ensemble","Ordinaires","2152"
"44","SANTE HUMAINE (QA)","Ensemble","Stagiaires","s"
"44","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","407"
"44","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"44","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","3520"
"44","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Stagiaires","s"
"44","SPORTS ET LOISIRS (RZ2)","Ensemble","Aides","149"
"44","SPORTS ET LOISIRS (RZ2)","Ensemble","Apprentis","s"
"44","SPORTS ET LOISIRS (RZ2)","Ensemble","Ordinaires","2475"
"44","SPORTS ET LOISIRS (RZ2)","Ensemble","Stagiaires","s"
"45","ACTION SOCIALE (QB)","Ensemble","Aides","539"
"45","ACTION SOCIALE (QB)","Ensemble","Apprentis","s"
"45","ACTION SOCIALE (QB)","Ensemble","Ordinaires","7043"
"45","ACTION SOCIALE (QB)","Ensemble","Stagiaires","s"
"45","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","72"
"45","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Apprentis","s"
"45","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"45","ARTS SPECTACLES (RZ1)","Ensemble","Aides","s"
"45","ARTS SPECTACLES (RZ1)","Ensemble","Apprentis","s"
"45","ARTS SPECTACLES (RZ1)","Ensemble","Ordinaires","218"
"45","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Aides","55"
"45","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ordinaires","560"
"45","ENSEIGNEMENT (PZ)","Ensemble","Aides","s"
"45","ENSEIGNEMENT (PZ)","Ensemble","Apprentis","s"
"45","ENSEIGNEMENT (PZ)","Ensemble","Ordinaires","2217"
"45","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Aides","s"
"45","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ordinaires","s"
"45","NON-CLASSES (94.99Z)","Ensemble","Aides","84"
"45","NON-CLASSES (94.99Z)","Ensemble","Apprentis","s"
"45","NON-CLASSES (94.99Z)","Ensemble","Ordinaires","1078"
"45","NON-CLASSES (94.99Z)","Ensemble","Stagiaires","s"
"45","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"45","SANTE HUMAINE (QA)","Ensemble","Apprentis","s"
"45","SANTE HUMAINE (QA)","Ensemble","Ordinaires","768"
"45","SANTE HUMAINE (QA)","Ensemble","Stagiaires","s"
"45","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","60"
"45","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","28"
"45","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","953"
"45","SPORTS ET LOISIRS (RZ2)","Ensemble","Aides","52"
"45","SPORTS ET LOISIRS (RZ2)","Ensemble","Apprentis","s"
"45","SPORTS ET LOISIRS (RZ2)","Ensemble","Ordinaires","618"
"45","SPORTS ET LOISIRS (RZ2)","Ensemble","Stagiaires","s"
"46","ACTION SOCIALE (QB)","Ensemble","Aides","468"
"46","ACTION SOCIALE (QB)","Ensemble","Apprentis","s"
"46","ACTION SOCIALE (QB)","Ensemble","Ordinaires","2539"
"46","ACTION SOCIALE (QB)","Ensemble","Stagiaires","s"
"46","ARTS SPECTACLES (RZ1)","Ensemble","Aides","s"
"46","ARTS SPECTACLES (RZ1)","Ensemble","Ordinaires","s"
"46","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Aides","10"
"46","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ordinaires","156"
"46","ENSEIGNEMENT (PZ)","Ensemble","Aides","s"
"46","ENSEIGNEMENT (PZ)","Ensemble","Apprentis","s"
"46","ENSEIGNEMENT (PZ)","Ensemble","Ordinaires","396"
"46","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Aides","11"
"46","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ordinaires","72"
"46","NON-CLASSES (94.99Z)","Ensemble","Aides","s"
"46","NON-CLASSES (94.99Z)","Ensemble","Apprentis","s"
"46","NON-CLASSES (94.99Z)","Ensemble","Ordinaires","368"
"46","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"46","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"46","SANTE HUMAINE (QA)","Ensemble","Stagiaires","s"
"46","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"46","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"46","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","435"
"46","SPORTS ET LOISIRS (RZ2)","Ensemble","Aides","s"
"46","SPORTS ET LOISIRS (RZ2)","Ensemble","Apprentis","s"
"46","SPORTS ET LOISIRS (RZ2)","Ensemble","Ordinaires","86"
"47","ACTION SOCIALE (QB)","Ensemble","Aides","441"
"47","ACTION SOCIALE (QB)","Ensemble","Apprentis","s"
"47","ACTION SOCIALE (QB)","Ensemble","Ordinaires","5315"
"47","ACTION SOCIALE (QB)","Ensemble","Stagiaires","s"
"47","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"47","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"47","ARTS SPECTACLES (RZ1)","Ensemble","Aides","13"
"47","ARTS SPECTACLES (RZ1)","Ensemble","Ordinaires","97"
"47","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Aides","s"
"47","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Apprentis","s"
"47","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ordinaires","456"
"47","ENSEIGNEMENT (PZ)","Ensemble","Aides","s"
"47","ENSEIGNEMENT (PZ)","Ensemble","Apprentis","s"
"47","ENSEIGNEMENT (PZ)","Ensemble","Ordinaires","1020"
"47","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Aides","10"
"47","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ordinaires","s"
"47","NON-CLASSES (94.99Z)","Ensemble","Aides","66"
"47","NON-CLASSES (94.99Z)","Ensemble","Apprentis","s"
"47","NON-CLASSES (94.99Z)","Ensemble","Ordinaires","279"
"47","NON-CLASSES (94.99Z)","Ensemble","Stagiaires","s"
"47","SANTE HUMAINE (QA)","Ensemble","Aides","8"
"47","SANTE HUMAINE (QA)","Ensemble","Ordinaires","494"
"47","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","110"
"47","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","14"
"47","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","1327"
"47","SPORTS ET LOISIRS (RZ2)","Ensemble","Aides","69"
"47","SPORTS ET LOISIRS (RZ2)","Ensemble","Apprentis","8"
"47","SPORTS ET LOISIRS (RZ2)","Ensemble","Ordinaires","350"
"48","ACTION SOCIALE (QB)","Ensemble","Aides","213"
"48","ACTION SOCIALE (QB)","Ensemble","Apprentis","9"
"48","ACTION SOCIALE (QB)","Ensemble","Ordinaires","3254"
"48","ACTION SOCIALE (QB)","Ensemble","Stagiaires","10"
"48","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"48","ARTS SPECTACLES (RZ1)","Ensemble","Aides","5"
"48","ARTS SPECTACLES (RZ1)","Ensemble","Ordinaires","20"
"48","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Aides","s"
"48","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Apprentis","s"
"48","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ordinaires","180"
"48","ENSEIGNEMENT (PZ)","Ensemble","Aides","s"
"48","ENSEIGNEMENT (PZ)","Ensemble","Apprentis","s"
"48","ENSEIGNEMENT (PZ)","Ensemble","Ordinaires","695"
"48","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Aides","s"
"48","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Apprentis","s"
"48","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ordinaires","s"
"48","NON-CLASSES (94.99Z)","Ensemble","Aides","s"
"48","NON-CLASSES (94.99Z)","Ensemble","Apprentis","s"
"48","NON-CLASSES (94.99Z)","Ensemble","Ordinaires","326"
"48","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"48","SANTE HUMAINE (QA)","Ensemble","Ordinaires","577"
"48","SANTE HUMAINE (QA)","Ensemble","Stagiaires","s"
"48","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"48","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"48","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","314"
"48","SPORTS ET LOISIRS (RZ2)","Ensemble","Aides","s"
"48","SPORTS ET LOISIRS (RZ2)","Ensemble","Apprentis","s"
"48","SPORTS ET LOISIRS (RZ2)","Ensemble","Ordinaires","90"
"49","ACTION SOCIALE (QB)","Ensemble","Aides","1950"
"49","ACTION SOCIALE (QB)","Ensemble","Apprentis","25"
"49","ACTION SOCIALE (QB)","Ensemble","Ordinaires","11763"
"49","ACTION SOCIALE (QB)","Ensemble","Stagiaires","44"
"49","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"49","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"49","ARTS SPECTACLES (RZ1)","Ensemble","Aides","s"
"49","ARTS SPECTACLES (RZ1)","Ensemble","Ordinaires","s"
"49","ARTS SPECTACLES (RZ1)","Ensemble","Stagiaires","s"
"49","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Aides","59"
"49","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Apprentis","s"
"49","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ordinaires","892"
"49","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Stagiaires","s"
"49","ENSEIGNEMENT (PZ)","Ensemble","Aides","423"
"49","ENSEIGNEMENT (PZ)","Ensemble","Apprentis","6"
"49","ENSEIGNEMENT (PZ)","Ensemble","Ordinaires","8300"
"49","ENSEIGNEMENT (PZ)","Ensemble","Stagiaires","7"
"49","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Aides","s"
"49","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Apprentis","s"
"49","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ordinaires","330"
"49","NON-CLASSES (94.99Z)","Ensemble","Aides","166"
"49","NON-CLASSES (94.99Z)","Ensemble","Apprentis","s"
"49","NON-CLASSES (94.99Z)","Ensemble","Ordinaires","1837"
"49","NON-CLASSES (94.99Z)","Ensemble","Stagiaires","s"
"49","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"49","SANTE HUMAINE (QA)","Ensemble","Ordinaires","1570"
"49","SANTE HUMAINE (QA)","Ensemble","Stagiaires","s"
"49","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","119"
"49","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"49","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","1843"
"49","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Stagiaires","s"
"49","SPORTS ET LOISIRS (RZ2)","Ensemble","Aides","105"
"49","SPORTS ET LOISIRS (RZ2)","Ensemble","Apprentis","s"
"49","SPORTS ET LOISIRS (RZ2)","Ensemble","Ordinaires","997"
"49","SPORTS ET LOISIRS (RZ2)","Ensemble","Stagiaires","s"
"50","ACTION SOCIALE (QB)","Ensemble","Aides","780"
"50","ACTION SOCIALE (QB)","Ensemble","Apprentis","s"
"50","ACTION SOCIALE (QB)","Ensemble","Ordinaires","6619"
"50","ACTION SOCIALE (QB)","Ensemble","Stagiaires","s"
"50","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Apprentis","s"
"50","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"50","ARTS SPECTACLES (RZ1)","Ensemble","Aides","s"
"50","ARTS SPECTACLES (RZ1)","Ensemble","Ordinaires","s"
"50","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Aides","s"
"50","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Apprentis","s"
"50","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ordinaires","481"
"50","ENSEIGNEMENT (PZ)","Ensemble","Aides","s"
"50","ENSEIGNEMENT (PZ)","Ensemble","Apprentis","s"
"50","ENSEIGNEMENT (PZ)","Ensemble","Ordinaires","1892"
"50","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Aides","s"
"50","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Apprentis","s"
"50","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ordinaires","213"
"50","NON-CLASSES (94.99Z)","Ensemble","Aides","s"
"50","NON-CLASSES (94.99Z)","Ensemble","Apprentis","s"
"50","NON-CLASSES (94.99Z)","Ensemble","Ordinaires","854"
"50","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"50","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"50","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"50","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"50","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","871"
"50","SPORTS ET LOISIRS (RZ2)","Ensemble","Aides","110"
"50","SPORTS ET LOISIRS (RZ2)","Ensemble","Apprentis","21"
"50","SPORTS ET LOISIRS (RZ2)","Ensemble","Ordinaires","519"
"51","ACTION SOCIALE (QB)","Ensemble","Aides","1087"
"51","ACTION SOCIALE (QB)","Ensemble","Apprentis","8"
"51","ACTION SOCIALE (QB)","Ensemble","Ordinaires","7273"
"51","ACTION SOCIALE (QB)","Ensemble","Stagiaires","40"
"51","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"51","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"51","ARTS SPECTACLES (RZ1)","Ensemble","Aides","s"
"51","ARTS SPECTACLES (RZ1)","Ensemble","Apprentis","s"
"51","ARTS SPECTACLES (RZ1)","Ensemble","Ordinaires","227"
"51","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Aides","s"
"51","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Apprentis","s"
"51","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ordinaires","327"
"51","ENSEIGNEMENT (PZ)","Ensemble","Aides","130"
"51","ENSEIGNEMENT (PZ)","Ensemble","Apprentis","13"
"51","ENSEIGNEMENT (PZ)","Ensemble","Ordinaires","2903"
"51","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Aides","7"
"51","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ordinaires","s"
