"REG","ESS","famille","sexe","type_emploi","nb_poste"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","Hommes","Ordinaires","639572"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","Hommes","Stagiaires","668"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","Femmes","Aides","10111"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","Femmes","Apprentis","835"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","Femmes","Ordinaires","322659"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","Femmes","Stagiaires","9"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","Hommes","Aides","4422"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","Hommes","Apprentis","868"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","Hommes","Ordinaires","182941"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","Hommes","Stagiaires","9"
"Occitanie","ESS + Hors ESS","1. Coopérative","Femmes","Aides","273"
"Occitanie","ESS + Hors ESS","1. Coopérative","Femmes","Apprentis","168"
"Occitanie","ESS + Hors ESS","1. Coopérative","Femmes","Ordinaires","13732"
"Occitanie","ESS + Hors ESS","1. Coopérative","Femmes","Stagiaires","28"
"Occitanie","ESS + Hors ESS","1. Coopérative","Hommes","Aides","246"
"Occitanie","ESS + Hors ESS","1. Coopérative","Hommes","Apprentis","212"
"Occitanie","ESS + Hors ESS","1. Coopérative","Hommes","Ordinaires","14016"
"Occitanie","ESS + Hors ESS","1. Coopérative","Hommes","Stagiaires","21"
"Occitanie","ESS + Hors ESS","2. Mutuelle","Femmes","Aides","227"
"Occitanie","ESS + Hors ESS","2. Mutuelle","Femmes","Apprentis","45"
"Occitanie","ESS + Hors ESS","2. Mutuelle","Femmes","Ordinaires","9446"
"Occitanie","ESS + Hors ESS","2. Mutuelle","Femmes","Stagiaires","7"
"Occitanie","ESS + Hors ESS","2. Mutuelle","Hommes","Aides","54"
"Occitanie","ESS + Hors ESS","2. Mutuelle","Hommes","Apprentis","21"
"Occitanie","ESS + Hors ESS","2. Mutuelle","Hommes","Ordinaires","3055"
"Occitanie","ESS + Hors ESS","2. Mutuelle","Hommes","Stagiaires","6"
"Occitanie","ESS + Hors ESS","3. Association","Femmes","Aides","8637"
"Occitanie","ESS + Hors ESS","3. Association","Femmes","Apprentis","328"
"Occitanie","ESS + Hors ESS","3. Association","Femmes","Ordinaires","106866"
"Occitanie","ESS + Hors ESS","3. Association","Femmes","Stagiaires","133"
"Occitanie","ESS + Hors ESS","3. Association","Hommes","Aides","6986"
"Occitanie","ESS + Hors ESS","3. Association","Hommes","Apprentis","334"
"Occitanie","ESS + Hors ESS","3. Association","Hommes","Ordinaires","40946"
"Occitanie","ESS + Hors ESS","3. Association","Hommes","Stagiaires","64"
"Occitanie","ESS + Hors ESS","4. Fondation","Femmes","Aides","59"
"Occitanie","ESS + Hors ESS","4. Fondation","Femmes","Apprentis","11"
"Occitanie","ESS + Hors ESS","4. Fondation","Femmes","Ordinaires","2341"
"Occitanie","ESS + Hors ESS","4. Fondation","Femmes","Stagiaires","8"
"Occitanie","ESS + Hors ESS","4. Fondation","Hommes","Aides","27"
"Occitanie","ESS + Hors ESS","4. Fondation","Hommes","Apprentis","7"
"Occitanie","ESS + Hors ESS","4. Fondation","Hommes","Ordinaires","1004"
"Occitanie","ESS + Hors ESS","4. Fondation","Hommes","Stagiaires","6"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","Femmes","Aides","8742"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","Femmes","Apprentis","8482"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","Femmes","Ordinaires","431569"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","Femmes","Stagiaires","681"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","Hommes","Aides","9382"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","Hommes","Apprentis","19785"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","Hommes","Ordinaires","614848"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","Hommes","Stagiaires","912"
"Occitanie","ESS + Hors ESS","Public","Femmes","Aides","11919"
"Occitanie","ESS + Hors ESS","Public","Femmes","Apprentis","681"
"Occitanie","ESS + Hors ESS","Public","Femmes","Ordinaires","294688"
"Occitanie","ESS + Hors ESS","Public","Femmes","Stagiaires","17"
"Occitanie","ESS + Hors ESS","Public","Hommes","Aides","5189"
"Occitanie","ESS + Hors ESS","Public","Hommes","Apprentis","769"
"Occitanie","ESS + Hors ESS","Public","Hommes","Ordinaires","180697"
"Occitanie","ESS + Hors ESS","Public","Hommes","Stagiaires","27"
"Pays de la Loire","ESS + Hors ESS","1. Coopérative","Femmes","Aides","283"
"Pays de la Loire","ESS + Hors ESS","1. Coopérative","Femmes","Apprentis","s"
"Pays de la Loire","ESS + Hors ESS","1. Coopérative","Femmes","Ordinaires","11243"
"Pays de la Loire","ESS + Hors ESS","1. Coopérative","Femmes","Stagiaires","s"
"Pays de la Loire","ESS + Hors ESS","1. Coopérative","Hommes","Aides","278"
"Pays de la Loire","ESS + Hors ESS","1. Coopérative","Hommes","Apprentis","s"
"Pays de la Loire","ESS + Hors ESS","1. Coopérative","Hommes","Ordinaires","14029"
"Pays de la Loire","ESS + Hors ESS","1. Coopérative","Hommes","Stagiaires","s"
"Pays de la Loire","ESS + Hors ESS","2. Mutuelle","Femmes","Aides","s"
"Pays de la Loire","ESS + Hors ESS","2. Mutuelle","Femmes","Apprentis","s"
"Pays de la Loire","ESS + Hors ESS","2. Mutuelle","Femmes","Ordinaires","6530"
"Pays de la Loire","ESS + Hors ESS","2. Mutuelle","Hommes","Aides","s"
"Pays de la Loire","ESS + Hors ESS","2. Mutuelle","Hommes","Apprentis","s"
"Pays de la Loire","ESS + Hors ESS","2. Mutuelle","Hommes","Ordinaires","1546"
"Pays de la Loire","ESS + Hors ESS","2. Mutuelle","Hommes","Stagiaires","s"
"Pays de la Loire","ESS + Hors ESS","3. Association","Femmes","Aides","4646"
"Pays de la Loire","ESS + Hors ESS","3. Association","Femmes","Apprentis","182"
"Pays de la Loire","ESS + Hors ESS","3. Association","Femmes","Ordinaires","85325"
"Pays de la Loire","ESS + Hors ESS","3. Association","Femmes","Stagiaires","141"
"Pays de la Loire","ESS + Hors ESS","3. Association","Hommes","Aides","4064"
"Pays de la Loire","ESS + Hors ESS","3. Association","Hommes","Apprentis","192"
"Pays de la Loire","ESS + Hors ESS","3. Association","Hommes","Ordinaires","30924"
"Pays de la Loire","ESS + Hors ESS","3. Association","Hommes","Stagiaires","41"
"Pays de la Loire","ESS + Hors ESS","4. Fondation","Femmes","Aides","s"
"Pays de la Loire","ESS + Hors ESS","4. Fondation","Femmes","Apprentis","s"
"Pays de la Loire","ESS + Hors ESS","4. Fondation","Femmes","Ordinaires","1496"
"Pays de la Loire","ESS + Hors ESS","4. Fondation","Femmes","Stagiaires","s"
"Pays de la Loire","ESS + Hors ESS","4. Fondation","Hommes","Aides","s"
"Pays de la Loire","ESS + Hors ESS","4. Fondation","Hommes","Apprentis","s"
"Pays de la Loire","ESS + Hors ESS","4. Fondation","Hommes","Ordinaires","792"
"Pays de la Loire","ESS + Hors ESS","4. Fondation","Hommes","Stagiaires","s"
"Pays de la Loire","ESS + Hors ESS","Privé Hors ESS","Femmes","Aides","6378"
"Pays de la Loire","ESS + Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Pays de la Loire","ESS + Hors ESS","Privé Hors ESS","Femmes","Ordinaires","328039"
"Pays de la Loire","ESS + Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Pays de la Loire","ESS + Hors ESS","Privé Hors ESS","Hommes","Aides","7435"
"Pays de la Loire","ESS + Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Pays de la Loire","ESS + Hors ESS","Privé Hors ESS","Hommes","Ordinaires","487107"
"Pays de la Loire","ESS + Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Pays de la Loire","ESS + Hors ESS","Public","Femmes","Aides","3803"
"Pays de la Loire","ESS + Hors ESS","Public","Femmes","Apprentis","s"
"Pays de la Loire","ESS + Hors ESS","Public","Femmes","Ordinaires","172829"
"Pays de la Loire","ESS + Hors ESS","Public","Femmes","Stagiaires","s"
"Pays de la Loire","ESS + Hors ESS","Public","Hommes","Aides","1401"
"Pays de la Loire","ESS + Hors ESS","Public","Hommes","Apprentis","s"
"Pays de la Loire","ESS + Hors ESS","Public","Hommes","Ordinaires","87368"
"Pays de la Loire","ESS + Hors ESS","Public","Hommes","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","1. Coopérative","Femmes","Aides","183"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","1. Coopérative","Femmes","Apprentis","s"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","1. Coopérative","Femmes","Ordinaires","7534"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","1. Coopérative","Femmes","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","1. Coopérative","Hommes","Aides","148"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","1. Coopérative","Hommes","Apprentis","s"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","1. Coopérative","Hommes","Ordinaires","7070"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","1. Coopérative","Hommes","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","2. Mutuelle","Femmes","Aides","135"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","2. Mutuelle","Femmes","Apprentis","s"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","2. Mutuelle","Femmes","Ordinaires","5749"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","2. Mutuelle","Femmes","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","2. Mutuelle","Hommes","Aides","51"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","2. Mutuelle","Hommes","Apprentis","s"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","2. Mutuelle","Hommes","Ordinaires","1989"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","2. Mutuelle","Hommes","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","3. Association","Femmes","Aides","6210"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","3. Association","Femmes","Apprentis","438"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","3. Association","Femmes","Ordinaires","82944"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","3. Association","Femmes","Stagiaires","185"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","3. Association","Hommes","Aides","5601"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","3. Association","Hommes","Apprentis","267"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","3. Association","Hommes","Ordinaires","33250"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","3. Association","Hommes","Stagiaires","96"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","4. Fondation","Femmes","Aides","59"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","4. Fondation","Femmes","Apprentis","s"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","4. Fondation","Femmes","Ordinaires","3016"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","4. Fondation","Femmes","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","4. Fondation","Hommes","Aides","23"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","4. Fondation","Hommes","Apprentis","s"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","4. Fondation","Hommes","Ordinaires","850"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","4. Fondation","Hommes","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Privé Hors ESS","Femmes","Aides","8298"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Privé Hors ESS","Femmes","Apprentis","7511"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Privé Hors ESS","Femmes","Ordinaires","436542"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Privé Hors ESS","Femmes","Stagiaires","703"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Privé Hors ESS","Hommes","Aides","7801"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Privé Hors ESS","Hommes","Apprentis","16140"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Privé Hors ESS","Hommes","Ordinaires","582560"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Privé Hors ESS","Hommes","Stagiaires","781"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Public","Femmes","Aides","7047"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Public","Femmes","Apprentis","509"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Public","Femmes","Ordinaires","251556"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Public","Femmes","Stagiaires","13"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Public","Hommes","Aides","2658"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Public","Hommes","Apprentis","400"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Public","Hommes","Ordinaires","159648"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Public","Hommes","Stagiaires","14"
"Auvergne-Rhône-Alpes","ESS","1. Coopérative","Ensemble","Ensemble","35962"
"Auvergne-Rhône-Alpes","ESS","2. Mutuelle","Ensemble","Ensemble","19163"
"Auvergne-Rhône-Alpes","ESS","3. Association","Ensemble","Ensemble","232242"
"Auvergne-Rhône-Alpes","ESS","4. Fondation","Ensemble","Ensemble","8175"
"Auvergne-Rhône-Alpes","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","1811941"
"Auvergne-Rhône-Alpes","Hors ESS","Public","Ensemble","Ensemble","629857"
"Bourgogne-Franche-Comté","ESS","1. Coopérative","Ensemble","Ensemble","14053"
"Bourgogne-Franche-Comté","ESS","2. Mutuelle","Ensemble","Ensemble","8794"
"Bourgogne-Franche-Comté","ESS","3. Association","Ensemble","Ensemble","76300"
"Bourgogne-Franche-Comté","ESS","4. Fondation","Ensemble","Ensemble","1684"
"Bourgogne-Franche-Comté","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","536796"
"Bourgogne-Franche-Comté","Hors ESS","Public","Ensemble","Ensemble","237122"
"Bretagne","ESS","1. Coopérative","Ensemble","Ensemble","27993"
"Bretagne","ESS","2. Mutuelle","Ensemble","Ensemble","8388"
"Bretagne","ESS","3. Association","Ensemble","Ensemble","107243"
"Bretagne","ESS","4. Fondation","Ensemble","Ensemble","4758"
"Bretagne","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","660701"
"Bretagne","Hors ESS","Public","Ensemble","Ensemble","254449"
"Centre-Val de Loire","ESS","1. Coopérative","Ensemble","Ensemble","13170"
"Centre-Val de Loire","ESS","2. Mutuelle","Ensemble","Ensemble","7411"
"Centre-Val de Loire","ESS","3. Association","Ensemble","Ensemble","61509"
"Centre-Val de Loire","ESS","4. Fondation","Ensemble","Ensemble","2532"
"Centre-Val de Loire","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","518274"
"Centre-Val de Loire","Hors ESS","Public","Ensemble","Ensemble","201056"
"Corse","ESS","1. Coopérative","Ensemble","Ensemble","921"
"Corse","ESS","2. Mutuelle","Ensemble","Ensemble","s"
"Corse","ESS","3. Association","Ensemble","Ensemble","6373"
"Corse","ESS","4. Fondation","Ensemble","Ensemble","s"
"Corse","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","63694"
"Corse","Hors ESS","Public","Ensemble","Ensemble","31253"
"Grand-Est","ESS","1. Coopérative","Ensemble","Ensemble","30051"
"Grand-Est","ESS","2. Mutuelle","Ensemble","Ensemble","7000"
"Grand-Est","ESS","3. Association","Ensemble","Ensemble","150004"
"Grand-Est","ESS","4. Fondation","Ensemble","Ensemble","10320"
"Grand-Est","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","1097140"
"Grand-Est","Hors ESS","Public","Ensemble","Ensemble","441415"
"Guadeloupe","ESS","1. Coopérative","Ensemble","Ensemble","840"
"Guadeloupe","ESS","2. Mutuelle","Ensemble","Ensemble","299"
"Guadeloupe","ESS","3. Association","Ensemble","Ensemble","9280"
"Guadeloupe","ESS","4. Fondation","Ensemble","Ensemble","156"
"Guadeloupe","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","57682"
"Guadeloupe","Hors ESS","Public","Ensemble","Ensemble","39284"
"Guyane","ESS","1. Coopérative","Ensemble","Ensemble","157"
"Guyane","ESS","2. Mutuelle","Ensemble","Ensemble","s"
"Guyane","ESS","3. Association","Ensemble","Ensemble","4051"
"Guyane","ESS","4. Fondation","Ensemble","Ensemble","s"
"Guyane","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","23508"
"Guyane","Hors ESS","Public","Ensemble","Ensemble","25522"
"Hauts-de-France","ESS","1. Coopérative","Ensemble","Ensemble","18080"
"Hauts-de-France","ESS","2. Mutuelle","Ensemble","Ensemble","6286"
"Hauts-de-France","ESS","3. Association","Ensemble","Ensemble","167709"
"Hauts-de-France","ESS","4. Fondation","Ensemble","Ensemble","6743"
"Hauts-de-France","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","1153093"
"Hauts-de-France","Hors ESS","Public","Ensemble","Ensemble","492427"
"Ile-de-France","ESS","1. Coopérative","Ensemble","Ensemble","34383"
"Ile-de-France","ESS","2. Mutuelle","Ensemble","Ensemble","24453"
"Ile-de-France","ESS","3. Association","Ensemble","Ensemble","303733"
"Ile-de-France","ESS","4. Fondation","Ensemble","Ensemble","31156"
"Ile-de-France","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","3891013"
"Ile-de-France","Hors ESS","Public","Ensemble","Ensemble","1231334"
"La Réunion","ESS","1. Coopérative","Ensemble","Ensemble","2374"
"La Réunion","ESS","2. Mutuelle","Ensemble","Ensemble","694"
"La Réunion","ESS","3. Association","Ensemble","Ensemble","18780"
"La Réunion","ESS","4. Fondation","Ensemble","Ensemble","1529"
"La Réunion","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","122602"
"La Réunion","Hors ESS","Public","Ensemble","Ensemble","84638"
"Martinique","ESS","1. Coopérative","Ensemble","Ensemble","947"
"Martinique","ESS","2. Mutuelle","Ensemble","Ensemble","502"
"Martinique","ESS","3. Association","Ensemble","Ensemble","9673"
"Martinique","ESS","4. Fondation","Ensemble","Ensemble","208"
"Martinique","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","61257"
"Martinique","Hors ESS","Public","Ensemble","Ensemble","41232"
"Normandie","ESS","1. Coopérative","Ensemble","Ensemble","15913"
"Normandie","ESS","2. Mutuelle","Ensemble","Ensemble","6091"
"Normandie","ESS","3. Association","Ensemble","Ensemble","88885"
"Normandie","ESS","4. Fondation","Ensemble","Ensemble","4623"
"Normandie","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","666796"
"Normandie","Hors ESS","Public","Ensemble","Ensemble","272192"
"Nouvelle-Aquitaine","ESS","1. Coopérative","Ensemble","Ensemble","35747"
"Nouvelle-Aquitaine","ESS","2. Mutuelle","Ensemble","Ensemble","18088"
"Nouvelle-Aquitaine","ESS","3. Association","Ensemble","Ensemble","159589"
"Nouvelle-Aquitaine","ESS","4. Fondation","Ensemble","Ensemble","7126"
"Nouvelle-Aquitaine","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","1152364"
"Nouvelle-Aquitaine","Hors ESS","Public","Ensemble","Ensemble","521854"
"Occitanie","ESS","1. Coopérative","Ensemble","Ensemble","28696"
"Occitanie","ESS","2. Mutuelle","Ensemble","Ensemble","12861"
"Occitanie","ESS","3. Association","Ensemble","Ensemble","164294"
"Occitanie","ESS","4. Fondation","Ensemble","Ensemble","3463"
"Occitanie","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","1094401"
"Occitanie","Hors ESS","Public","Ensemble","Ensemble","493987"
"Pays de la Loire","ESS","1. Coopérative","Ensemble","Ensemble","26269"
"Pays de la Loire","ESS","2. Mutuelle","Ensemble","Ensemble","8360"
"Pays de la Loire","ESS","3. Association","Ensemble","Ensemble","125515"
"Pays de la Loire","ESS","4. Fondation","Ensemble","Ensemble","2346"
"Pays de la Loire","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","856562"
"Pays de la Loire","Hors ESS","Public","Ensemble","Ensemble","266342"
"Provence-Alpes-Côte d'Azur","ESS","1. Coopérative","Ensemble","Ensemble","15142"
"Provence-Alpes-Côte d'Azur","ESS","2. Mutuelle","Ensemble","Ensemble","7956"
"Provence-Alpes-Côte d'Azur","ESS","3. Association","Ensemble","Ensemble","128991"
"Provence-Alpes-Côte d'Azur","ESS","4. Fondation","Ensemble","Ensemble","3969"
"Provence-Alpes-Côte d'Azur","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","1060336"
"Provence-Alpes-Côte d'Azur","Hors ESS","Public","Ensemble","Ensemble","421845"
"Auvergne-Rhône-Alpes","ESS","1. Coopérative","Ensemble","Aides","798"
"Auvergne-Rhône-Alpes","ESS","1. Coopérative","Ensemble","Apprentis","415"
"Auvergne-Rhône-Alpes","ESS","1. Coopérative","Ensemble","Ordinaires","34672"
"Auvergne-Rhône-Alpes","ESS","1. Coopérative","Ensemble","Stagiaires","77"
"Auvergne-Rhône-Alpes","ESS","2. Mutuelle","Ensemble","Aides","401"
"Auvergne-Rhône-Alpes","ESS","2. Mutuelle","Ensemble","Apprentis","88"
"Auvergne-Rhône-Alpes","ESS","2. Mutuelle","Ensemble","Ordinaires","18639"
"Auvergne-Rhône-Alpes","ESS","2. Mutuelle","Ensemble","Stagiaires","35"
"Auvergne-Rhône-Alpes","ESS","3. Association","Ensemble","Aides","19743"
"Auvergne-Rhône-Alpes","ESS","3. Association","Ensemble","Apprentis","1206"
"Auvergne-Rhône-Alpes","ESS","3. Association","Ensemble","Ordinaires","210471"
"Auvergne-Rhône-Alpes","ESS","3. Association","Ensemble","Stagiaires","822"
"Auvergne-Rhône-Alpes","ESS","4. Fondation","Ensemble","Aides","346"
