"DEP","typo_Coop","typo_Coop_det","type_emploi","nb_poste"
"34","COMMERCE (GZ)","NC","Ensemble","969"
"34","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","755"
"34","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","135"
"35","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"35","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","s"
"35","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"35","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","465"
"35","COMMERCE (GZ)","NC","Ensemble","951"
"35","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","1135"
"35","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","s"
"36","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","594"
"36","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"36","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","30"
"36","COMMERCE (GZ)","NC","Ensemble","209"
"36","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","108"
"36","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","s"
"37","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"37","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","s"
"37","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","151"
"37","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","108"
"37","COMMERCE (GZ)","NC","Ensemble","311"
"37","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","323"
"37","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","46"
"38","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","3244"
"38","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"38","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","377"
"38","COMMERCE (GZ)","NC","Ensemble","831"
"38","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","391"
"38","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","s"
"39","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","374"
"39","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"39","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","s"
"39","COMMERCE (GZ)","NC","Ensemble","91"
"39","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","491"
"39","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","18"
"40","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","1100"
"40","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","159"
"40","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","241"
"40","COMMERCE (GZ)","NC","Ensemble","863"
"40","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","641"
"40","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","122"
"41","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","958"
"41","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"41","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","64"
"41","COMMERCE (GZ)","NC","Ensemble","282"
"41","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","s"
"41","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","94"
"42","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","2361"
"42","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","68"
"42","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","189"
"42","COMMERCE (GZ)","NC","Ensemble","590"
"42","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","209"
"42","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","223"
"43","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","656"
"43","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","86"
"43","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","6"
"43","COMMERCE (GZ)","NC","Ensemble","135"
"43","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","166"
"43","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","20"
"44","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"44","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","s"
"44","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","94"
"44","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","979"
"44","COMMERCE (GZ)","NC","Ensemble","2838"
"44","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","809"
"44","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","655"
"45","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","2318"
"45","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","39"
"45","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","178"
"45","COMMERCE (GZ)","NC","Ensemble","720"
"45","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","796"
"45","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","260"
"46","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","705"
"46","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","16"
"46","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","s"
"46","COMMERCE (GZ)","NC","Ensemble","300"
"46","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","s"
"46","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","18"
"47","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","894"
"47","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","69"
"47","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","20"
"47","COMMERCE (GZ)","NC","Ensemble","726"
"47","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","246"
"47","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","7"
"48","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","192"
"48","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","27"
"48","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","s"
"48","COMMERCE (GZ)","NC","Ensemble","17"
"48","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","35"
"48","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","s"
"49","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"49","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","s"
"49","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","69"
"49","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","260"
"49","COMMERCE (GZ)","NC","Ensemble","1271"
"49","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","1165"
"49","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","524"
"50","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","1095"
"50","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","209"
"50","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","82"
"50","COMMERCE (GZ)","NC","Ensemble","202"
"50","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","2097"
"50","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","87"
"51","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"51","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","s"
"51","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","51"
"51","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","s"
"51","COMMERCE (GZ)","NC","Ensemble","1406"
"51","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","2548"
"51","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","s"
"52","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","326"
"52","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"52","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","36"
"52","COMMERCE (GZ)","NC","Ensemble","125"
"52","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","99"
"52","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","s"
"53","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"53","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","1224"
"53","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"53","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","141"
"53","COMMERCE (GZ)","NC","Ensemble","560"
"53","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","139"
"53","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","132"
"54","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","1564"
"54","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","129"
"54","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","97"
"54","COMMERCE (GZ)","NC","Ensemble","275"
"54","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","151"
"54","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","66"
"55","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","407"
"55","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","37"
"55","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","s"
"55","COMMERCE (GZ)","NC","Ensemble","433"
"55","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","s"
"55","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","26"
"56","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"56","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","s"
"56","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","151"
"56","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","162"
"56","COMMERCE (GZ)","NC","Ensemble","1272"
"56","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","384"
"56","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","147"
"57","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"57","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","s"
"57","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"57","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","195"
"57","COMMERCE (GZ)","NC","Ensemble","413"
"57","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","118"
"57","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","s"
"58","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","617"
"58","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","11"
"58","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","94"
"58","COMMERCE (GZ)","NC","Ensemble","164"
"58","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","118"
"58","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","12"
"59","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"59","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","s"
"59","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"59","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","601"
"59","COMMERCE (GZ)","NC","Ensemble","s"
"59","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","655"
"59","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","769"
"60","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","498"
"60","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"60","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","27"
"60","COMMERCE (GZ)","NC","Ensemble","473"
"60","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","610"
"60","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","s"
"61","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","640"
"61","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","123"
"61","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","35"
"61","COMMERCE (GZ)","NC","Ensemble","166"
"61","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","108"
"61","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","89"
"62","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","2752"
"62","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","59"
"62","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","193"
"62","COMMERCE (GZ)","NC","Ensemble","438"
"62","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","1258"
"62","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","172"
"63","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","2383"
"63","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","172"
"63","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","457"
"63","COMMERCE (GZ)","NC","Ensemble","166"
"63","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","392"
"63","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","215"
"64","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"64","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","s"
"64","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","95"
"64","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","36"
"64","COMMERCE (GZ)","NC","Ensemble","374"
"64","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","1045"
"64","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","194"
"65","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","593"
"65","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"65","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","63"
"65","COMMERCE (GZ)","NC","Ensemble","60"
"65","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","102"
"65","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","s"
"66","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","1672"
"66","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"66","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","185"
"66","COMMERCE (GZ)","NC","Ensemble","353"
"66","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","484"
"66","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","s"
"67","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"67","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","s"
"67","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"67","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","s"
"67","COMMERCE (GZ)","NC","Ensemble","369"
"67","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","953"
"67","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","479"
"68","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","2216"
"68","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"68","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","169"
"68","COMMERCE (GZ)","NC","Ensemble","975"
"68","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","659"
"68","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","s"
"69","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"69","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","s"
"69","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","101"
"69","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","506"
"69","COMMERCE (GZ)","NC","Ensemble","295"
"69","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","469"
"69","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","820"
"70","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","224"
"70","COMMERCE (GZ)","NC","Ensemble","249"
"70","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","s"
"70","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","s"
"71","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","1155"
"71","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","92"
"71","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","s"
"71","COMMERCE (GZ)","NC","Ensemble","313"
"71","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","511"
"71","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","s"
"72","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","1384"
"72","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","85"
"72","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","70"
"72","COMMERCE (GZ)","NC","Ensemble","694"
"72","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","318"
"72","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","67"
"73","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","1430"
"73","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"73","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","s"
"73","COMMERCE (GZ)","NC","Ensemble","298"
"73","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","688"
"73","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","161"
"74","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","2531"
"74","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"74","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","s"
"74","COMMERCE (GZ)","NC","Ensemble","233"
"74","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","355"
"74","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","203"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","s"
"75","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"75","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","617"
"75","COMMERCE (GZ)","NC","Ensemble","407"
"75","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","s"
"75","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","2449"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","s"
"76","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"76","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","435"
"76","COMMERCE (GZ)","NC","Ensemble","691"
"76","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","707"
"76","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","s"
"77","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","2370"
"77","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"77","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","107"
"77","COMMERCE (GZ)","NC","Ensemble","541"
"77","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","278"
"77","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","s"
"78","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","1676"
"78","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"78","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","193"
"78","COMMERCE (GZ)","NC","Ensemble","143"
"78","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","207"
"78","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","s"
"79","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","978"
"79","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","18"
"79","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","358"
"79","COMMERCE (GZ)","NC","Ensemble","479"
"79","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","1297"
"79","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","133"
"80","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","2238"
"80","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","s"
"80","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","s"
"80","COMMERCE (GZ)","NC","Ensemble","608"
"80","INDUSTRIE+CONSTRUCTION (BE+FZ)","NC","Ensemble","537"
"80","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","30"
"81","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites des services financiers hors assurance et caisses","Ensemble","1207"
"81","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","187"
"81","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","NC","Ensemble","71"
