"DEP","ESS_simp","typo_A","typo_A_det","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"3","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","3","3","69",NA,NA
"3","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","1","1",NA,NA,NA
"3","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","1","1",NA,NA,NA
"3","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","2","2",NA,NA,NA
"3","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","3","3",NA,NA,NA
"3","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","5","3",NA,NA,NA
"3","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","5","2",NA,NA,NA
"3","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","4","3",NA,NA,NA
"3","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","1","0",NA,NA,NA
"3","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","1","0",NA,NA,NA
"3","Public","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","2","1",NA,NA,NA
"3","Public","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","6","3","116",NA,NA
"3","Public","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","1","0",NA,NA,NA
"3","Public","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","14","9",NA,NA,NA
"3","Public","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","5","5",NA,NA,NA
"3","Public","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","2","1",NA,NA,NA
"3","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","2","1",NA,NA,NA
"3","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","9","3",NA,NA,NA
"3","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","22","18","2331","2212","63382041"
"3","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","4 - Grandes entreprises","1","1",NA,NA,NA
"4","ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","9","9",NA,NA,NA
"4","ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","14","14",NA,NA,NA
"4","ESS","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","13","13",NA,NA,NA
"4","ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","17","16",NA,NA,NA
"4","ESS","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","2","2",NA,NA,NA
"4","ESS","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","2","0",NA,NA,NA
"4","ESS","Ensemble des secteurs d'activité","Aide par le travail","3 - Moyennes entreprises","4","2",NA,NA,NA
"4","ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","34","20",NA,NA,NA
"4","ESS","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","9","5","222","171","4495570"
"4","ESS","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","2","1",NA,NA,NA
"4","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","11","5",NA,NA,NA
"4","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","28","11","778","651","18356876"
"4","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","5","2",NA,NA,NA
"4","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","3","2",NA,NA,NA
"4","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","2","1",NA,NA,NA
"4","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","1","1",NA,NA,NA
"4","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","1","0",NA,NA,NA
"4","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","5","5",NA,NA,NA
"4","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","3","2",NA,NA,NA
"4","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","1","1",NA,NA,NA
"4","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","1","0",NA,NA,NA
"4","Public","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","1","0",NA,NA,NA
"4","Public","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","1","1",NA,NA,NA
"4","Public","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","6","5",NA,NA,NA
"4","Public","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","5","4","94","82","2027243"
"4","Public","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","1","1",NA,NA,NA
"4","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","2","1",NA,NA,NA
"4","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","2","1",NA,NA,NA
"4","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","4","4","411","378","10164476"
"5","ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","12","12","40",NA,NA
"5","ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","11","10","134",NA,NA
"5","ESS","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","2","2",NA,NA,NA
"5","ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","10","9","216","151","3539296"
"5","ESS","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","1","1",NA,NA,NA
"5","ESS","Ensemble des secteurs d'activité","Aide par le travail","1 - Micro entreprise","1","0",NA,NA,NA
"5","ESS","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","1","0",NA,NA,NA
"5","ESS","Ensemble des secteurs d'activité","Aide par le travail","3 - Moyennes entreprises","1","0",NA,NA,NA
"5","ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","30","18",NA,NA,NA
"5","ESS","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","14","6","274","214","6042005"
"5","ESS","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","1","1",NA,NA,NA
"5","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","5","2",NA,NA,NA
"5","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","24","3",NA,"639","17581705"
"5","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","9","4","843",NA,NA
"5","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","2","1",NA,NA,NA
"5","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","1","1",NA,NA,NA
"5","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","4","2",NA,NA,NA
"5","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","4","4","64","47","995462"
"5","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","1","1",NA,NA,NA
"5","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","1 - Micro entreprise","1","1",NA,NA,NA
"5","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","1","1",NA,NA,NA
"5","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","2","2",NA,NA,NA
"5","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","1","1",NA,NA,NA
"5","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","1","0",NA,NA,NA
"5","Public","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","4","3",NA,NA,NA
"5","Public","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","3","3","58","55","1199904"
"5","Public","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","2","2",NA,NA,NA
"5","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","2","1",NA,NA,NA
"5","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","4","2",NA,NA,NA
"6","ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","20","16",NA,NA,NA
"6","ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","15","8",NA,NA,NA
"6","ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3 - Moyennes entreprises","2","1",NA,NA,NA
"6","ESS","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","22","16",NA,NA,NA
"6","ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","30","25",NA,NA,NA
"6","ESS","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","5","4","502","310","7093769"
"6","ESS","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","4","1",NA,NA,NA
"6","ESS","Ensemble des secteurs d'activité","Aide par le travail","3 - Moyennes entreprises","7","1",NA,NA,NA
"6","ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","76","34",NA,NA,NA
"6","ESS","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","49","14","1025","893","27400217"
"6","ESS","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","13","2",NA,NA,NA
"6","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","30","12","102","125","3852476"
"6","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","55","18","1567","1409","41505453"
"6","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","31","6","2346","2099","61185768"
"6","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","40","16",NA,NA,NA
"6","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","21","8","348","293","6428983"
"6","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3 - Moyennes entreprises","2","0",NA,NA,NA
"6","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","48","31","131","136","2913651"
"6","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","64","50","1674","1087","22670014"
"6","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","11","6","963","664","14457099"
"6","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","1","1",NA,NA,NA
"6","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","4","4",NA,NA,NA
"6","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","2","2",NA,NA,NA
"6","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","1","0",NA,NA,NA
"6","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","9","6",NA,NA,NA
"6","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","70","60","2365","2105","59782990"
"6","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","32","15",NA,NA,NA
"6","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","3","0",NA,NA,NA
"6","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","2","0",NA,NA,NA
"6","Public","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","3","0",NA,NA,NA
"6","Public","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","4","0",NA,NA,NA
"6","Public","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","24","18",NA,NA,NA
"6","Public","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","17","13",NA,NA,NA
