"DEP","typo_Mut","typo_Mut_det","type_emploi","nb_poste"
"72","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","499"
"72","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"72","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Apprentis","s"
"72","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"72","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"72","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"73","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"73","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","s"
"73","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"73","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"74","ACTION SOCIALE (QB)","Ensemble","Ordinaires","s"
"74","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"74","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"74","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","552"
"74","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"74","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Apprentis","s"
"74","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"74","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"74","SANTE HUMAINE (QA)","Ensemble","Apprentis","s"
"74","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"75","ACTION SOCIALE (QB)","Ensemble","Aides","s"
"75","ACTION SOCIALE (QB)","Ensemble","Ordinaires","s"
"75","ACTION SOCIALE (QB)","Ensemble","Stagiaires","s"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","182"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","10467"
"75","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"75","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Aides","s"
"75","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"75","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"75","SANTE HUMAINE (QA)","Ensemble","Apprentis","s"
"75","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"75","SANTE HUMAINE (QA)","Ensemble","Stagiaires","s"
"76","ACTION SOCIALE (QB)","Ensemble","Aides","s"
"76","ACTION SOCIALE (QB)","Ensemble","Apprentis","s"
"76","ACTION SOCIALE (QB)","Ensemble","Ordinaires","196"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","63"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","3159"
"76","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"76","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Aides","s"
"76","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Apprentis","s"
"76","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","180"
"76","SANTE HUMAINE (QA)","Ensemble","Ordinaires","141"
"77","ACTION SOCIALE (QB)","Ensemble","Aides","s"
"77","ACTION SOCIALE (QB)","Ensemble","Ordinaires","s"
"77","ACTION SOCIALE (QB)","Ensemble","Stagiaires","s"
"77","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"77","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"77","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","563"
"77","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"77","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"78","ACTION SOCIALE (QB)","Ensemble","Aides","s"
"78","ACTION SOCIALE (QB)","Ensemble","Ordinaires","s"
"78","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"78","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"78","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","749"
"78","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"78","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"78","SANTE HUMAINE (QA)","Ensemble","Apprentis","s"
"78","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"78","SANTE HUMAINE (QA)","Ensemble","Stagiaires","s"
"79","ACTION SOCIALE (QB)","Ensemble","Aides","s"
"79","ACTION SOCIALE (QB)","Ensemble","Ordinaires","s"
"79","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","256"
"79","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"79","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","7987"
"79","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"79","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Aides","s"
"79","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Apprentis","s"
"79","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"79","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"79","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"80","ACTION SOCIALE (QB)","Ensemble","Ordinaires","s"
"80","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"80","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"80","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","451"
"80","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"80","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"80","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"81","ACTION SOCIALE (QB)","Ensemble","Ordinaires","111"
"81","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"81","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"81","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","494"
"81","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Aides","s"
"81","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"81","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"81","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"82","ACTION SOCIALE (QB)","Ensemble","Aides","s"
"82","ACTION SOCIALE (QB)","Ensemble","Ordinaires","s"
"82","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"82","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"82","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","315"
"82","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"82","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"82","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"83","ACTION SOCIALE (QB)","Ensemble","Aides","s"
"83","ACTION SOCIALE (QB)","Ensemble","Ordinaires","s"
"83","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"83","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"83","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","643"
"83","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"83","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Aides","s"
"83","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"83","SANTE HUMAINE (QA)","Ensemble","Ordinaires","631"
"84","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"84","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"84","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","546"
"84","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"84","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Aides","s"
"84","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"84","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"84","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"85","ACTION SOCIALE (QB)","Ensemble","Ordinaires","s"
"85","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"85","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","s"
"85","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Aides","s"
"85","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Apprentis","s"
"85","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"85","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"85","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"86","ACTION SOCIALE (QB)","Ensemble","Aides","s"
"86","ACTION SOCIALE (QB)","Ensemble","Apprentis","s"
"86","ACTION SOCIALE (QB)","Ensemble","Ordinaires","339"
"86","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"86","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"86","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","549"
"86","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Aides","s"
"86","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Apprentis","s"
"86","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","41"
"87","ACTION SOCIALE (QB)","Ensemble","Aides","s"
"87","ACTION SOCIALE (QB)","Ensemble","Apprentis","s"
"87","ACTION SOCIALE (QB)","Ensemble","Ordinaires","399"
"87","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"87","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"87","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","270"
"87","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"87","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Apprentis","s"
"87","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"87","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"88","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"88","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","s"
"88","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Aides","s"
"88","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"88","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"89","ACTION SOCIALE (QB)","Ensemble","Aides","s"
"89","ACTION SOCIALE (QB)","Ensemble","Apprentis","s"
"89","ACTION SOCIALE (QB)","Ensemble","Ordinaires","272"
"89","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"89","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"89","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","284"
"89","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"89","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Apprentis","s"
"89","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"89","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"90","ACTION SOCIALE (QB)","Ensemble","Aides","s"
"90","ACTION SOCIALE (QB)","Ensemble","Ordinaires","s"
"90","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"90","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"90","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","s"
"90","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Aides","s"
"90","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Apprentis","s"
"90","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"90","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"91","ACTION SOCIALE (QB)","Ensemble","Aides","s"
"91","ACTION SOCIALE (QB)","Ensemble","Ordinaires","s"
"91","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"91","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"91","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","547"
"91","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Apprentis","s"
"91","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"91","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"92","ACTION SOCIALE (QB)","Ensemble","Ordinaires","s"
"92","ACTION SOCIALE (QB)","Ensemble","Stagiaires","s"
"92","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"92","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","73"
"92","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","2379"
"92","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"92","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"92","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"93","ACTION SOCIALE (QB)","Ensemble","Ordinaires","s"
"93","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"93","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"93","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","616"
"93","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Apprentis","s"
"93","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"93","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"93","SANTE HUMAINE (QA)","Ensemble","Apprentis","s"
"93","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"94","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"94","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","36"
"94","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","1281"
"94","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"94","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"94","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"94","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"95","ACTION SOCIALE (QB)","Ensemble","Aides","s"
"95","ACTION SOCIALE (QB)","Ensemble","Ordinaires","309"
"95","ACTION SOCIALE (QB)","Ensemble","Stagiaires","s"
"95","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"95","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"95","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","179"
"95","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"95","SANTE HUMAINE (QA)","Ensemble","Aides","s"
"95","SANTE HUMAINE (QA)","Ensemble","Ordinaires","s"
"971","ACTION SOCIALE (QB)","Ensemble","Ordinaires","s"
"971","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"971","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"971","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","280"
"971","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"972","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"972","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"972","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","s"
"972","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"973","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","s"
"974","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"974","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"974","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","s"
"974","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"974","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Aides","s"
"974","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Ordinaires","s"
"1","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","s"
"1","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","s"
"1","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","10"
"1","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","403"
"2","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","s"
"2","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","9"
"2","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","360"
"3","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","66"
"3","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"3","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","s"
"4","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"4","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","s"
"5","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","s"
"6","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","194"
"6","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"6","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","s"
"7","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","s"
"7","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","s"
"7","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"7","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","s"
"8","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","s"
"8","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","s"
"8","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"8","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","s"
"9","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","51"
"10","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"10","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","s"
"11","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"11","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","s"
"12","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","s"
"12","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"12","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","s"
"13","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","108"
"13","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","215"
"13","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","153"
"13","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","2564"
"14","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","208"
"14","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","464"
"14","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","509"
"15","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"15","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","s"
"16","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","s"
"16","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","s"
"16","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","390"
"17","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","s"
"17","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"17","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","s"
"18","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","s"
"18","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","s"
"18","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"18","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","s"
"19","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","s"
"19","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","s"
"19","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","205"
"21","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","1676"
"21","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","1061"
"21","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","889"
"22","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","s"
"22","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","727"
"23","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"23","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","s"
"24","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"24","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","s"
"25","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","s"
"25","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","s"
"25","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"25","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","s"
"26","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","1011"
"26","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","675"
"26","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","853"
"27","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","174"
"28","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"28","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","s"
"29","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","392"
"29","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","422"
"29","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"29","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","s"
"2A","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","s"
"2A","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"2A","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","s"
"2B","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","s"
"2B","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","s"
"2B","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Activites de services financiers et d assurances","Ensemble","s"
"2B","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Assurances","Ensemble","s"
"30","ACTION SOCIALE (QB)","Action sociale sans hebergement","Ensemble","s"
"30","ACTION SOCIALE (QB)","Hebergement medico-social et social","Ensemble","s"
