"","EPCI","jurid1","nb_etab","eff_31","eff_EQTP","rem_brut","non_annexe","dep_epci","nom_complet"
"6889",245400189,"5-HORS ESS",503,"6548","5381.3","163064345","6081","54","CC des Pays du Sel et du Vermois"
"6890",245400189,"5A-PUBLIC",63,"3122","2413.8","64995856","2907","54","CC des Pays du Sel et du Vermois"
"6891",245400189,"5B-PRIVE",440,"3426","2967.5","98068489","3174","54","CC des Pays du Sel et du Vermois"
"6892",245400189,"6-TOTAL",571,"7374","6032.22","179980441","6811","54","CC des Pays du Sel et du Vermois"
"6893",245400510,"1-ASSO+FOND",21,"144","102.13","2648060","124","54","CC du Pays de Colombey et du Sud Toulois"
"6894",245400510,"1A-ASSOCIATIONS",21,"144","102.13","2648060","124","54","CC du Pays de Colombey et du Sud Toulois"
"6895",245400510,"2-COOPERATIVES",5,"57","52.29","1247703","56","54","CC du Pays de Colombey et du Sud Toulois"
"6896",245400510,"4-ESS",26,"201","154.42","3895763","180","54","CC du Pays de Colombey et du Sud Toulois"
"6897",245400510,"5-HORS ESS",229,"1160","904.79","25822316","1022","54","CC du Pays de Colombey et du Sud Toulois"
"6898",245400510,"5A-PUBLIC",78,"500","329.34","8914411","399","54","CC du Pays de Colombey et du Sud Toulois"
"6899",245400510,"5B-PRIVE",151,"660","575.45","16907905","623","54","CC du Pays de Colombey et du Sud Toulois"
"6900",245400510,"6-TOTAL",255,"1361","1059.21","29718079","1202","54","CC du Pays de Colombey et du Sud Toulois"
"6901",245400601,"1-ASSO+FOND",57,"1348","1112.61","25325296","1237","54","CC du Bassin de Pompey"
"6902",245400601,"1A-ASSOCIATIONS",54,"1210","985.98","22521132","1102","54","CC du Bassin de Pompey"
"6903",245400601,"1B-FONDATIONS",3,"138","126.63","2804164","135","54","CC du Bassin de Pompey"
"6904",245400601,"2-COOPERATIVES",8,"55","55.8","2412102","54","54","CC du Bassin de Pompey"
"6905",245400601,"4-ESS",65,"1403","1168.41","27737398","1291","54","CC du Bassin de Pompey"
"6906",245400601,"5-HORS ESS",897,"11648","9768.5","317982597","10726","54","CC du Bassin de Pompey"
"6907",245400601,"5A-PUBLIC",93,"1890","1696.62","50433560","1782","54","CC du Bassin de Pompey"
"6908",245400601,"5B-PRIVE",804,"9758","8071.88","267549037","8944","54","CC du Bassin de Pompey"
"6909",245400601,"6-TOTAL",962,"13051","10936.91","345719995","12017","54","CC du Bassin de Pompey"
"6910",245400759,"1-ASSO+FOND",8,"59","42.27","974347","54","54","CC du Pays du Sanon"
"6911",245400759,"1A-ASSOCIATIONS",8,"59","42.27","974347","54","54","CC du Pays du Sanon"
"6912",245400759,"2-COOPERATIVES",3,"21","18.39","634500","21","54","CC du Pays du Sanon"
"6913",245400759,"4-ESS",11,"80","60.66","1608847","75","54","CC du Pays du Sanon"
"6914",245400759,"5-HORS ESS",153,"599","450.1","13521861","509","54","CC du Pays du Sanon"
"6915",245400759,"5A-PUBLIC",47,"215","125.61","3647239","161","54","CC du Pays du Sanon"
"6916",245400759,"5B-PRIVE",106,"384","324.49","9874622","348","54","CC du Pays du Sanon"
"6917",245400759,"6-TOTAL",164,"679","510.76","15130708","584","54","CC du Pays du Sanon"
"6918",245500327,"1-ASSO+FOND",24,"111","72.26","1639648","90","55","CC du Sammiellois"
"6919",245500327,"1A-ASSOCIATIONS",24,"111","72.26","1639648","90","55","CC du Sammiellois"
"6920",245500327,"2-COOPERATIVES",3,"9","8.88","357113","9","55","CC du Sammiellois"
"6921",245500327,"4-ESS",27,"120","81.14","1996761","99","55","CC du Sammiellois"
"6922",245500327,"5-HORS ESS",212,"1819","1591.82","52190698","1709","55","CC du Sammiellois"
"6923",245500327,"5A-PUBLIC",39,"462","375.1","11549305","406","55","CC du Sammiellois"
"6924",245500327,"5B-PRIVE",173,"1357","1216.72","40641393","1303","55","CC du Sammiellois"
"6925",245500327,"6-TOTAL",239,"1939","1672.96","54187459","1808","55","CC du Sammiellois"
"6926",245501176,"1-ASSO+FOND",15,"227","186.65","3950867","216","55","CC du Territoire de Fresnes en Woëvre"
"6927",245501176,"1A-ASSOCIATIONS",15,"227","186.65","3950867","216","55","CC du Territoire de Fresnes en Woëvre"
"6928",245501176,"4-ESS",15,"227","186.65","3950867","216","55","CC du Territoire de Fresnes en Woëvre"
"6929",245501176,"5-HORS ESS",121,"443","331.57","8830861","359","55","CC du Territoire de Fresnes en Woëvre"
"6930",245501176,"5A-PUBLIC",37,"209","119.52","3328917","138","55","CC du Territoire de Fresnes en Woëvre"
"6931",245501176,"5B-PRIVE",84,"234","212.05","5501944","221","55","CC du Territoire de Fresnes en Woëvre"
"6932",245501176,"6-TOTAL",136,"670","518.22","12781728","575","55","CC du Territoire de Fresnes en Woëvre"
"6933",245501184,"1-ASSO+FOND",16,"241","200.65","4215196","230","55","CC du Pays de Revigny sur Ornain"
"6934",245501184,"1A-ASSOCIATIONS",16,"241","200.65","4215196","230","55","CC du Pays de Revigny sur Ornain"
"6935",245501184,"2-COOPERATIVES",6,"37","28.4","1045273","36","55","CC du Pays de Revigny sur Ornain"
"6936",245501184,"4-ESS",22,"278","229.05","5260469","266","55","CC du Pays de Revigny sur Ornain"
"6937",245501184,"5-HORS ESS",159,"1514","1284.52","44243601","1394","55","CC du Pays de Revigny sur Ornain"
"6938",245501184,"5A-PUBLIC",31,"304","204.41","5842711","238","55","CC du Pays de Revigny sur Ornain"
"6939",245501184,"5B-PRIVE",128,"1210","1080.11","38400890","1156","55","CC du Pays de Revigny sur Ornain"
"6940",245501184,"6-TOTAL",181,"1792","1513.57","49504070","1660","55","CC du Pays de Revigny sur Ornain"
"6941",245501242,"1-ASSO+FOND",13,"s","s","s","s","55","CC du Pays d'Etain"
"6942",245501242,"1A-ASSOCIATIONS",13,"s","s","s","s","55","CC du Pays d'Etain"
"6943",245501242,"2-COOPERATIVES",2,"s","s","s","s","55","CC du Pays d'Etain"
"6944",245501242,"4-ESS",15,"98","74.09","1766180","88","55","CC du Pays d'Etain"
"6945",245501242,"5-HORS ESS",180,"1024","836.22","24671455","937","55","CC du Pays d'Etain"
"6946",245501242,"5A-PUBLIC",36,"347","249.88","7117229","289","55","CC du Pays d'Etain"
"6947",245501242,"5B-PRIVE",144,"677","586.34","17554226","648","55","CC du Pays d'Etain"
"6948",245501242,"6-TOTAL",195,"1122","910.31","26437635","1025","55","CC du Pays d'Etain"
"6949",245501259,"1-ASSO+FOND",12,"s","s","s","s","55","CC du Pays de Montmédy"
"6950",245501259,"1A-ASSOCIATIONS",11,"103","71.48","1587818","88","55","CC du Pays de Montmédy"
"6951",245501259,"1B-FONDATIONS",1,"s","s","s","s","55","CC du Pays de Montmédy"
"6952",245501259,"2-COOPERATIVES",1,"s","s","s","s","55","CC du Pays de Montmédy"
"6953",245501259,"4-ESS",13,"141","103.69","2588444","125","55","CC du Pays de Montmédy"
"6954",245501259,"5-HORS ESS",132,"808","670.71","19232930","752","55","CC du Pays de Montmédy"
"6955",245501259,"5A-PUBLIC",38,"377","297.18","9121694","339","55","CC du Pays de Montmédy"
"6956",245501259,"5B-PRIVE",94,"431","373.53","10111236","413","55","CC du Pays de Montmédy"
"6957",245501259,"6-TOTAL",145,"949","774.4","21821374","877","55","CC du Pays de Montmédy"
"6958",245600440,"1-ASSO+FOND",39,"238","144.23","4138851","174","56","CC de Blavet Bellevue Océan"
"6959",245600440,"1A-ASSOCIATIONS",39,"238","144.23","4138851","174","56","CC de Blavet Bellevue Océan"
"6960",245600440,"2-COOPERATIVES",1,"s","s","s","s","56","CC de Blavet Bellevue Océan"
"6961",245600440,"3-MUTUELLES",1,"s","s","s","s","56","CC de Blavet Bellevue Océan"
"6962",245600440,"4-ESS",41,"249","151.96","4318802","184","56","CC de Blavet Bellevue Océan"
"6963",245600440,"5-HORS ESS",369,"3678","3247.98","93725271","3537","56","CC de Blavet Bellevue Océan"
"6964",245600440,"5A-PUBLIC",18,"439","354.06","8756311","407","56","CC de Blavet Bellevue Océan"
"6965",245600440,"5B-PRIVE",351,"3239","2893.92","84968960","3130","56","CC de Blavet Bellevue Océan"
"6966",245600440,"6-TOTAL",410,"3927","3399.94","98044073","3721","56","CC de Blavet Bellevue Océan"
"6967",245600465,"1-ASSO+FOND",33,"107","114.04","2884309","96","56","CC de Belle Ile en Mer"
"6968",245600465,"1A-ASSOCIATIONS",33,"107","114.04","2884309","96","56","CC de Belle Ile en Mer"
"6969",245600465,"2-COOPERATIVES",3,"8","6.86","198235","7","56","CC de Belle Ile en Mer"
"6970",245600465,"4-ESS",36,"115","120.9","3082544","103","56","CC de Belle Ile en Mer"
"6971",245600465,"5-HORS ESS",308,"1294","1356.79","36584331","1198","56","CC de Belle Ile en Mer"
"6972",245600465,"5A-PUBLIC",13,"444","370.24","10053063","403","56","CC de Belle Ile en Mer"
"6973",245600465,"5B-PRIVE",295,"850","986.55","26531268","795","56","CC de Belle Ile en Mer"
"6974",245600465,"6-TOTAL",344,"1409","1477.69","39666875","1301","56","CC de Belle Ile en Mer"
"6975",245614383,"1-ASSO+FOND",63,"379","296.51","8458632","348","56","CC Questembert Communauté"
"6976",245614383,"1A-ASSOCIATIONS",63,"379","296.51","8458632","348","56","CC Questembert Communauté"
"6977",245614383,"2-COOPERATIVES",16,"62","62.39","1851445","61","56","CC Questembert Communauté"
"6978",245614383,"4-ESS",79,"441","358.9","10310077","409","56","CC Questembert Communauté"
"6979",245614383,"5-HORS ESS",608,"4346","3692.93","104165340","4046","56","CC Questembert Communauté"
"6980",245614383,"5A-PUBLIC",43,"1087","848.78","24211582","940","56","CC Questembert Communauté"
"6981",245614383,"5B-PRIVE",565,"3259","2844.15","79953758","3106","56","CC Questembert Communauté"
"6982",245614383,"6-TOTAL",687,"4787","4051.83","114475417","4455","56","CC Questembert Communauté"
"6983",245614417,"1-ASSO+FOND",70,"746","587.47","16921355","696","56","CC Roi Morvan Communauté"
"6984",245614417,"1A-ASSOCIATIONS",69,"s","s","s","s","56","CC Roi Morvan Communauté"
"6985",245614417,"1B-FONDATIONS",1,"s","s","s","s","56","CC Roi Morvan Communauté"
"6986",245614417,"2-COOPERATIVES",15,"s","s","s","s","56","CC Roi Morvan Communauté"
"6987",245614417,"3-MUTUELLES",1,"s","s","s","s","56","CC Roi Morvan Communauté"
"6988",245614417,"4-ESS",86,"791","628.17","18051978","739","56","CC Roi Morvan Communauté"
"6989",245614417,"5-HORS ESS",637,"4665","4110.2","112967589","4325","56","CC Roi Morvan Communauté"
"6990",245614417,"5A-PUBLIC",72,"1444","1111.45","29351345","1247","56","CC Roi Morvan Communauté"
"6991",245614417,"5B-PRIVE",565,"3221","2998.75","83616244","3078","56","CC Roi Morvan Communauté"
"6992",245614417,"6-TOTAL",723,"5456","4738.37","131019567","5064","56","CC Roi Morvan Communauté"
"6993",245614433,"1-ASSO+FOND",163,"2292","1823.17","53065500","2135","56","CC Pontivy Communauté"
"6994",245614433,"1A-ASSOCIATIONS",163,"2292","1823.17","53065500","2135","56","CC Pontivy Communauté"
"6995",245614433,"2-COOPERATIVES",22,"134","134.14","4590567","131","56","CC Pontivy Communauté"
"6996",245614433,"3-MUTUELLES",7,"29","24.42","663048","28","56","CC Pontivy Communauté"
"6997",245614433,"4-ESS",192,"2455","1981.73","58319115","2294","56","CC Pontivy Communauté"
"6998",245614433,"5-HORS ESS",1359,"14429","12584.32","394692824","13527","56","CC Pontivy Communauté"
"6999",245614433,"5A-PUBLIC",97,"3945","3215.8","101338497","3530","56","CC Pontivy Communauté"
"7000",245614433,"5B-PRIVE",1262,"10484","9368.52","293354327","9997","56","CC Pontivy Communauté"
"7001",245614433,"6-TOTAL",1551,"16884","14566.05","453011939","15821","56","CC Pontivy Communauté"
"7002",245700133,"1-ASSO+FOND",27,"452","395.53","9284240","441","57","CC du District Urbain de Faulquemont (DUF)"
"7003",245700133,"1A-ASSOCIATIONS",27,"452","395.53","9284240","441","57","CC du District Urbain de Faulquemont (DUF)"
"7004",245700133,"2-COOPERATIVES",7,"34","30.95","1295946","31","57","CC du District Urbain de Faulquemont (DUF)"
"7005",245700133,"4-ESS",34,"486","426.48","10580186","472","57","CC du District Urbain de Faulquemont (DUF)"
"7006",245700133,"5-HORS ESS",608,"6384","5575.79","183022942","5999","57","CC du District Urbain de Faulquemont (DUF)"
"7007",245700133,"5A-PUBLIC",82,"652","512.58","16045445","574","57","CC du District Urbain de Faulquemont (DUF)"
"7008",245700133,"5B-PRIVE",526,"5732","5063.21","166977497","5425","57","CC du District Urbain de Faulquemont (DUF)"
"7009",245700133,"6-TOTAL",642,"6870","6002.27","193603128","6471","57","CC du District Urbain de Faulquemont (DUF)"
"7010",245700398,"1-ASSO+FOND",50,"1109","774.85","19388550","1039","57","CC de Freyming-Merlebach"
"7011",245700398,"1A-ASSOCIATIONS",50,"1109","774.85","19388550","1039","57","CC de Freyming-Merlebach"
"7012",245700398,"2-COOPERATIVES",8,"s","s","s","s","57","CC de Freyming-Merlebach"
"7013",245700398,"3-MUTUELLES",1,"s","s","s","s","57","CC de Freyming-Merlebach"
"7014",245700398,"4-ESS",59,"1167","834.45","22029569","1097","57","CC de Freyming-Merlebach"
"7015",245700398,"5-HORS ESS",583,"6151","5019.88","162833750","5619","57","CC de Freyming-Merlebach"
"7016",245700398,"5A-PUBLIC",64,"1224","1111.03","38526346","1192","57","CC de Freyming-Merlebach"
"7017",245700398,"5B-PRIVE",519,"4927","3908.85","124307404","4427","57","CC de Freyming-Merlebach"
"7018",245700398,"6-TOTAL",642,"7318","5854.33","184863319","6716","57","CC de Freyming-Merlebach"
"7019",245700695,"1-ASSO+FOND",30,"285","218.76","5390511","240","57","CC de Cattenom et Environs"
"7020",245700695,"1A-ASSOCIATIONS",30,"285","218.76","5390511","240","57","CC de Cattenom et Environs"
"7021",245700695,"2-COOPERATIVES",6,"46","45.72","2100755","46","57","CC de Cattenom et Environs"
"7022",245700695,"4-ESS",36,"331","264.48","7491266","286","57","CC de Cattenom et Environs"
"7023",245700695,"5-HORS ESS",307,"3714","3359.17","150787450","3583","57","CC de Cattenom et Environs"
"7024",245700695,"5A-PUBLIC",57,"732","599.73","17217712","694","57","CC de Cattenom et Environs"
"7025",245700695,"5B-PRIVE",250,"2982","2759.44","133569738","2889","57","CC de Cattenom et Environs"
"7026",245700695,"6-TOTAL",343,"4045","3623.65","158278716","3869","57","CC de Cattenom et Environs"
"7027",245700950,"1-ASSO+FOND",20,"180","147.82","4786312","170","57","CC du Pays de Phalsbourg"
"7028",245700950,"1A-ASSOCIATIONS",19,"s","s","s","s","57","CC du Pays de Phalsbourg"
"7029",245700950,"1B-FONDATIONS",1,"s","s","s","s","57","CC du Pays de Phalsbourg"
"7030",245700950,"2-COOPERATIVES",8,"38","34.9","1461692","37","57","CC du Pays de Phalsbourg"
"7031",245700950,"4-ESS",28,"218","182.72","6248004","207","57","CC du Pays de Phalsbourg"
"7032",245700950,"5-HORS ESS",427,"3148","2690.34","97320830","2925","57","CC du Pays de Phalsbourg"
"7033",245700950,"5A-PUBLIC",65,"476","350.59","10528343","408","57","CC du Pays de Phalsbourg"
"7034",245700950,"5B-PRIVE",362,"2672","2339.75","86792487","2517","57","CC du Pays de Phalsbourg"
"7035",245700950,"6-TOTAL",455,"3366","2873.06","103568834","3132","57","CC du Pays de Phalsbourg"
"7036",245701164,"1-ASSO+FOND",15,"226","185.73","4311363","219","57","CC du Warndt"
"7037",245701164,"1A-ASSOCIATIONS",15,"226","185.73","4311363","219","57","CC du Warndt"
"7038",245701164,"2-COOPERATIVES",4,"31","31.99","1347806","30","57","CC du Warndt"
"7039",245701164,"4-ESS",19,"257","217.72","5659169","249","57","CC du Warndt"
"7040",245701164,"5-HORS ESS",400,"4496","4014.7","129809598","4300","57","CC du Warndt"
"7041",245701164,"5A-PUBLIC",31,"950","880","30016166","916","57","CC du Warndt"
"7042",245701164,"5B-PRIVE",369,"3546","3134.7","99793432","3384","57","CC du Warndt"
"7043",245701164,"6-TOTAL",419,"4753","4232.42","135468767","4549","57","CC du Warndt"
"7044",245701206,"1-ASSO+FOND",53,"639","488.52","13957624","575","57","CC du Saulnois"
"7045",245701206,"1A-ASSOCIATIONS",53,"639","488.52","13957624","575","57","CC du Saulnois"
"7046",245701206,"2-COOPERATIVES",10,"36","32.96","1409477","34","57","CC du Saulnois"
"7047",245701206,"4-ESS",63,"675","521.48","15367101","609","57","CC du Saulnois"
"7048",245701206,"5-HORS ESS",853,"4905","4056.85","121577769","4490","57","CC du Saulnois"
"7049",245701206,"5A-PUBLIC",227,"1929","1405.64","41223035","1671","57","CC du Saulnois"
"7050",245701206,"5B-PRIVE",626,"2976","2651.21","80354734","2819","57","CC du Saulnois"
"7051",245701206,"6-TOTAL",916,"5580","4578.33","136944870","5099","57","CC du Saulnois"
"7052",245701271,"1-ASSO+FOND",74,"1638","1373.65","37343854","1563","57","CC du Pays Orne Moselle"
"7053",245701271,"1A-ASSOCIATIONS",74,"1638","1373.65","37343854","1563","57","CC du Pays Orne Moselle"
"7054",245701271,"2-COOPERATIVES",13,"277","311.75","9427280","273","57","CC du Pays Orne Moselle"
"7055",245701271,"4-ESS",87,"1915","1685.4","46771134","1836","57","CC du Pays Orne Moselle"
"7056",245701271,"5-HORS ESS",870,"7029","6005.7","184322084","6563","57","CC du Pays Orne Moselle"
"7057",245701271,"5A-PUBLIC",85,"1935","1617.79","50510083","1763","57","CC du Pays Orne Moselle"
"7058",245701271,"5B-PRIVE",785,"5094","4387.91","133812001","4800","57","CC du Pays Orne Moselle"
"7059",245701271,"6-TOTAL",957,"8944","7691.1","231093218","8399","57","CC du Pays Orne Moselle"
"7060",245701354,"1-ASSO+FOND",48,"540","402.74","10030573","479","57","CC de l'Arc Mosellan"
"7061",245701354,"1A-ASSOCIATIONS",48,"540","402.74","10030573","479","57","CC de l'Arc Mosellan"
"7062",245701354,"2-COOPERATIVES",6,"20","20.3","849304","19","57","CC de l'Arc Mosellan"
"7063",245701354,"4-ESS",54,"560","423.04","10879877","498","57","CC de l'Arc Mosellan"
"7064",245701354,"5-HORS ESS",429,"2534","2138.58","66419529","2360","57","CC de l'Arc Mosellan"
"7065",245701354,"5A-PUBLIC",72,"765","628.96","18796697","699","57","CC de l'Arc Mosellan"
"7066",245701354,"5B-PRIVE",357,"1769","1509.62","47622832","1661","57","CC de l'Arc Mosellan"
"7067",245701354,"6-TOTAL",483,"3094","2561.62","77299406","2858","57","CC de l'Arc Mosellan"
"7068",245701404,"1-ASSO+FOND",26,"385","296.65","8327074","352","57","CC du Pays Haut Val d'Alzette"
"7069",245701404,"1A-ASSOCIATIONS",26,"385","296.65","8327074","352","57","CC du Pays Haut Val d'Alzette"
"7070",245701404,"2-COOPERATIVES",8,"55","51.44","2064862","52","57","CC du Pays Haut Val d'Alzette"
"7071",245701404,"3-MUTUELLES",3,"23","16.07","707291","22","57","CC du Pays Haut Val d'Alzette"
"7072",245701404,"4-ESS",37,"463","364.16","11099227","426","57","CC du Pays Haut Val d'Alzette"
"7073",245701404,"5-HORS ESS",346,"1830","1588.41","44983045","1739","57","CC du Pays Haut Val d'Alzette"
"7074",245701404,"5A-PUBLIC",47,"749","666.06","19827287","712","57","CC du Pays Haut Val d'Alzette"
"7075",245701404,"5B-PRIVE",299,"1081","922.35","25155758","1027","57","CC du Pays Haut Val d'Alzette"
"7076",245701404,"6-TOTAL",383,"2293","1952.57","56082272","2165","57","CC du Pays Haut Val d'Alzette"
"7077",245801063,"1-ASSO+FOND",12,"156","123.07","3118606","146","58","CC Loire et Allier"
"7078",245801063,"1A-ASSOCIATIONS",12,"156","123.07","3118606","146","58","CC Loire et Allier"
"7079",245801063,"4-ESS",12,"156","123.07","3118606","146","58","CC Loire et Allier"
"7080",245801063,"5-HORS ESS",188,"1546","1467.08","46270691","1491","58","CC Loire et Allier"
"7081",245801063,"5A-PUBLIC",16,"128","108.72","2954205","117","58","CC Loire et Allier"
"7082",245801063,"5B-PRIVE",172,"1418","1358.36","43316486","1374","58","CC Loire et Allier"
"7083",245801063,"6-TOTAL",200,"1702","1590.15","49389297","1637","58","CC Loire et Allier"
"7084",245804497,"1-ASSO+FOND",5,"s","s","s","s","58","CC du Nivernais Bourbonnais"
