"DEP","ESS","famille","sexe","type_emploi","nb_poste"
"9","ESS","3. Association","Ensemble","Ensemble","4145"
"9","ESS","4. Fondation","Ensemble","Ensemble","s"
"9","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","21172"
"9","Hors ESS","Public","Ensemble","Ensemble","13579"
"10","ESS","1. Coopérative","Ensemble","Ensemble","1927"
"10","ESS","2. Mutuelle","Ensemble","Ensemble","402"
"10","ESS","3. Association","Ensemble","Ensemble","7727"
"10","ESS","4. Fondation","Ensemble","Ensemble","211"
"10","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","57858"
"10","Hors ESS","Public","Ensemble","Ensemble","22090"
"11","ESS","1. Coopérative","Ensemble","Ensemble","2213"
"11","ESS","2. Mutuelle","Ensemble","Ensemble","339"
"11","ESS","3. Association","Ensemble","Ensemble","9186"
"11","ESS","4. Fondation","Ensemble","Ensemble","141"
"11","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","51775"
"11","Hors ESS","Public","Ensemble","Ensemble","28918"
"12","ESS","1. Coopérative","Ensemble","Ensemble","1676"
"12","ESS","2. Mutuelle","Ensemble","Ensemble","s"
"12","ESS","3. Association","Ensemble","Ensemble","11892"
"12","ESS","4. Fondation","Ensemble","Ensemble","s"
"12","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","49589"
"12","Hors ESS","Public","Ensemble","Ensemble","19567"
"13","ESS","1. Coopérative","Ensemble","Ensemble","6617"
"13","ESS","2. Mutuelle","Ensemble","Ensemble","3655"
"13","ESS","3. Association","Ensemble","Ensemble","58795"
"13","ESS","4. Fondation","Ensemble","Ensemble","1966"
"13","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","481684"
"13","Hors ESS","Public","Ensemble","Ensemble","184089"
"14","ESS","1. Coopérative","Ensemble","Ensemble","4681"
"14","ESS","2. Mutuelle","Ensemble","Ensemble","1380"
"14","ESS","3. Association","Ensemble","Ensemble","20377"
"14","ESS","4. Fondation","Ensemble","Ensemble","897"
"14","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","146033"
"14","Hors ESS","Public","Ensemble","Ensemble","59752"
"15","ESS","1. Coopérative","Ensemble","Ensemble","917"
"15","ESS","2. Mutuelle","Ensemble","Ensemble","s"
"15","ESS","3. Association","Ensemble","Ensemble","5844"
"15","ESS","4. Fondation","Ensemble","Ensemble","s"
"15","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","22480"
"15","Hors ESS","Public","Ensemble","Ensemble","12702"
"16","ESS","1. Coopérative","Ensemble","Ensemble","2236"
"16","ESS","2. Mutuelle","Ensemble","Ensemble","956"
"16","ESS","3. Association","Ensemble","Ensemble","9346"
"16","ESS","4. Fondation","Ensemble","Ensemble","191"
"16","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","70022"
"16","Hors ESS","Public","Ensemble","Ensemble","25602"
"17","ESS","1. Coopérative","Ensemble","Ensemble","4712"
"17","ESS","2. Mutuelle","Ensemble","Ensemble","869"
"17","ESS","3. Association","Ensemble","Ensemble","15345"
"17","ESS","4. Fondation","Ensemble","Ensemble","393"
"17","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","109327"
"17","Hors ESS","Public","Ensemble","Ensemble","48256"
"18","ESS","1. Coopérative","Ensemble","Ensemble","1271"
"18","ESS","2. Mutuelle","Ensemble","Ensemble","s"
"18","ESS","3. Association","Ensemble","Ensemble","7427"
"18","ESS","4. Fondation","Ensemble","Ensemble","s"
"18","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","54010"
"18","Hors ESS","Public","Ensemble","Ensemble","23026"
"19","ESS","1. Coopérative","Ensemble","Ensemble","1322"
"19","ESS","2. Mutuelle","Ensemble","Ensemble","361"
"19","ESS","3. Association","Ensemble","Ensemble","6309"
"19","ESS","4. Fondation","Ensemble","Ensemble","1037"
"19","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","43342"
"19","Hors ESS","Public","Ensemble","Ensemble","20543"
"21","ESS","1. Coopérative","Ensemble","Ensemble","3106"
"21","ESS","2. Mutuelle","Ensemble","Ensemble","3836"
"21","ESS","3. Association","Ensemble","Ensemble","13803"
"21","ESS","4. Fondation","Ensemble","Ensemble","295"
"21","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","117769"
"21","Hors ESS","Public","Ensemble","Ensemble","54667"
"22","ESS","1. Coopérative","Ensemble","Ensemble","7147"
"22","ESS","2. Mutuelle","Ensemble","Ensemble","1213"
"22","ESS","3. Association","Ensemble","Ensemble","18897"
"22","ESS","4. Fondation","Ensemble","Ensemble","942"
"22","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","100876"
"22","Hors ESS","Public","Ensemble","Ensemble","42915"
"23","ESS","1. Coopérative","Ensemble","Ensemble","469"
"23","ESS","2. Mutuelle","Ensemble","Ensemble","487"
"23","ESS","3. Association","Ensemble","Ensemble","3342"
"23","ESS","4. Fondation","Ensemble","Ensemble","461"
"23","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","14069"
"23","Hors ESS","Public","Ensemble","Ensemble","10876"
"24","ESS","1. Coopérative","Ensemble","Ensemble","2072"
"24","ESS","2. Mutuelle","Ensemble","Ensemble","190"
"24","ESS","3. Association","Ensemble","Ensemble","8771"
"24","ESS","4. Fondation","Ensemble","Ensemble","1493"
"24","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","64347"
"24","Hors ESS","Public","Ensemble","Ensemble","33224"
"25","ESS","1. Coopérative","Ensemble","Ensemble","3214"
"25","ESS","2. Mutuelle","Ensemble","Ensemble","1405"
"25","ESS","3. Association","Ensemble","Ensemble","16107"
"25","ESS","4. Fondation","Ensemble","Ensemble","240"
"25","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","107714"
"25","Hors ESS","Public","Ensemble","Ensemble","46364"
"26","ESS","1. Coopérative","Ensemble","Ensemble","3059"
"26","ESS","2. Mutuelle","Ensemble","Ensemble","2650"
"26","ESS","3. Association","Ensemble","Ensemble","15245"
"26","ESS","4. Fondation","Ensemble","Ensemble","435"
"26","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","119253"
"26","Hors ESS","Public","Ensemble","Ensemble","34736"
"27","ESS","1. Coopérative","Ensemble","Ensemble","1483"
"27","ESS","2. Mutuelle","Ensemble","Ensemble","243"
"27","ESS","3. Association","Ensemble","Ensemble","11410"
"27","ESS","4. Fondation","Ensemble","Ensemble","840"
"27","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","104458"
"27","Hors ESS","Public","Ensemble","Ensemble","37450"
"28","ESS","1. Coopérative","Ensemble","Ensemble","2086"
"28","ESS","2. Mutuelle","Ensemble","Ensemble","s"
"28","ESS","3. Association","Ensemble","Ensemble","8112"
"28","ESS","4. Fondation","Ensemble","Ensemble","s"
"28","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","79861"
"28","Hors ESS","Public","Ensemble","Ensemble","29084"
"29","ESS","1. Coopérative","Ensemble","Ensemble","8433"
"29","ESS","2. Mutuelle","Ensemble","Ensemble","2321"
"29","ESS","3. Association","Ensemble","Ensemble","28682"
"29","ESS","4. Fondation","Ensemble","Ensemble","2609"
"29","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","167000"
"29","Hors ESS","Public","Ensemble","Ensemble","67036"
"2A","ESS","1. Coopérative","Ensemble","Ensemble","473"
"2A","ESS","2. Mutuelle","Ensemble","Ensemble","255"
"2A","ESS","3. Association","Ensemble","Ensemble","2909"
"2A","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","32633"
"2A","Hors ESS","Public","Ensemble","Ensemble","17982"
"2B","ESS","1. Coopérative","Ensemble","Ensemble","574"
"2B","ESS","2. Mutuelle","Ensemble","Ensemble","s"
"2B","ESS","3. Association","Ensemble","Ensemble","3544"
"2B","ESS","4. Fondation","Ensemble","Ensemble","s"
"2B","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","32013"
"2B","Hors ESS","Public","Ensemble","Ensemble","13434"
"30","ESS","1. Coopérative","Ensemble","Ensemble","2650"
"30","ESS","2. Mutuelle","Ensemble","Ensemble","843"
"30","ESS","3. Association","Ensemble","Ensemble","17698"
"30","ESS","4. Fondation","Ensemble","Ensemble","651"
"30","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","114834"
"30","Hors ESS","Public","Ensemble","Ensemble","56040"
"31","ESS","1. Coopérative","Ensemble","Ensemble","5679"
"31","ESS","2. Mutuelle","Ensemble","Ensemble","2609"
"31","ESS","3. Association","Ensemble","Ensemble","35777"
"31","ESS","4. Fondation","Ensemble","Ensemble","937"
"31","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","379333"
"31","Hors ESS","Public","Ensemble","Ensemble","135046"
"32","ESS","1. Coopérative","Ensemble","Ensemble","1689"
"32","ESS","2. Mutuelle","Ensemble","Ensemble","s"
"32","ESS","3. Association","Ensemble","Ensemble","5234"
"32","ESS","4. Fondation","Ensemble","Ensemble","s"
"32","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","28041"
"32","Hors ESS","Public","Ensemble","Ensemble","15208"
"33","ESS","1. Coopérative","Ensemble","Ensemble","6903"
"33","ESS","2. Mutuelle","Ensemble","Ensemble","3489"
"33","ESS","3. Association","Ensemble","Ensemble","42247"
"33","ESS","4. Fondation","Ensemble","Ensemble","2495"
"33","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","377114"
"33","Hors ESS","Public","Ensemble","Ensemble","140577"
"34","ESS","1. Coopérative","Ensemble","Ensemble","4868"
"34","ESS","2. Mutuelle","Ensemble","Ensemble","4294"
"34","ESS","3. Association","Ensemble","Ensemble","28413"
"34","ESS","4. Fondation","Ensemble","Ensemble","231"
"34","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","219616"
"34","Hors ESS","Public","Ensemble","Ensemble","104908"
"35","ESS","1. Coopérative","Ensemble","Ensemble","7756"
"35","ESS","2. Mutuelle","Ensemble","Ensemble","2563"
"35","ESS","3. Association","Ensemble","Ensemble","36678"
"35","ESS","4. Fondation","Ensemble","Ensemble","1540"
"35","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","256251"
"35","Hors ESS","Public","Ensemble","Ensemble","94164"
"36","ESS","1. Coopérative","Ensemble","Ensemble","940"
"36","ESS","2. Mutuelle","Ensemble","Ensemble","300"
"36","ESS","3. Association","Ensemble","Ensemble","6116"
"36","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","39576"
"36","Hors ESS","Public","Ensemble","Ensemble","17126"
"37","ESS","1. Coopérative","Ensemble","Ensemble","3218"
"37","ESS","2. Mutuelle","Ensemble","Ensemble","2067"
"37","ESS","3. Association","Ensemble","Ensemble","16512"
"37","ESS","4. Fondation","Ensemble","Ensemble","731"
"37","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","125871"
"37","Hors ESS","Public","Ensemble","Ensemble","52123"
"38","ESS","1. Coopérative","Ensemble","Ensemble","5298"
"38","ESS","2. Mutuelle","Ensemble","Ensemble","4005"
"38","ESS","3. Association","Ensemble","Ensemble","28366"
"38","ESS","4. Fondation","Ensemble","Ensemble","2399"
"38","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","277665"
"38","Hors ESS","Public","Ensemble","Ensemble","104578"
"39","ESS","1. Coopérative","Ensemble","Ensemble","1406"
"39","ESS","2. Mutuelle","Ensemble","Ensemble","537"
"39","ESS","3. Association","Ensemble","Ensemble","6911"
"39","ESS","4. Fondation","Ensemble","Ensemble","228"
"39","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","48178"
"39","Hors ESS","Public","Ensemble","Ensemble","19641"
"40","ESS","1. Coopérative","Ensemble","Ensemble","3019"
"40","ESS","2. Mutuelle","Ensemble","Ensemble","s"
"40","ESS","3. Association","Ensemble","Ensemble","8308"
"40","ESS","4. Fondation","Ensemble","Ensemble","s"
"40","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","69177"
"40","Hors ESS","Public","Ensemble","Ensemble","32278"
"41","ESS","1. Coopérative","Ensemble","Ensemble","1545"
"41","ESS","2. Mutuelle","Ensemble","Ensemble","476"
"41","ESS","3. Association","Ensemble","Ensemble","7560"
"41","ESS","4. Fondation","Ensemble","Ensemble","219"
"41","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","65489"
"41","Hors ESS","Public","Ensemble","Ensemble","22987"
"42","ESS","1. Coopérative","Ensemble","Ensemble","3564"
"42","ESS","2. Mutuelle","Ensemble","Ensemble","2895"
"42","ESS","3. Association","Ensemble","Ensemble","23084"
"42","ESS","4. Fondation","Ensemble","Ensemble","438"
"42","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","150364"
"42","Hors ESS","Public","Ensemble","Ensemble","56378"
"43","ESS","1. Coopérative","Ensemble","Ensemble","1056"
"43","ESS","2. Mutuelle","Ensemble","Ensemble","s"
"43","ESS","3. Association","Ensemble","Ensemble","10130"
"43","ESS","4. Fondation","Ensemble","Ensemble","s"
"43","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","36971"
"43","Hors ESS","Public","Ensemble","Ensemble","14526"
"44","ESS","1. Coopérative","Ensemble","Ensemble","9801"
"44","ESS","2. Mutuelle","Ensemble","Ensemble","4189"
"44","ESS","3. Association","Ensemble","Ensemble","48055"
"44","ESS","4. Fondation","Ensemble","Ensemble","1002"
"44","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","362479"
"44","Hors ESS","Public","Ensemble","Ensemble","107523"
"45","ESS","1. Coopérative","Ensemble","Ensemble","4660"
"45","ESS","2. Mutuelle","Ensemble","Ensemble","1696"
"45","ESS","3. Association","Ensemble","Ensemble","14369"
"45","ESS","4. Fondation","Ensemble","Ensemble","420"
"45","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","152946"
"45","Hors ESS","Public","Ensemble","Ensemble","54363"
"46","ESS","1. Coopérative","Ensemble","Ensemble","1311"
"46","ESS","2. Mutuelle","Ensemble","Ensemble","s"
"46","ESS","3. Association","Ensemble","Ensemble","5718"
"46","ESS","4. Fondation","Ensemble","Ensemble","s"
"46","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","27237"
"46","Hors ESS","Public","Ensemble","Ensemble","13703"
"47","ESS","1. Coopérative","Ensemble","Ensemble","1931"
"47","ESS","2. Mutuelle","Ensemble","Ensemble","750"
"47","ESS","3. Association","Ensemble","Ensemble","10114"
"47","ESS","4. Fondation","Ensemble","Ensemble","80"
"47","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","57122"
"47","Hors ESS","Public","Ensemble","Ensemble","25909"
"48","ESS","1. Coopérative","Ensemble","Ensemble","304"
"48","ESS","2. Mutuelle","Ensemble","Ensemble","46"
"48","ESS","3. Association","Ensemble","Ensemble","5957"
"48","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","10284"
"48","Hors ESS","Public","Ensemble","Ensemble","7207"
"49","ESS","1. Coopérative","Ensemble","Ensemble","5637"
"49","ESS","2. Mutuelle","Ensemble","Ensemble","2466"
"49","ESS","3. Association","Ensemble","Ensemble","30417"
"49","ESS","4. Fondation","Ensemble","Ensemble","623"
"49","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","173527"
"49","Hors ESS","Public","Ensemble","Ensemble","56303"
"50","ESS","1. Coopérative","Ensemble","Ensemble","3808"
"50","ESS","2. Mutuelle","Ensemble","Ensemble","188"
"50","ESS","3. Association","Ensemble","Ensemble","13208"
"50","ESS","4. Fondation","Ensemble","Ensemble","2075"
"50","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","96066"
"50","Hors ESS","Public","Ensemble","Ensemble","35715"
"51","ESS","1. Coopérative","Ensemble","Ensemble","5876"
"51","ESS","2. Mutuelle","Ensemble","Ensemble","971"
"51","ESS","3. Association","Ensemble","Ensemble","15954"
"51","ESS","4. Fondation","Ensemble","Ensemble","153"
"51","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","124047"
"51","Hors ESS","Public","Ensemble","Ensemble","49961"
"52","ESS","1. Coopérative","Ensemble","Ensemble","600"
"52","ESS","2. Mutuelle","Ensemble","Ensemble","183"
"52","ESS","3. Association","Ensemble","Ensemble","4346"
"52","ESS","4. Fondation","Ensemble","Ensemble","153"
"52","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","31149"
"52","Hors ESS","Public","Ensemble","Ensemble","14606"
"53","ESS","1. Coopérative","Ensemble","Ensemble","2200"
"53","ESS","2. Mutuelle","Ensemble","Ensemble","s"
"53","ESS","3. Association","Ensemble","Ensemble","9715"
"53","ESS","4. Fondation","Ensemble","Ensemble","s"
"53","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","66636"
"53","Hors ESS","Public","Ensemble","Ensemble","21848"
"54","ESS","1. Coopérative","Ensemble","Ensemble","2230"
"54","ESS","2. Mutuelle","Ensemble","Ensemble","1497"
"54","ESS","3. Association","Ensemble","Ensemble","22563"
"54","ESS","4. Fondation","Ensemble","Ensemble","512"
"54","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","126679"
"54","Hors ESS","Public","Ensemble","Ensemble","66812"
"55","ESS","1. Coopérative","Ensemble","Ensemble","985"
"55","ESS","2. Mutuelle","Ensemble","Ensemble","s"
"55","ESS","3. Association","Ensemble","Ensemble","4657"
"55","ESS","4. Fondation","Ensemble","Ensemble","s"
"55","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","25691"
"55","Hors ESS","Public","Ensemble","Ensemble","15512"
"56","ESS","1. Coopérative","Ensemble","Ensemble","4477"
"56","ESS","2. Mutuelle","Ensemble","Ensemble","2404"
"56","ESS","3. Association","Ensemble","Ensemble","22248"
"56","ESS","4. Fondation","Ensemble","Ensemble","239"
"56","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","142911"
"56","Hors ESS","Public","Ensemble","Ensemble","49005"
"57","ESS","1. Coopérative","Ensemble","Ensemble","4094"
"57","ESS","2. Mutuelle","Ensemble","Ensemble","533"
"57","ESS","3. Association","Ensemble","Ensemble","29065"
"57","ESS","4. Fondation","Ensemble","Ensemble","963"
"57","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","183073"
"57","Hors ESS","Public","Ensemble","Ensemble","72845"
"58","ESS","1. Coopérative","Ensemble","Ensemble","1028"
"58","ESS","2. Mutuelle","Ensemble","Ensemble","s"
"58","ESS","3. Association","Ensemble","Ensemble","5759"
"58","ESS","4. Fondation","Ensemble","Ensemble","s"
"58","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","31747"
"58","Hors ESS","Public","Ensemble","Ensemble","18881"
"59","ESS","1. Coopérative","Ensemble","Ensemble","7522"
"59","ESS","2. Mutuelle","Ensemble","Ensemble","2893"
"59","ESS","3. Association","Ensemble","Ensemble","84000"
"59","ESS","4. Fondation","Ensemble","Ensemble","1990"
"59","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","567443"
"59","Hors ESS","Public","Ensemble","Ensemble","229925"
"60","ESS","1. Coopérative","Ensemble","Ensemble","2304"
"60","ESS","2. Mutuelle","Ensemble","Ensemble","950"
"60","ESS","3. Association","Ensemble","Ensemble","18528"
"60","ESS","4. Fondation","Ensemble","Ensemble","1263"
"60","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","148844"
"60","Hors ESS","Public","Ensemble","Ensemble","53855"
"61","ESS","1. Coopérative","Ensemble","Ensemble","1147"
"61","ESS","2. Mutuelle","Ensemble","Ensemble","s"
"61","ESS","3. Association","Ensemble","Ensemble","11077"
"61","ESS","4. Fondation","Ensemble","Ensemble","s"
"61","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","49727"
"61","Hors ESS","Public","Ensemble","Ensemble","21131"
"62","ESS","1. Coopérative","Ensemble","Ensemble","4715"
"62","ESS","2. Mutuelle","Ensemble","Ensemble","1338"
"62","ESS","3. Association","Ensemble","Ensemble","40658"
"62","ESS","4. Fondation","Ensemble","Ensemble","2220"
"62","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","253604"
"62","Hors ESS","Public","Ensemble","Ensemble","105531"
"63","ESS","1. Coopérative","Ensemble","Ensemble","3580"
"63","ESS","2. Mutuelle","Ensemble","Ensemble","1170"
"63","ESS","3. Association","Ensemble","Ensemble","17680"
"63","ESS","4. Fondation","Ensemble","Ensemble","129"
"63","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","138798"
"63","Hors ESS","Public","Ensemble","Ensemble","62286"
"64","ESS","1. Coopérative","Ensemble","Ensemble","3542"
"64","ESS","2. Mutuelle","Ensemble","Ensemble","943"
"64","ESS","3. Association","Ensemble","Ensemble","22845"
"64","ESS","4. Fondation","Ensemble","Ensemble","332"
"64","Hors ESS","Privé Hors ESS","Ensemble","Ensemble","142585"
