"DEP","typo_Asso","typo_Asso_det","nb_etab","eff_31","eff_EQTP","rem_brut"
"70","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","12","120","111","2599753"
"70","NON-CLASSES (94.99Z)","Ensemble","103","633","544","14384819"
"70","SANTE HUMAINE (QA)","Ensemble","35","1343","1190","41708119"
"70","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","39","441","372","10353382"
"70","SPORTS ET LOISIRS (RZ2)","Ensemble","84","82","74","1917446"
"71","ACTION SOCIALE (QB)","Ensemble","276","7821","6404","155283786"
"71","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","4","s","s","s"
"71","ARTS SPECTACLES (RZ1)","Ensemble","175","s","173","5921145"
"71","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","71","464","408","10116383"
"71","ENSEIGNEMENT (PZ)","Ensemble","105","1477","1297","42158355"
"71","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","86","227","s","s"
"71","NON-CLASSES (94.99Z)","Ensemble","290","735","632","17919603"
"71","SANTE HUMAINE (QA)","Ensemble","46","1235","1214","51025703"
"71","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","135","1032","863","23680967"
"71","SPORTS ET LOISIRS (RZ2)","Ensemble","309","463","402","9896328"
"72","ACTION SOCIALE (QB)","Ensemble","274","7417","6322","157682695"
"72","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","5","s","s","s"
"72","ARTS SPECTACLES (RZ1)","Ensemble","154","216","233","7474669"
"72","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","53","644","585","14937320"
"72","ENSEIGNEMENT (PZ)","Ensemble","198","2725","2419","79615269"
"72","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","31","s","s","s"
"72","NON-CLASSES (94.99Z)","Ensemble","358","1026","896","23813761"
"72","SANTE HUMAINE (QA)","Ensemble","30","1157","1006","34837798"
"72","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","126","931","805","23497925"
"72","SPORTS ET LOISIRS (RZ2)","Ensemble","312","618","516","17276667"
"73","ACTION SOCIALE (QB)","Ensemble","224","5143","4362","105775943"
"73","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","13","13","19","464750"
"73","ARTS SPECTACLES (RZ1)","Ensemble","120","188","197","7110693"
"73","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","89","400","318","8846156"
"73","ENSEIGNEMENT (PZ)","Ensemble","118","1469","1215","39521101"
"73","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","79","522","652","16998354"
"73","NON-CLASSES (94.99Z)","Ensemble","292","1090","915","26717963"
"73","SANTE HUMAINE (QA)","Ensemble","34","426","367","14505338"
"73","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","108","1164","995","30742975"
"73","SPORTS ET LOISIRS (RZ2)","Ensemble","329","856","726","19099156"
"74","ACTION SOCIALE (QB)","Ensemble","320","8098","6825","169741277"
"74","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","7","41","38","1014778"
"74","ARTS SPECTACLES (RZ1)","Ensemble","170","335","311","10009239"
"74","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","95","538","445","12416869"
"74","ENSEIGNEMENT (PZ)","Ensemble","230","4189","3530","117034060"
"74","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","98","786","910","25058649"
"74","NON-CLASSES (94.99Z)","Ensemble","398","1311","1058","31269915"
"74","SANTE HUMAINE (QA)","Ensemble","38","586","482","18995854"
"74","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","116","1480","1393","40576531"
"74","SPORTS ET LOISIRS (RZ2)","Ensemble","473","1053","870","24858723"
"75","ACTION SOCIALE (QB)","Ensemble","1253","30398","27246","868424628"
"75","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","6","20","13","497285"
"75","ARTS SPECTACLES (RZ1)","Ensemble","2393","3316","3872","158310114"
"75","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","983","11967","11498","578678609"
"75","ENSEIGNEMENT (PZ)","Ensemble","1029","18527","15507","611294237"
"75","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","176","1873","1799","60809608"
"75","NON-CLASSES (94.99Z)","Ensemble","4493","21216","19862","809693744"
"75","SANTE HUMAINE (QA)","Ensemble","263","10068","8274","388832230"
"75","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","678","6222","5748","276600172"
"75","SPORTS ET LOISIRS (RZ2)","Ensemble","604","5391","4730","224061512"
"76","ACTION SOCIALE (QB)","Ensemble","535","15507","13302","330199095"
"76","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","15","36","28","613405"
"76","ARTS SPECTACLES (RZ1)","Ensemble","332","548","581","20846526"
"76","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","131","755","674","19776933"
"76","ENSEIGNEMENT (PZ)","Ensemble","301","5429","4838","166446259"
"76","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","22","114","120","3008221"
"76","NON-CLASSES (94.99Z)","Ensemble","690","2454","2057","55310778"
"76","SANTE HUMAINE (QA)","Ensemble","73","1458","1263","45566620"
"76","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","203","1744","1549","48596196"
"76","SPORTS ET LOISIRS (RZ2)","Ensemble","709","1383","1086","28478442"
"77","ACTION SOCIALE (QB)","Ensemble","436","12722","11163","300608890"
"77","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","5","s","s","s"
"77","ARTS SPECTACLES (RZ1)","Ensemble","269","302","321","11526065"
"77","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","105","427","344","9494008"
"77","ENSEIGNEMENT (PZ)","Ensemble","234","3862","3365","148136540"
"77","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","24","s","s","s"
"77","NON-CLASSES (94.99Z)","Ensemble","503","1379","1102","33517756"
"77","SANTE HUMAINE (QA)","Ensemble","63","1217","1100","41898096"
"77","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","164","1045","1022","30838026"
"77","SPORTS ET LOISIRS (RZ2)","Ensemble","742","1247","832","25682756"
"78","ACTION SOCIALE (QB)","Ensemble","453","12001","10525","278087411"
"78","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","1","s","s","s"
"78","ARTS SPECTACLES (RZ1)","Ensemble","287","386","351","12453947"
"78","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","120","1129","1060","37899550"
"78","ENSEIGNEMENT (PZ)","Ensemble","312","5976","4911","183415388"
"78","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","22","s","s","s"
"78","NON-CLASSES (94.99Z)","Ensemble","690","2232","1801","55414512"
"78","SANTE HUMAINE (QA)","Ensemble","36","1295","1116","45931045"
"78","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","71","669","643","22765257"
"78","SPORTS ET LOISIRS (RZ2)","Ensemble","677","2155","1517","53798916"
"79","ACTION SOCIALE (QB)","Ensemble","171","5132","4278","101608414"
"79","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","6","113","99","2084887"
"79","ARTS SPECTACLES (RZ1)","Ensemble","112","196","218","6787576"
"79","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","46","650","441","14361294"
"79","ENSEIGNEMENT (PZ)","Ensemble","141","1799","1567","52101563"
"79","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","22","118","105","2770032"
"79","NON-CLASSES (94.99Z)","Ensemble","241","736","659","17977984"
"79","SANTE HUMAINE (QA)","Ensemble","16","505","410","16487180"
"79","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","107","1242","1223","34985825"
"79","SPORTS ET LOISIRS (RZ2)","Ensemble","297","377","322","8349590"
"80","ACTION SOCIALE (QB)","Ensemble","261","7463","6352","160875831"
"80","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","1","s","s","s"
"80","ARTS SPECTACLES (RZ1)","Ensemble","146","310","350","11827739"
"80","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","71","443","382","9793263"
"80","ENSEIGNEMENT (PZ)","Ensemble","145","3089","2692","89482454"
"80","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","11","s","s","s"
"80","NON-CLASSES (94.99Z)","Ensemble","307","952","863","26103722"
"80","SANTE HUMAINE (QA)","Ensemble","27","645","535","18041281"
"80","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","110","1410","1317","40732519"
"80","SPORTS ET LOISIRS (RZ2)","Ensemble","310","512","475","12987833"
"81","ACTION SOCIALE (QB)","Ensemble","273","8237","6827","172056149"
"81","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","2","s","s","s"
"81","ARTS SPECTACLES (RZ1)","Ensemble","121","121","138","4541076"
"81","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","93","416","327","7708976"
"81","ENSEIGNEMENT (PZ)","Ensemble","117","1533","1327","42022365"
"81","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","11","s","s","s"
"81","NON-CLASSES (94.99Z)","Ensemble","274","937","802","21066200"
"81","SANTE HUMAINE (QA)","Ensemble","15","283","226","8197953"
"81","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","75","302","308","8867042"
"81","SPORTS ET LOISIRS (RZ2)","Ensemble","269","380","306","7394186"
"82","ACTION SOCIALE (QB)","Ensemble","150","4239","3683","92529956"
"82","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","2","s","s","s"
"82","ARTS SPECTACLES (RZ1)","Ensemble","49","40","46","1501608"
"82","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","45","228","227","6880116"
"82","ENSEIGNEMENT (PZ)","Ensemble","66","817","710","22843833"
"82","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","8","s","s","s"
"82","NON-CLASSES (94.99Z)","Ensemble","170","445","373","9377460"
"82","SANTE HUMAINE (QA)","Ensemble","7","172","143","4760690"
"82","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","57","556","739","18865331"
"82","SPORTS ET LOISIRS (RZ2)","Ensemble","143","222","170","4299024"
"83","ACTION SOCIALE (QB)","Ensemble","485","12067","10051","256825960"
"83","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","6","7","10","312265"
"83","ARTS SPECTACLES (RZ1)","Ensemble","236","301","320","11109672"
"83","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","116","607","535","12689753"
"83","ENSEIGNEMENT (PZ)","Ensemble","206","2439","2130","71508693"
"83","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","107","551","734","19913950"
"83","NON-CLASSES (94.99Z)","Ensemble","594","2247","1864","48635671"
"83","SANTE HUMAINE (QA)","Ensemble","53","1772","1579","59624690"
"83","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","79","404","398","14551277"
"83","SPORTS ET LOISIRS (RZ2)","Ensemble","467","917","815","21521879"
"84","ACTION SOCIALE (QB)","Ensemble","264","6046","5165","129563759"
"84","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","3","s","s","s"
"84","ARTS SPECTACLES (RZ1)","Ensemble","253","350","511","17214853"
"84","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","95","414","372","10739062"
"84","ENSEIGNEMENT (PZ)","Ensemble","168","2414","2108","67217966"
"84","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","27","s","s","s"
"84","NON-CLASSES (94.99Z)","Ensemble","461","1844","1518","43362451"
"84","SANTE HUMAINE (QA)","Ensemble","23","1061","935","36040145"
"84","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","121","1753","2044","54448288"
"84","SPORTS ET LOISIRS (RZ2)","Ensemble","318","520","393","9719902"
"85","ACTION SOCIALE (QB)","Ensemble","314","7726","5996","152279326"
"85","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","9","54","46","1140674"
"85","ARTS SPECTACLES (RZ1)","Ensemble","147","146","153","5085678"
"85","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","67","561","440","12449189"
"85","ENSEIGNEMENT (PZ)","Ensemble","416","6826","5964","197880796"
"85","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","80","478","475","11523406"
"85","NON-CLASSES (94.99Z)","Ensemble","424","1354","1212","30852986"
"85","SANTE HUMAINE (QA)","Ensemble","50","962","788","28165247"
"85","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","182","2168","1946","55300033"
"85","SPORTS ET LOISIRS (RZ2)","Ensemble","551","821","679","18081794"
"86","ACTION SOCIALE (QB)","Ensemble","264","7051","5944","145389169"
"86","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","3","s","s","s"
"86","ARTS SPECTACLES (RZ1)","Ensemble","217","229","304","10977988"
"86","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","58","320","274","7085420"
"86","ENSEIGNEMENT (PZ)","Ensemble","149","2028","1778","57984845"
"86","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","17","s","s","s"
"86","NON-CLASSES (94.99Z)","Ensemble","365","1303","1138","31595747"
"86","SANTE HUMAINE (QA)","Ensemble","12","268","232","10828233"
"86","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","81","900","832","24461373"
"86","SPORTS ET LOISIRS (RZ2)","Ensemble","322","539","457","12352414"
"87","ACTION SOCIALE (QB)","Ensemble","203","4089","3532","88251047"
"87","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","7","58","51","1136179"
"87","ARTS SPECTACLES (RZ1)","Ensemble","142","185","215","6904751"
"87","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","78","442","385","10095633"
"87","ENSEIGNEMENT (PZ)","Ensemble","78","1100","984","32446976"
"87","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","12","55","54","1541933"
"87","NON-CLASSES (94.99Z)","Ensemble","188","562","480","14106491"
"87","SANTE HUMAINE (QA)","Ensemble","37","596","561","20016106"
"87","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","122","877","793","21574462"
"87","SPORTS ET LOISIRS (RZ2)","Ensemble","189","373","309","7950678"
"88","ACTION SOCIALE (QB)","Ensemble","236","5996","5004","116722975"
"88","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","5","72","90","1534891"
"88","ARTS SPECTACLES (RZ1)","Ensemble","63","104","101","2735015"
"88","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","51","228","202","4986384"
"88","ENSEIGNEMENT (PZ)","Ensemble","75","1158","1022","33559642"
"88","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","41","187","192","4826948"
"88","NON-CLASSES (94.99Z)","Ensemble","169","403","364","9607394"
"88","SANTE HUMAINE (QA)","Ensemble","18","195","174","7038141"
"88","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","36","528","432","11515529"
"88","SPORTS ET LOISIRS (RZ2)","Ensemble","175","256","248","5830007"
"89","ACTION SOCIALE (QB)","Ensemble","200","4057","3511","92038458"
"89","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","1","s","s","s"
"89","ARTS SPECTACLES (RZ1)","Ensemble","116","114","118","4153965"
"89","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","44","310","249","6495122"
"89","ENSEIGNEMENT (PZ)","Ensemble","61","856","742","23532182"
"89","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","12","s","s","s"
"89","NON-CLASSES (94.99Z)","Ensemble","173","470","427","11551402"
"89","SANTE HUMAINE (QA)","Ensemble","25","405","342","12494071"
"89","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","90","808","700","19418418"
"89","SPORTS ET LOISIRS (RZ2)","Ensemble","150","275","236","5731543"
"90","ACTION SOCIALE (QB)","Ensemble","53","1896","1587","38134272"
"90","ARTS SPECTACLES (RZ1)","Ensemble","26","72","s","3287448"
"90","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","21","137","117","s"
"90","ENSEIGNEMENT (PZ)","Ensemble","21","359","301","10416954"
"90","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","3","19","s","s"
"90","NON-CLASSES (94.99Z)","Ensemble","69","593","484","11645317"
"90","SANTE HUMAINE (QA)","Ensemble","12","281","257","9884328"
"90","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","12","160","117","3382286"
"90","SPORTS ET LOISIRS (RZ2)","Ensemble","53","112","103","s"
"91","ACTION SOCIALE (QB)","Ensemble","441","12414","10830","297882311"
"91","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","5","32","26","539065"
"91","ARTS SPECTACLES (RZ1)","Ensemble","289","313","281","10452711"
"91","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","116","758","637","17130293"
"91","ENSEIGNEMENT (PZ)","Ensemble","225","3773","3187","108144329"
"91","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","18","172","169","4655573"
"91","NON-CLASSES (94.99Z)","Ensemble","527","1912","1579","53810923"
"91","SANTE HUMAINE (QA)","Ensemble","39","2713","2354","91927328"
"91","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","83","1249","1082","38655085"
"91","SPORTS ET LOISIRS (RZ2)","Ensemble","666","1746","1104","41988497"
"92","ACTION SOCIALE (QB)","Ensemble","525","12372","10809","296425044"
"92","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","4","s","s","s"
"92","ARTS SPECTACLES (RZ1)","Ensemble","491","596","695","24221430"
"92","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","185","2070","1979","73424808"
"92","ENSEIGNEMENT (PZ)","Ensemble","352","7573","6403","254352110"
"92","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","39","s","s","s"
"92","NON-CLASSES (94.99Z)","Ensemble","793","4083","3408","128944110"
"92","SANTE HUMAINE (QA)","Ensemble","100","7693","6994","311401162"
"92","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","125","1527","1302","54235970"
"92","SPORTS ET LOISIRS (RZ2)","Ensemble","464","2822","2030","79218503"
"93","ACTION SOCIALE (QB)","Ensemble","495","13862","12297","338285376"
"93","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","1","s","s","s"
"93","ARTS SPECTACLES (RZ1)","Ensemble","661","613","834","30595242"
"93","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","174","1017","875","27695910"
"93","ENSEIGNEMENT (PZ)","Ensemble","262","4525","4029","135826854"
"93","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","40","s","s","s"
"93","NON-CLASSES (94.99Z)","Ensemble","684","3008","2689","83745454"
"93","SANTE HUMAINE (QA)","Ensemble","77","1875","1545","76037198"
"93","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","75","1300","1290","43390184"
"93","SPORTS ET LOISIRS (RZ2)","Ensemble","381","1925","1480","44164983"
"94","ACTION SOCIALE (QB)","Ensemble","442","11963","10459","279176132"
"94","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","2","s","s","s"
"94","ARTS SPECTACLES (RZ1)","Ensemble","500","752","864","34880279"
"94","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","142","656","544","s"
"94","ENSEIGNEMENT (PZ)","Ensemble","237","5259","4292","153141137"
"94","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","40","s","558","19575921"
"94","NON-CLASSES (94.99Z)","Ensemble","568","1917","1610","54320243"
"94","SANTE HUMAINE (QA)","Ensemble","90","5763","5172","217541830"
"94","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","69","548","s","17056076"
"94","SPORTS ET LOISIRS (RZ2)","Ensemble","464","2038","1412","47576824"
"95","ACTION SOCIALE (QB)","Ensemble","371","10145","8927","234850517"
"95","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","1","s","s","s"
"95","ARTS SPECTACLES (RZ1)","Ensemble","226","257","239","8211921"
"95","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","82","406","332","8977279"
"95","ENSEIGNEMENT (PZ)","Ensemble","223","4150","3598","140059794"
"95","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","24","s","s","s"
"95","NON-CLASSES (94.99Z)","Ensemble","476","1770","1493","46701862"
"95","SANTE HUMAINE (QA)","Ensemble","48","1408","1210","49044529"
"95","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","55","708","572","15061066"
"95","SPORTS ET LOISIRS (RZ2)","Ensemble","498","1039","671","21046424"
"971","ACTION SOCIALE (QB)","Ensemble","280","4457","3778","104640642"
"971","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","5","64","64","1466051"
"971","ARTS SPECTACLES (RZ1)","Ensemble","29","69","67","2059642"
"971","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","75","320","295","7952632"
"971","ENSEIGNEMENT (PZ)","Ensemble","98","1274","1180","40845280"
"971","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","9","118","113","2489633"
"971","NON-CLASSES (94.99Z)","Ensemble","217","1331","1185","31953924"
"971","SANTE HUMAINE (QA)","Ensemble","24","484","385","16862337"
"971","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","49","345","304","8663141"
"971","SPORTS ET LOISIRS (RZ2)","Ensemble","82","251","218","5309824"
"972","ACTION SOCIALE (QB)","Ensemble","197","3838","3302","91915909"
"972","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","3","s","s","s"
"972","ARTS SPECTACLES (RZ1)","Ensemble","53","271","175","4856709"
"972","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","76","349","334","9485193"
"972","ENSEIGNEMENT (PZ)","Ensemble","77","1251","1108","41711361"
"972","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","6","s","s","s"
"972","NON-CLASSES (94.99Z)","Ensemble","244","1949","1549","41914856"
"972","SANTE HUMAINE (QA)","Ensemble","21","403","352","14976203"
"972","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","30","460","378","19021058"
"972","SPORTS ET LOISIRS (RZ2)","Ensemble","101","462","400","9947547"
"973","ACTION SOCIALE (QB)","Ensemble","100","1691","1510","45976773"
"973","ARTS SPECTACLES (RZ1)","Ensemble","18","s","s","s"
"973","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","26","96","80","2742383"
"973","ENSEIGNEMENT (PZ)","Ensemble","25","565","496","17470686"
"973","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1","s","s","s"
"973","NON-CLASSES (94.99Z)","Ensemble","147","937","885","24211640"
"973","SANTE HUMAINE (QA)","Ensemble","11","144","146","6823426"
"973","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","27","244","207","9829664"
"973","SPORTS ET LOISIRS (RZ2)","Ensemble","41","151","124","3057471"
"974","ACTION SOCIALE (QB)","Ensemble","375","7646","6776","181890159"
