"","EPCI","jurid1","nb_etab","non_annexe","eff_EQTP","rem_brut","dep_epci","nom_complet"
"6528",244100780,"6-TOTAL",303,"1283","1174.67","33751174","41","CC de la Sologne des Etangs"
"6529",244100798,"1-ASSO+FOND",46,"78","94.97","2334532","41","CC du Grand Chambord"
"6530",244100798,"1A-ASSOCIATIONS",45,"s","s","s","41","CC du Grand Chambord"
"6531",244100798,"1B-FONDATIONS",1,"s","s","s","41","CC du Grand Chambord"
"6532",244100798,"2-COOPERATIVES",3,"10","10.38","407670","41","CC du Grand Chambord"
"6533",244100798,"4-ESS",49,"88","105.35","2742202","41","CC du Grand Chambord"
"6534",244100798,"5-HORS ESS",428,"4483","4396.09","150814322","41","CC du Grand Chambord"
"6535",244100798,"5A-PUBLIC",56,"846","804.26","23519837","41","CC du Grand Chambord"
"6536",244100798,"5B-PRIVE",372,"3637","3591.83","127294485","41","CC du Grand Chambord"
"6537",244100798,"6-TOTAL",477,"4571","4501.44","153556524","41","CC du Grand Chambord"
"6538",244100806,"1-ASSO+FOND",28,"s","s","s","41","CC de la Sologne des Rivières"
"6539",244100806,"1A-ASSOCIATIONS",27,"s","s","s","41","CC de la Sologne des Rivières"
"6540",244100806,"1B-FONDATIONS",1,"s","s","s","41","CC de la Sologne des Rivières"
"6541",244100806,"2-COOPERATIVES",2,"s","s","s","41","CC de la Sologne des Rivières"
"6542",244100806,"4-ESS",30,"257","213.26","5033926","41","CC de la Sologne des Rivières"
"6543",244100806,"5-HORS ESS",303,"2129","2074.25","65970094","41","CC de la Sologne des Rivières"
"6544",244100806,"5A-PUBLIC",23,"382","372.94","10345757","41","CC de la Sologne des Rivières"
"6545",244100806,"5B-PRIVE",280,"1747","1701.31","55624337","41","CC de la Sologne des Rivières"
"6546",244100806,"6-TOTAL",333,"2386","2287.51","71004020","41","CC de la Sologne des Rivières"
"6547",244200614,"1-ASSO+FOND",15,"151","119.31","3276512","42","CC des Vals d'Aix et Isable"
"6548",244200614,"1A-ASSOCIATIONS",15,"151","119.31","3276512","42","CC des Vals d'Aix et Isable"
"6549",244200614,"2-COOPERATIVES",3,"9","7.93","276870","42","CC des Vals d'Aix et Isable"
"6550",244200614,"4-ESS",18,"160","127.24","3553382","42","CC des Vals d'Aix et Isable"
"6551",244200614,"5-HORS ESS",188,"1029","928.18","30388057","42","CC des Vals d'Aix et Isable"
"6552",244200614,"5A-PUBLIC",33,"230","183.52","5092576","42","CC des Vals d'Aix et Isable"
"6553",244200614,"5B-PRIVE",155,"799","744.66","25295481","42","CC des Vals d'Aix et Isable"
"6554",244200614,"6-TOTAL",206,"1189","1055.42","33941439","42","CC des Vals d'Aix et Isable"
"6555",244200622,"1-ASSO+FOND",64,"618","514.88","14341810","42","CC des Monts du Pilat"
"6556",244200622,"1A-ASSOCIATIONS",64,"618","514.88","14341810","42","CC des Monts du Pilat"
"6557",244200622,"2-COOPERATIVES",6,"15","15.99","502627","42","CC des Monts du Pilat"
"6558",244200622,"4-ESS",70,"633","530.87","14844437","42","CC des Monts du Pilat"
"6559",244200622,"5-HORS ESS",355,"1742","1615.25","45624709","42","CC des Monts du Pilat"
"6560",244200622,"5A-PUBLIC",37,"616","562.87","15258460","42","CC des Monts du Pilat"
"6561",244200622,"5B-PRIVE",318,"1126","1052.38","30366249","42","CC des Monts du Pilat"
"6562",244200622,"6-TOTAL",425,"2375","2146.12","60469146","42","CC des Monts du Pilat"
"6563",244200630,"1-ASSO+FOND",41,"267","214.07","5225750","42","CC du Pays Entre Loire et Rhône"
"6564",244200630,"1A-ASSOCIATIONS",41,"267","214.07","5225750","42","CC du Pays Entre Loire et Rhône"
"6565",244200630,"2-COOPERATIVES",3,"20","21.06","905185","42","CC du Pays Entre Loire et Rhône"
"6566",244200630,"4-ESS",44,"287","235.13","6130935","42","CC du Pays Entre Loire et Rhône"
"6567",244200630,"5-HORS ESS",321,"2318","2098.14","60379381","42","CC du Pays Entre Loire et Rhône"
"6568",244200630,"5A-PUBLIC",44,"627","560.04","15451316","42","CC du Pays Entre Loire et Rhône"
"6569",244200630,"5B-PRIVE",277,"1691","1538.1","44928065","42","CC du Pays Entre Loire et Rhône"
"6570",244200630,"6-TOTAL",365,"2605","2333.27","66510316","42","CC du Pays Entre Loire et Rhône"
"6571",244200820,"1-ASSO+FOND",10,"212","181.8","4195240","42","CC du Pays d'Urfé"
"6572",244200820,"1A-ASSOCIATIONS",10,"212","181.8","4195240","42","CC du Pays d'Urfé"
"6573",244200820,"2-COOPERATIVES",3,"14","14.29","569850","42","CC du Pays d'Urfé"
"6574",244200820,"4-ESS",13,"226","196.09","4765090","42","CC du Pays d'Urfé"
"6575",244200820,"5-HORS ESS",169,"808","719.58","20168708","42","CC du Pays d'Urfé"
"6576",244200820,"5A-PUBLIC",25,"183","159","4151622","42","CC du Pays d'Urfé"
"6577",244200820,"5B-PRIVE",144,"625","560.58","16017086","42","CC du Pays d'Urfé"
"6578",244200820,"6-TOTAL",182,"1034","915.67","24933798","42","CC du Pays d'Urfé"
"6579",244200895,"1-ASSO+FOND",40,"227","183.88","4761303","42","CC du Pilat Rhodanien"
"6580",244200895,"1A-ASSOCIATIONS",40,"227","183.88","4761303","42","CC du Pilat Rhodanien"
"6581",244200895,"2-COOPERATIVES",6,"65","62.01","1493807","42","CC du Pilat Rhodanien"
"6582",244200895,"4-ESS",46,"292","245.89","6255110","42","CC du Pilat Rhodanien"
"6583",244200895,"5-HORS ESS",478,"2754","2539.98","73987175","42","CC du Pilat Rhodanien"
"6584",244200895,"5A-PUBLIC",40,"573","519.29","14910014","42","CC du Pilat Rhodanien"
"6585",244200895,"5B-PRIVE",438,"2181","2020.69","59077161","42","CC du Pilat Rhodanien"
"6586",244200895,"6-TOTAL",524,"3046","2785.87","80242285","42","CC du Pilat Rhodanien"
"6587",244300307,"1-ASSO+FOND",32,"s","s","s","43","CC du Pays de Montfaucon"
"6588",244300307,"1A-ASSOCIATIONS",32,"s","s","s","43","CC du Pays de Montfaucon"
"6589",244300307,"2-COOPERATIVES",1,"s","s","s","43","CC du Pays de Montfaucon"
"6590",244300307,"4-ESS",33,"192","160.42","4488184","43","CC du Pays de Montfaucon"
"6591",244300307,"5-HORS ESS",271,"2116","1994.73","61648930","43","CC du Pays de Montfaucon"
"6592",244300307,"5A-PUBLIC",16,"278","231.62","6048446","43","CC du Pays de Montfaucon"
"6593",244300307,"5B-PRIVE",255,"1838","1763.11","55600484","43","CC du Pays de Montfaucon"
"6594",244300307,"6-TOTAL",304,"2308","2155.15","66137114","43","CC du Pays de Montfaucon"
"6595",244301016,"1-ASSO+FOND",58,"558","464.9","12685476","43","CC des Sucs"
"6596",244301016,"1A-ASSOCIATIONS",58,"558","464.9","12685476","43","CC des Sucs"
"6597",244301016,"2-COOPERATIVES",7,"s","s","s","43","CC des Sucs"
"6598",244301016,"3-MUTUELLES",1,"s","s","s","43","CC des Sucs"
"6599",244301016,"4-ESS",66,"623","522.68","14964019","43","CC des Sucs"
"6600",244301016,"5-HORS ESS",543,"3795","3463.56","102266818","43","CC des Sucs"
"6601",244301016,"5A-PUBLIC",43,"956","864.71","26295186","43","CC des Sucs"
"6602",244301016,"5B-PRIVE",500,"2839","2598.85","75971632","43","CC des Sucs"
"6603",244301016,"6-TOTAL",609,"4418","3986.24","117230837","43","CC des Sucs"
"6604",244301099,"1-ASSO+FOND",19,"s","s","s","43","CC Auzon Communauté"
"6605",244301099,"1A-ASSOCIATIONS",19,"s","s","s","43","CC Auzon Communauté"
"6606",244301099,"2-COOPERATIVES",2,"s","s","s","43","CC Auzon Communauté"
"6607",244301099,"4-ESS",21,"342","296.17","7551826","43","CC Auzon Communauté"
"6608",244301099,"5-HORS ESS",196,"1525","1430.92","47548908","43","CC Auzon Communauté"
"6609",244301099,"5A-PUBLIC",36,"225","201.05","5729711","43","CC Auzon Communauté"
"6610",244301099,"5B-PRIVE",160,"1300","1229.87","41819197","43","CC Auzon Communauté"
"6611",244301099,"6-TOTAL",217,"1867","1727.09","55100734","43","CC Auzon Communauté"
"6612",244301107,"1-ASSO+FOND",52,"458","399.73","10605917","43","CC du Haut Lignon"
"6613",244301107,"1A-ASSOCIATIONS",51,"s","s","s","43","CC du Haut Lignon"
"6614",244301107,"1B-FONDATIONS",1,"s","s","s","43","CC du Haut Lignon"
"6615",244301107,"2-COOPERATIVES",4,"10","8.03","219056","43","CC du Haut Lignon"
"6616",244301107,"4-ESS",56,"468","407.76","10824973","43","CC du Haut Lignon"
"6617",244301107,"5-HORS ESS",309,"1419","1293.48","35214112","43","CC du Haut Lignon"
"6618",244301107,"5A-PUBLIC",19,"314","280.51","7881084","43","CC du Haut Lignon"
"6619",244301107,"5B-PRIVE",290,"1105","1012.97","27333028","43","CC du Haut Lignon"
"6620",244301107,"6-TOTAL",365,"1887","1701.24","46039085","43","CC du Haut Lignon"
"6621",244301123,"1-ASSO+FOND",22,"311","279.37","7809214","43","CC des Pays de Cayres et de Pradelles"
"6622",244301123,"1A-ASSOCIATIONS",22,"311","279.37","7809214","43","CC des Pays de Cayres et de Pradelles"
"6623",244301123,"2-COOPERATIVES",3,"8","7.9","253217","43","CC des Pays de Cayres et de Pradelles"
"6624",244301123,"4-ESS",25,"319","287.27","8062431","43","CC des Pays de Cayres et de Pradelles"
"6625",244301123,"5-HORS ESS",185,"515","464.25","11380756","43","CC des Pays de Cayres et de Pradelles"
"6626",244301123,"5A-PUBLIC",35,"195","172.01","4625383","43","CC des Pays de Cayres et de Pradelles"
"6627",244301123,"5B-PRIVE",150,"320","292.24","6755373","43","CC des Pays de Cayres et de Pradelles"
"6628",244301123,"6-TOTAL",210,"834","751.52","19443187","43","CC des Pays de Cayres et de Pradelles"
"6629",244301131,"1-ASSO+FOND",59,"345","269.46","7267555","43","CC Loire et Semène"
"6630",244301131,"1A-ASSOCIATIONS",59,"345","269.46","7267555","43","CC Loire et Semène"
"6631",244301131,"2-COOPERATIVES",3,"s","s","s","43","CC Loire et Semène"
"6632",244301131,"3-MUTUELLES",1,"s","s","s","43","CC Loire et Semène"
"6633",244301131,"4-ESS",63,"401","321.26","8858940","43","CC Loire et Semène"
"6634",244301131,"5-HORS ESS",423,"3274","3046.46","92321434","43","CC Loire et Semène"
"6635",244301131,"5A-PUBLIC",25,"626","567.28","15588677","43","CC Loire et Semène"
"6636",244301131,"5B-PRIVE",398,"2648","2479.18","76732757","43","CC Loire et Semène"
"6637",244301131,"6-TOTAL",486,"3675","3367.72","101180374","43","CC Loire et Semène"
"6638",244400438,"1-ASSO+FOND",113,"812","687.76","19104870","44","CC Grand Lieu Communauté"
"6639",244400438,"1A-ASSOCIATIONS",113,"812","687.76","19104870","44","CC Grand Lieu Communauté"
"6640",244400438,"2-COOPERATIVES",14,"167","168.04","6755523","44","CC Grand Lieu Communauté"
"6641",244400438,"3-MUTUELLES",3,"54","42.01","1172564","44","CC Grand Lieu Communauté"
"6642",244400438,"4-ESS",130,"1033","897.81","27032957","44","CC Grand Lieu Communauté"
"6643",244400438,"5-HORS ESS",967,"8709","8281.47","272052558","44","CC Grand Lieu Communauté"
"6644",244400438,"5A-PUBLIC",34,"814","719.64","20427815","44","CC Grand Lieu Communauté"
"6645",244400438,"5B-PRIVE",933,"7895","7561.83","251624743","44","CC Grand Lieu Communauté"
"6646",244400438,"6-TOTAL",1097,"9742","9179.28","299085515","44","CC Grand Lieu Communauté"
"6647",244400453,"1-ASSO+FOND",59,"559","452.36","11213650","44","CC de la Région de Blain"
"6648",244400453,"1A-ASSOCIATIONS",59,"559","452.36","11213650","44","CC de la Région de Blain"
"6649",244400453,"2-COOPERATIVES",11,"s","s","s","44","CC de la Région de Blain"
"6650",244400453,"3-MUTUELLES",3,"s","s","s","44","CC de la Région de Blain"
"6651",244400453,"4-ESS",73,"656","547.61","15797754","44","CC de la Région de Blain"
"6652",244400453,"5-HORS ESS",343,"3383","3136","95241659","44","CC de la Région de Blain"
"6653",244400453,"5A-PUBLIC",19,"1480","1357.17","43326058","44","CC de la Région de Blain"
"6654",244400453,"5B-PRIVE",324,"1903","1778.83","51915601","44","CC de la Région de Blain"
"6655",244400453,"6-TOTAL",416,"4039","3683.61","111039413","44","CC de la Région de Blain"
"6656",244400503,"1-ASSO+FOND",161,"1191","1001.67","29292285","44","CC d'Erdre et Gesvres"
"6657",244400503,"1A-ASSOCIATIONS",161,"1191","1001.67","29292285","44","CC d'Erdre et Gesvres"
"6658",244400503,"2-COOPERATIVES",23,"164","161.74","6293729","44","CC d'Erdre et Gesvres"
"6659",244400503,"3-MUTUELLES",3,"44","40.12","1199235","44","CC d'Erdre et Gesvres"
"6660",244400503,"4-ESS",187,"1399","1203.53","36785249","44","CC d'Erdre et Gesvres"
"6661",244400503,"5-HORS ESS",1421,"11860","11086.33","332150377","44","CC d'Erdre et Gesvres"
"6662",244400503,"5A-PUBLIC",45,"1468","1322.6","37819717","44","CC d'Erdre et Gesvres"
"6663",244400503,"5B-PRIVE",1376,"10392","9763.73","294330660","44","CC d'Erdre et Gesvres"
"6664",244400503,"6-TOTAL",1608,"13259","12289.86","368935626","44","CC d'Erdre et Gesvres"
"6665",244400537,"1-ASSO+FOND",67,"460","375.52","10681164","44","CC de Nozay"
"6666",244400537,"1A-ASSOCIATIONS",67,"460","375.52","10681164","44","CC de Nozay"
"6667",244400537,"2-COOPERATIVES",13,"s","s","s","44","CC de Nozay"
"6668",244400537,"3-MUTUELLES",1,"s","s","s","44","CC de Nozay"
"6669",244400537,"4-ESS",81,"517","431.58","12640164","44","CC de Nozay"
"6670",244400537,"5-HORS ESS",344,"2152","1950.64","55593794","44","CC de Nozay"
"6671",244400537,"5A-PUBLIC",20,"362","320.22","9217592","44","CC de Nozay"
"6672",244400537,"5B-PRIVE",324,"1790","1630.42","46376202","44","CC de Nozay"
"6673",244400537,"6-TOTAL",425,"2669","2382.22","68233958","44","CC de Nozay"
"6674",244400552,"1-ASSO+FOND",240,"2332","1955.15","53588077","44","CC du Pays d'Ancenis"
"6675",244400552,"1A-ASSOCIATIONS",240,"2332","1955.15","53588077","44","CC du Pays d'Ancenis"
"6676",244400552,"2-COOPERATIVES",27,"844","807.57","37953432","44","CC du Pays d'Ancenis"
"6677",244400552,"3-MUTUELLES",5,"21","17.89","576809","44","CC du Pays d'Ancenis"
"6678",244400552,"4-ESS",272,"3197","2780.61","92118318","44","CC du Pays d'Ancenis"
"6679",244400552,"5-HORS ESS",1715,"17393","16451.18","546404267","44","CC du Pays d'Ancenis"
"6680",244400552,"5A-PUBLIC",77,"2295","2072.52","64815203","44","CC du Pays d'Ancenis"
"6681",244400552,"5B-PRIVE",1638,"15098","14378.66","481589064","44","CC du Pays d'Ancenis"
"6682",244400552,"6-TOTAL",1987,"20590","19231.79","638522585","44","CC du Pays d'Ancenis"
"6683",244400586,"1-ASSO+FOND",68,"507","416.84","12467643","44","CC du Sud Estuaire"
"6684",244400586,"1A-ASSOCIATIONS",68,"507","416.84","12467643","44","CC du Sud Estuaire"
"6685",244400586,"2-COOPERATIVES",10,"s","s","s","44","CC du Sud Estuaire"
"6686",244400586,"3-MUTUELLES",2,"s","s","s","44","CC du Sud Estuaire"
"6687",244400586,"4-ESS",80,"604","499.26","15292267","44","CC du Sud Estuaire"
"6688",244400586,"5-HORS ESS",666,"6373","6031.4","183205445","44","CC du Sud Estuaire"
"6689",244400586,"5A-PUBLIC",28,"2050","1897.14","54912393","44","CC du Sud Estuaire"
"6690",244400586,"5B-PRIVE",638,"4323","4134.26","128293052","44","CC du Sud Estuaire"
"6691",244400586,"6-TOTAL",746,"6977","6530.66","198497712","44","CC du Sud Estuaire"
"6692",244500211,"1-ASSO+FOND",56,"713","641.44","16906043","45","CC Giennoises"
"6693",244500211,"1A-ASSOCIATIONS",56,"713","641.44","16906043","45","CC Giennoises"
"6694",244500211,"2-COOPERATIVES",10,"81","73.23","2998204","45","CC Giennoises"
"6695",244500211,"3-MUTUELLES",4,"8","8.09","315206","45","CC Giennoises"
"6696",244500211,"4-ESS",70,"802","722.76","20219453","45","CC Giennoises"
"6697",244500211,"5-HORS ESS",697,"7440","7033.73","236148320","45","CC Giennoises"
"6698",244500211,"5A-PUBLIC",56,"1797","1677.88","54332967","45","CC Giennoises"
"6699",244500211,"5B-PRIVE",641,"5643","5355.85","181815353","45","CC Giennoises"
"6700",244500211,"6-TOTAL",767,"8242","7756.49","256367773","45","CC Giennoises"
"6701",244500419,"1-ASSO+FOND",32,"247","206.52","4186892","45","CC des Quatre Vallées"
"6702",244500419,"1A-ASSOCIATIONS",32,"247","206.52","4186892","45","CC des Quatre Vallées"
"6703",244500419,"2-COOPERATIVES",11,"177","192.01","7648967","45","CC des Quatre Vallées"
"6704",244500419,"4-ESS",43,"424","398.53","11835859","45","CC des Quatre Vallées"
"6705",244500419,"5-HORS ESS",380,"2170","2077.66","65745542","45","CC des Quatre Vallées"
"6706",244500419,"5A-PUBLIC",49,"501","444.51","12390870","45","CC des Quatre Vallées"
"6707",244500419,"5B-PRIVE",331,"1669","1633.15","53354672","45","CC des Quatre Vallées"
"6708",244500419,"6-TOTAL",423,"2594","2476.19","77581401","45","CC des Quatre Vallées"
"6709",244500427,"1-ASSO+FOND",107,"318","262.73","7368782","45","CC des Loges"
"6710",244500427,"1A-ASSOCIATIONS",106,"s","s","s","45","CC des Loges"
"6711",244500427,"1B-FONDATIONS",1,"s","s","s","45","CC des Loges"
"6712",244500427,"2-COOPERATIVES",11,"113","113.71","4989520","45","CC des Loges"
"6713",244500427,"4-ESS",118,"431","376.44","12358302","45","CC des Loges"
"6714",244500427,"5-HORS ESS",936,"7731","7407.23","258157749","45","CC des Loges"
"6715",244500427,"5A-PUBLIC",74,"1225","1139.91","32825727","45","CC des Loges"
"6716",244500427,"5B-PRIVE",862,"6506","6267.32","225332022","45","CC des Loges"
"6717",244500427,"6-TOTAL",1054,"8162","7783.67","270516051","45","CC des Loges"
"6718",244500484,"1-ASSO+FOND",39,"111","101.6","2712377","45","CC de la Forêt"
"6719",244500484,"1A-ASSOCIATIONS",38,"s","s","s","45","CC de la Forêt"
"6720",244500484,"1B-FONDATIONS",1,"s","s","s","45","CC de la Forêt"
"6721",244500484,"2-COOPERATIVES",5,"25","26.26","1183615","45","CC de la Forêt"
"6722",244500484,"4-ESS",44,"136","127.86","3895992","45","CC de la Forêt"
"6723",244500484,"5-HORS ESS",309,"2400","2271.41","67576621","45","CC de la Forêt"
"6724",244500484,"5A-PUBLIC",32,"661","624.38","18387188","45","CC de la Forêt"
"6725",244500484,"5B-PRIVE",277,"1739","1647.03","49189433","45","CC de la Forêt"
"6726",244500484,"6-TOTAL",353,"2536","2399.27","71472613","45","CC de la Forêt"
"6727",244500542,"1-ASSO+FOND",20,"s","s","s","45","CC de la Plaine du Nord Loiret"
"6728",244500542,"1A-ASSOCIATIONS",20,"s","s","s","45","CC de la Plaine du Nord Loiret"
"6729",244500542,"2-COOPERATIVES",2,"s","s","s","45","CC de la Plaine du Nord Loiret"
"6730",244500542,"4-ESS",22,"45","44.23","1468576","45","CC de la Plaine du Nord Loiret"
"6731",244500542,"5-HORS ESS",149,"547","519.44","16123727","45","CC de la Plaine du Nord Loiret"
"6732",244500542,"5A-PUBLIC",30,"222","204.5","5681479","45","CC de la Plaine du Nord Loiret"
"6733",244500542,"5B-PRIVE",119,"325","314.94","10442248","45","CC de la Plaine du Nord Loiret"
"6734",244500542,"6-TOTAL",171,"592","563.67","17592303","45","CC de la Plaine du Nord Loiret"
"6735",244600433,"1-ASSO+FOND",48,"499","454.24","10522070","46","CC de la Vallée du Lot et du Vignoble"
"6736",244600433,"1A-ASSOCIATIONS",48,"499","454.24","10522070","46","CC de la Vallée du Lot et du Vignoble"
"6737",244600433,"2-COOPERATIVES",8,"s","s","s","46","CC de la Vallée du Lot et du Vignoble"
"6738",244600433,"3-MUTUELLES",1,"s","s","s","46","CC de la Vallée du Lot et du Vignoble"
"6739",244600433,"4-ESS",57,"538","497.5","12393581","46","CC de la Vallée du Lot et du Vignoble"
"6740",244600433,"5-HORS ESS",456,"2091","1937.69","53071194","46","CC de la Vallée du Lot et du Vignoble"
"6741",244600433,"5A-PUBLIC",52,"629","564.8","15676314","46","CC de la Vallée du Lot et du Vignoble"
"6742",244600433,"5B-PRIVE",404,"1462","1372.89","37394880","46","CC de la Vallée du Lot et du Vignoble"
"6743",244600433,"6-TOTAL",513,"2629","2435.19","65464775","46","CC de la Vallée du Lot et du Vignoble"
"6744",244600482,"1-ASSO+FOND",27,"216","173.94","4437021","46","CC Quercy - Bouriane"
