"REG","ESS","famille","typo_B","typo_B_det","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","12147","11951","21396","20116","527430570"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","291","238","2150","2269","80806179"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","COMMERCE (GZ)","Ensemble","33873","23747","s","s","s"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","1719","1365","6607","5602","191638704"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","13200","11732","67247","59021","1447050061"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","30540","26555","406011","394619","14853706284"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","29","13","346","333","13294227"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","7524","6808","30910","27810","875932705"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","SERVICES DIVERS","Ensemble","16936","13528","150757","146641","4823603009"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","19153","15351","130230","115369","3834953059"
"Grand-Est","ESS + Hors ESS","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","841","747","s","s","s"
"Grand-Est","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Ensemble","633","351","26707","23907","671242054"
"Grand-Est","ESS + Hors ESS","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","23","4","605","581","31961487"
"Grand-Est","ESS + Hors ESS","Public","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","58","17","2559","2440","s"
"Grand-Est","ESS + Hors ESS","Public","ARTS SPECTACLES (RZ1)","Ensemble","72","34","1684","1628","57421883"
"Grand-Est","ESS + Hors ESS","Public","COMMERCE (GZ)","Ensemble","7","1","s","s","s"
"Grand-Est","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Ensemble","5606","955","107974","99845","3634996691"
"Grand-Est","ESS + Hors ESS","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","120","5","1281","1160","27890357"
"Grand-Est","ESS + Hors ESS","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","980","874","3374","3197","98767364"
"Grand-Est","ESS + Hors ESS","Public","SANTE HUMAINE (QA)","Ensemble","293","88","95347","87907","2967353108"
"Grand-Est","ESS + Hors ESS","Public","SERVICES DIVERS","Ensemble","8629","6688","192516","180138","5842569321"
"Grand-Est","ESS + Hors ESS","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","78","31","4615","4479","187956800"
"Grand-Est","ESS + Hors ESS","Public","SPORTS ET LOISIRS (RZ2)","Ensemble","30","9","s","s","s"
"Guadeloupe","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Ensemble","1","1","s","s","s"
"Guadeloupe","ESS + Hors ESS","1. Coopérative","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","78","1","s","s","s"
"Guadeloupe","ESS + Hors ESS","1. Coopérative","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","8","8","s","s","s"
"Guadeloupe","ESS + Hors ESS","1. Coopérative","COMMERCE (GZ)","Ensemble","4","4","s","s","s"
"Guadeloupe","ESS + Hors ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Ensemble","1","0","s","s","s"
"Guadeloupe","ESS + Hors ESS","1. Coopérative","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","8","8","s","s","s"
"Guadeloupe","ESS + Hors ESS","1. Coopérative","SERVICES DIVERS","Ensemble","6","6","31","28","s"
"Guadeloupe","ESS + Hors ESS","1. Coopérative","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","2","1","s","s","s"
"Guadeloupe","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Ensemble","2","1","s","s","s"
"Guadeloupe","ESS + Hors ESS","2. Mutuelle","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","32","7","280","276","12580763"
"Guadeloupe","ESS + Hors ESS","2. Mutuelle","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1","0","s","s","s"
"Guadeloupe","ESS + Hors ESS","2. Mutuelle","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1","0","s","s","s"
"Guadeloupe","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Ensemble","280","167","4457","3778","104640642"
"Guadeloupe","ESS + Hors ESS","3. Association","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","1","0","s","s","s"
"Guadeloupe","ESS + Hors ESS","3. Association","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","5","3","s","s","s"
"Guadeloupe","ESS + Hors ESS","3. Association","ARTS SPECTACLES (RZ1)","Ensemble","29","26","s","s","s"
"Guadeloupe","ESS + Hors ESS","3. Association","COMMERCE (GZ)","Ensemble","1","0","s","s","s"
"Guadeloupe","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Ensemble","98","83","s","s","s"
"Guadeloupe","ESS + Hors ESS","3. Association","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","9","4","s","s","s"
"Guadeloupe","ESS + Hors ESS","3. Association","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","4","2","s","s","s"
"Guadeloupe","ESS + Hors ESS","3. Association","NON-CLASSES (94.99Z)","Ensemble","217","193","s","s","s"
"Guadeloupe","ESS + Hors ESS","3. Association","SANTE HUMAINE (QA)","Ensemble","24","16","484","385","16862337"
"Guadeloupe","ESS + Hors ESS","3. Association","SERVICES DIVERS","Ensemble","69","52","248","234","s"
"Guadeloupe","ESS + Hors ESS","3. Association","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","49","34","345","304","8663141"
"Guadeloupe","ESS + Hors ESS","3. Association","SPORTS ET LOISIRS (RZ2)","Ensemble","82","75","s","218","5309824"
"Guadeloupe","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Ensemble","2","0","s","s","s"
"Guadeloupe","ESS + Hors ESS","4. Fondation","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1","0","s","s","s"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","46","39","683","581","15435069"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","369","254","1839","1765","92778293"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","246","241","s","s","s"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","52","46","s","s","s"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","COMMERCE (GZ)","Ensemble","2720","2316","14301","s","s"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","150","135","s","s","s"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","765","720","s","s","s"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2238","2071","12736","12390","422078030"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","5","5","s","s","s"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","448","414","3097","2909","105014670"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","SERVICES DIVERS","Ensemble","1401","1162","10469","9978","418124356"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1669","1461","8168","7181","231090622"
"Guadeloupe","ESS + Hors ESS","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","41","41","s","s","s"
"Guadeloupe","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Ensemble","70","55","2209","2048","66997084"
"Guadeloupe","ESS + Hors ESS","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","3","0","14","20","2380319"
"Guadeloupe","ESS + Hors ESS","Public","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","3","1","s","s","s"
"Guadeloupe","ESS + Hors ESS","Public","ARTS SPECTACLES (RZ1)","Ensemble","4","1","s","s","s"
"Guadeloupe","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Ensemble","316","71","s","s","s"
"Guadeloupe","ESS + Hors ESS","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","6","0","s","s","s"
"Guadeloupe","ESS + Hors ESS","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","19","8","934","827","34960826"
"Guadeloupe","ESS + Hors ESS","Public","SANTE HUMAINE (QA)","Ensemble","9","7","6636","6159","274401775"
"Guadeloupe","ESS + Hors ESS","Public","SERVICES DIVERS","Ensemble","186","75","20135","19381","754677494"
"Guadeloupe","ESS + Hors ESS","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","9","3","322","311","14263232"
"Guadeloupe","ESS + Hors ESS","Public","SPORTS ET LOISIRS (RZ2)","Ensemble","2","1","s","s","s"
"Guyane","ESS + Hors ESS","1. Coopérative","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","14","1","s","s","s"
"Guyane","ESS + Hors ESS","1. Coopérative","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","3","3","s","s","s"
"Guyane","ESS + Hors ESS","1. Coopérative","COMMERCE (GZ)","Ensemble","2","2","s","s","s"
"Guyane","ESS + Hors ESS","1. Coopérative","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1","1","s","s","s"
"Guyane","ESS + Hors ESS","1. Coopérative","SERVICES DIVERS","Ensemble","1","1","s","s","s"
"Guyane","ESS + Hors ESS","1. Coopérative","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","3","0","s","s","s"
"Guyane","ESS + Hors ESS","2. Mutuelle","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","12","1","s","s","s"
"Guyane","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Ensemble","100","46","1691","1510","45976773"
"Guyane","ESS + Hors ESS","3. Association","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","3","0","s","s","s"
"Guyane","ESS + Hors ESS","3. Association","ARTS SPECTACLES (RZ1)","Ensemble","18","17","s","s","s"
"Guyane","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Ensemble","25","19","565","496","17470686"
"Guyane","ESS + Hors ESS","3. Association","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1","0","s","s","s"
"Guyane","ESS + Hors ESS","3. Association","NON-CLASSES (94.99Z)","Ensemble","147","118","s","s","s"
"Guyane","ESS + Hors ESS","3. Association","SANTE HUMAINE (QA)","Ensemble","11","4","s","s","s"
"Guyane","ESS + Hors ESS","3. Association","SERVICES DIVERS","Ensemble","23","19","s","s","s"
"Guyane","ESS + Hors ESS","3. Association","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","27","23","s","s","9829664"
"Guyane","ESS + Hors ESS","3. Association","SPORTS ET LOISIRS (RZ2)","Ensemble","41","40","s","s","s"
"Guyane","ESS + Hors ESS","4. Fondation","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1","0","s","s","s"
"Guyane","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","19","18","166","129","2818755"
"Guyane","ESS + Hors ESS","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","139","98","s","s","s"
"Guyane","ESS + Hors ESS","Privé Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","88","85","s","s","s"
"Guyane","ESS + Hors ESS","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","6","4","s","s","s"
"Guyane","ESS + Hors ESS","Privé Hors ESS","COMMERCE (GZ)","Ensemble","1089","924","s","s","s"
"Guyane","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","69","57","225","218","6590166"
"Guyane","ESS + Hors ESS","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","305","281","s","s","s"
"Guyane","ESS + Hors ESS","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1040","903","s","s","s"
"Guyane","ESS + Hors ESS","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","3","2","s","s","s"
"Guyane","ESS + Hors ESS","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","128","110","s","s","s"
"Guyane","ESS + Hors ESS","Privé Hors ESS","SERVICES DIVERS","Ensemble","555","440","4419","4152","169462925"
"Guyane","ESS + Hors ESS","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","657","525","s","s","s"
"Guyane","ESS + Hors ESS","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","23","21","s","s","s"
"Guyane","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Ensemble","18","10","682","631","21505601"
"Guyane","ESS + Hors ESS","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","3","1","s","s","s"
"Guyane","ESS + Hors ESS","Public","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","2","0","s","s","s"
"Guyane","ESS + Hors ESS","Public","ARTS SPECTACLES (RZ1)","Ensemble","3","3","s","s","s"
"Guyane","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Ensemble","208","53","8798","8163","360239625"
"Guyane","ESS + Hors ESS","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","7","1","s","s","s"
"Guyane","ESS + Hors ESS","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2","1","s","s","s"
"Guyane","ESS + Hors ESS","Public","SANTE HUMAINE (QA)","Ensemble","4","3","s","s","s"
"Guyane","ESS + Hors ESS","Public","SERVICES DIVERS","Ensemble","130","55","12521","11810","455181690"
"Guyane","ESS + Hors ESS","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","8","2","s","s","s"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Ensemble","6","6","s","s","s"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","1165","95","11271","11098","526031173"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","37","35","s","s","10496641"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","ARTS SPECTACLES (RZ1)","Ensemble","2","2","s","s","s"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","COMMERCE (GZ)","Ensemble","236","56","1911","1966","73218219"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Ensemble","25","7","408","355","10717613"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","9","9","35","29","608709"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","97","75","4039","3691","149625568"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","NON-CLASSES (94.99Z)","Ensemble","2","2","s","s","s"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","SANTE HUMAINE (QA)","Ensemble","5","5","s","s","s"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","SERVICES DIVERS","Ensemble","59","25","s","s","s"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","95","79","1021","974","46166975"
"Hauts-de-France","ESS + Hors ESS","1. Coopérative","SPORTS ET LOISIRS (RZ2)","Ensemble","1","1","s","s","s"
"Hauts-de-France","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Ensemble","5","1","s","s","s"
"Hauts-de-France","ESS + Hors ESS","2. Mutuelle","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","368","26","4840","4669","190540046"
"Hauts-de-France","ESS + Hors ESS","2. Mutuelle","COMMERCE (GZ)","Ensemble","75","2","s","s","s"
"Hauts-de-France","ESS + Hors ESS","2. Mutuelle","SANTE HUMAINE (QA)","Ensemble","44","1","s","s","s"
"Hauts-de-France","ESS + Hors ESS","2. Mutuelle","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1","0","s","s","s"
"Hauts-de-France","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Ensemble","2732","1151","92743","77904","1916540907"
"Hauts-de-France","ESS + Hors ESS","3. Association","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","13","4","142","132","5690437"
"Hauts-de-France","ESS + Hors ESS","3. Association","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","30","24","324","303","s"
"Hauts-de-France","ESS + Hors ESS","3. Association","ARTS SPECTACLES (RZ1)","Ensemble","1203","1142","2165","2416","85756406"
"Hauts-de-France","ESS + Hors ESS","3. Association","COMMERCE (GZ)","Ensemble","19","12","s","s","s"
"Hauts-de-France","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Ensemble","1410","1062","33032","28802","1005043092"
"Hauts-de-France","ESS + Hors ESS","3. Association","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","117","73","1090","1060","29562444"
"Hauts-de-France","ESS + Hors ESS","3. Association","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","38","28","s","s","s"
"Hauts-de-France","ESS + Hors ESS","3. Association","NON-CLASSES (94.99Z)","Ensemble","2678","2414","10335","8903","254219745"
"Hauts-de-France","ESS + Hors ESS","3. Association","SANTE HUMAINE (QA)","Ensemble","292","131","9712","8328","308010755"
"Hauts-de-France","ESS + Hors ESS","3. Association","SERVICES DIVERS","Ensemble","452","407","2942","2452","70697550"
"Hauts-de-France","ESS + Hors ESS","3. Association","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","799","588","12071","10748","314919037"
"Hauts-de-France","ESS + Hors ESS","3. Association","SPORTS ET LOISIRS (RZ2)","Ensemble","2644","2530","s","s","s"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Ensemble","72","4","2792","2534","62404559"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","1","1","s","s","s"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","ARTS SPECTACLES (RZ1)","Ensemble","4","4","s","s","s"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","ENSEIGNEMENT (PZ)","Ensemble","10","3","259","223","7214611"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1","0","s","s","s"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","NON-CLASSES (94.99Z)","Ensemble","11","6","s","s","s"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","SANTE HUMAINE (QA)","Ensemble","11","0","2872","2664","94663059"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","SERVICES DIVERS","Ensemble","1","1","s","s","s"
"Hauts-de-France","ESS + Hors ESS","4. Fondation","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","5","4","s","s","s"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","869","527","15055","12630","324438213"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","5693","4044","36457","34623","1655795373"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","8190","8075","17907","16814","428597979"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","313","263","2596","2639","85202548"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","COMMERCE (GZ)","Ensemble","31697","22019","s","s","s"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","1742","1412","7083","6372","203839461"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","12235","10872","59269","51995","1248122577"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","26234","22916","382605","372001","13576955249"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","37","20","614","567","17725394"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","6358","5708","33219","29681","910279648"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","SERVICES DIVERS","Ensemble","16826","13372","181407","172613","5741678838"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","18375","14904","166159","150865","5267041712"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","993","873","s","s","s"
"Hauts-de-France","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Ensemble","986","638","35038","31297","894914118"
"Hauts-de-France","ESS + Hors ESS","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","23","3","651","616","31244640"
"Hauts-de-France","ESS + Hors ESS","Public","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","14","0","295","298","9185439"
"Hauts-de-France","ESS + Hors ESS","Public","ARTS SPECTACLES (RZ1)","Ensemble","51","11","1086","1097","35664848"
"Hauts-de-France","ESS + Hors ESS","Public","COMMERCE (GZ)","Ensemble","3","0","s","s","s"
"Hauts-de-France","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Ensemble","5771","934","117290","107923","3858193100"
"Hauts-de-France","ESS + Hors ESS","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","97","6","1096","1004","23376983"
"Hauts-de-France","ESS + Hors ESS","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","641","571","2931","2801","86041951"
"Hauts-de-France","ESS + Hors ESS","Public","SANTE HUMAINE (QA)","Ensemble","283","87","104606","95683","3270715402"
"Hauts-de-France","ESS + Hors ESS","Public","SERVICES DIVERS","Ensemble","6071","4381","217617","203685","6436080847"
"Hauts-de-France","ESS + Hors ESS","Public","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","60","30","2751","2623","108673883"
