"DEP","typo_Asso","typo_Asso_det","type_emploi","nb_poste"
"61","NON-CLASSES (94.99Z)","Ensemble","Ensemble","548"
"61","SANTE HUMAINE (QA)","Ensemble","Ensemble","511"
"61","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","479"
"61","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","178"
"62","ACTION SOCIALE (QB)","Ensemble","Ensemble","24089"
"62","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"62","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","s"
"62","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","1159"
"62","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","5365"
"62","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","337"
"62","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1841"
"62","SANTE HUMAINE (QA)","Ensemble","Ensemble","3475"
"62","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","3192"
"62","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","839"
"63","ACTION SOCIALE (QB)","Ensemble","Ensemble","7927"
"63","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","103"
"63","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","283"
"63","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","373"
"63","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","2678"
"63","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","478"
"63","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1210"
"63","SANTE HUMAINE (QA)","Ensemble","Ensemble","2447"
"63","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1417"
"63","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","764"
"64","ACTION SOCIALE (QB)","Ensemble","Ensemble","12762"
"64","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"64","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","342"
"64","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","502"
"64","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","4327"
"64","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"64","NON-CLASSES (94.99Z)","Ensemble","Ensemble","995"
"64","SANTE HUMAINE (QA)","Ensemble","Ensemble","1168"
"64","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1416"
"64","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","1007"
"65","ACTION SOCIALE (QB)","Ensemble","Ensemble","5044"
"65","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"65","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","s"
"65","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","398"
"65","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","743"
"65","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","172"
"65","NON-CLASSES (94.99Z)","Ensemble","Ensemble","580"
"65","SANTE HUMAINE (QA)","Ensemble","Ensemble","289"
"65","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","346"
"65","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","233"
"66","ACTION SOCIALE (QB)","Ensemble","Ensemble","5942"
"66","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"66","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","129"
"66","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","264"
"66","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","1151"
"66","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"66","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1025"
"66","SANTE HUMAINE (QA)","Ensemble","Ensemble","1100"
"66","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1347"
"66","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","495"
"67","ACTION SOCIALE (QB)","Ensemble","Ensemble","15093"
"67","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","45"
"67","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","381"
"67","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","753"
"67","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","2648"
"67","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","522"
"67","NON-CLASSES (94.99Z)","Ensemble","Ensemble","3012"
"67","SANTE HUMAINE (QA)","Ensemble","Ensemble","1458"
"67","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1710"
"67","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","1033"
"68","ACTION SOCIALE (QB)","Ensemble","Ensemble","12361"
"68","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"68","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","357"
"68","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","497"
"68","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","1678"
"68","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"68","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1520"
"68","SANTE HUMAINE (QA)","Ensemble","Ensemble","906"
"68","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1518"
"68","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","543"
"69","ACTION SOCIALE (QB)","Ensemble","Ensemble","27124"
"69","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"69","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","1440"
"69","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","1449"
"69","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","14025"
"69","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"69","NON-CLASSES (94.99Z)","Ensemble","Ensemble","5683"
"69","SANTE HUMAINE (QA)","Ensemble","Ensemble","5463"
"69","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","3316"
"69","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","2529"
"70","ACTION SOCIALE (QB)","Ensemble","Ensemble","4473"
"70","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"70","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","s"
"70","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","150"
"70","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","582"
"70","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","120"
"70","NON-CLASSES (94.99Z)","Ensemble","Ensemble","633"
"70","SANTE HUMAINE (QA)","Ensemble","Ensemble","1343"
"70","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","441"
"70","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","82"
"71","ACTION SOCIALE (QB)","Ensemble","Ensemble","7821"
"71","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"71","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","s"
"71","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","464"
"71","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","1477"
"71","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","227"
"71","NON-CLASSES (94.99Z)","Ensemble","Ensemble","735"
"71","SANTE HUMAINE (QA)","Ensemble","Ensemble","1235"
"71","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1032"
"71","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","463"
"72","ACTION SOCIALE (QB)","Ensemble","Ensemble","7417"
"72","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"72","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","216"
"72","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","644"
"72","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","2725"
"72","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"72","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1026"
"72","SANTE HUMAINE (QA)","Ensemble","Ensemble","1157"
"72","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","931"
"72","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","618"
"73","ACTION SOCIALE (QB)","Ensemble","Ensemble","5143"
"73","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"73","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","s"
"73","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","400"
"73","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","1469"
"73","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","522"
"73","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1090"
"73","SANTE HUMAINE (QA)","Ensemble","Ensemble","426"
"73","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1164"
"73","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","856"
"74","ACTION SOCIALE (QB)","Ensemble","Ensemble","8098"
"74","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","41"
"74","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","335"
"74","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","538"
"74","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","4189"
"74","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","786"
"74","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1311"
"74","SANTE HUMAINE (QA)","Ensemble","Ensemble","586"
"74","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1480"
"74","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","1053"
"75","ACTION SOCIALE (QB)","Ensemble","Ensemble","30398"
"75","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"75","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","3316"
"75","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","11967"
"75","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","18527"
"75","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"75","NON-CLASSES (94.99Z)","Ensemble","Ensemble","21216"
"75","SANTE HUMAINE (QA)","Ensemble","Ensemble","10068"
"75","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","6222"
"75","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","5391"
"76","ACTION SOCIALE (QB)","Ensemble","Ensemble","15507"
"76","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","36"
"76","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","548"
"76","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","755"
"76","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","5429"
"76","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","114"
"76","NON-CLASSES (94.99Z)","Ensemble","Ensemble","2454"
"76","SANTE HUMAINE (QA)","Ensemble","Ensemble","1458"
"76","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1744"
"76","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","1383"
"77","ACTION SOCIALE (QB)","Ensemble","Ensemble","12722"
"77","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"77","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","302"
"77","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","427"
"77","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","3862"
"77","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"77","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1379"
"77","SANTE HUMAINE (QA)","Ensemble","Ensemble","1217"
"77","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1045"
"77","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","1247"
"78","ACTION SOCIALE (QB)","Ensemble","Ensemble","12001"
"78","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"78","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","386"
"78","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","1129"
"78","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","5976"
"78","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"78","NON-CLASSES (94.99Z)","Ensemble","Ensemble","2232"
"78","SANTE HUMAINE (QA)","Ensemble","Ensemble","1295"
"78","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","669"
"78","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","2155"
"79","ACTION SOCIALE (QB)","Ensemble","Ensemble","5132"
"79","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","113"
"79","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","196"
"79","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","650"
"79","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","1799"
"79","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","118"
"79","NON-CLASSES (94.99Z)","Ensemble","Ensemble","736"
"79","SANTE HUMAINE (QA)","Ensemble","Ensemble","505"
"79","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1242"
"79","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","377"
"80","ACTION SOCIALE (QB)","Ensemble","Ensemble","7463"
"80","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"80","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","310"
"80","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","443"
"80","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","3089"
"80","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"80","NON-CLASSES (94.99Z)","Ensemble","Ensemble","952"
"80","SANTE HUMAINE (QA)","Ensemble","Ensemble","645"
"80","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1410"
"80","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","512"
"81","ACTION SOCIALE (QB)","Ensemble","Ensemble","8237"
"81","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"81","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","121"
"81","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","416"
"81","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","1533"
"81","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"81","NON-CLASSES (94.99Z)","Ensemble","Ensemble","937"
"81","SANTE HUMAINE (QA)","Ensemble","Ensemble","283"
"81","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","302"
"81","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","380"
"82","ACTION SOCIALE (QB)","Ensemble","Ensemble","4239"
"82","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"82","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","40"
"82","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","228"
"82","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","817"
"82","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"82","NON-CLASSES (94.99Z)","Ensemble","Ensemble","445"
"82","SANTE HUMAINE (QA)","Ensemble","Ensemble","172"
"82","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","556"
"82","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","222"
"83","ACTION SOCIALE (QB)","Ensemble","Ensemble","12067"
"83","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","7"
"83","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","301"
"83","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","607"
"83","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","2439"
"83","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","551"
"83","NON-CLASSES (94.99Z)","Ensemble","Ensemble","2247"
"83","SANTE HUMAINE (QA)","Ensemble","Ensemble","1772"
"83","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","404"
"83","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","917"
"84","ACTION SOCIALE (QB)","Ensemble","Ensemble","6046"
"84","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"84","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","350"
"84","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","414"
"84","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","2414"
"84","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"84","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1844"
"84","SANTE HUMAINE (QA)","Ensemble","Ensemble","1061"
"84","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1753"
"84","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","520"
"85","ACTION SOCIALE (QB)","Ensemble","Ensemble","7726"
"85","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","54"
"85","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","146"
"85","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","561"
"85","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","6826"
"85","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","478"
"85","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1354"
"85","SANTE HUMAINE (QA)","Ensemble","Ensemble","962"
"85","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","2168"
"85","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","821"
"86","ACTION SOCIALE (QB)","Ensemble","Ensemble","7051"
"86","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"86","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","229"
"86","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","320"
"86","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","2028"
"86","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"86","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1303"
"86","SANTE HUMAINE (QA)","Ensemble","Ensemble","268"
"86","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","900"
"86","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","539"
"87","ACTION SOCIALE (QB)","Ensemble","Ensemble","4089"
"87","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","58"
"87","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","185"
"87","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","442"
"87","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","1100"
"87","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","55"
"87","NON-CLASSES (94.99Z)","Ensemble","Ensemble","562"
"87","SANTE HUMAINE (QA)","Ensemble","Ensemble","596"
"87","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","877"
"87","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","373"
"88","ACTION SOCIALE (QB)","Ensemble","Ensemble","5996"
"88","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","72"
"88","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","104"
"88","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","228"
"88","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","1158"
"88","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","187"
"88","NON-CLASSES (94.99Z)","Ensemble","Ensemble","403"
"88","SANTE HUMAINE (QA)","Ensemble","Ensemble","195"
"88","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","528"
"88","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","256"
"89","ACTION SOCIALE (QB)","Ensemble","Ensemble","4057"
"89","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"89","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","114"
"89","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","310"
"89","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","856"
"89","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"89","NON-CLASSES (94.99Z)","Ensemble","Ensemble","470"
"89","SANTE HUMAINE (QA)","Ensemble","Ensemble","405"
"89","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","808"
"89","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","275"
"90","ACTION SOCIALE (QB)","Ensemble","Ensemble","1896"
"90","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","72"
"90","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","137"
"90","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","359"
"90","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","19"
"90","NON-CLASSES (94.99Z)","Ensemble","Ensemble","593"
"90","SANTE HUMAINE (QA)","Ensemble","Ensemble","281"
"90","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","160"
"90","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","112"
"91","ACTION SOCIALE (QB)","Ensemble","Ensemble","12414"
"91","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","32"
"91","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","313"
"91","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","758"
"91","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","3773"
"91","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","172"
"91","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1912"
"91","SANTE HUMAINE (QA)","Ensemble","Ensemble","2713"
"91","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1249"
"91","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","1746"
"92","ACTION SOCIALE (QB)","Ensemble","Ensemble","12372"
"92","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"92","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","596"
"92","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","2070"
"92","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","7573"
"92","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"92","NON-CLASSES (94.99Z)","Ensemble","Ensemble","4083"
"92","SANTE HUMAINE (QA)","Ensemble","Ensemble","7693"
"92","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1527"
"92","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","2822"
"93","ACTION SOCIALE (QB)","Ensemble","Ensemble","13862"
"93","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"93","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","613"
"93","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","1017"
"93","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","4525"
"93","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"93","NON-CLASSES (94.99Z)","Ensemble","Ensemble","3008"
"93","SANTE HUMAINE (QA)","Ensemble","Ensemble","1875"
"93","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","1300"
"93","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","1925"
"94","ACTION SOCIALE (QB)","Ensemble","Ensemble","11963"
"94","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"94","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","752"
"94","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","656"
"94","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","5259"
"94","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"94","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1917"
"94","SANTE HUMAINE (QA)","Ensemble","Ensemble","5763"
"94","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","548"
"94","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","2038"
"95","ACTION SOCIALE (QB)","Ensemble","Ensemble","10145"
"95","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"95","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","257"
"95","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","406"
"95","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","4150"
"95","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","s"
"95","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1770"
"95","SANTE HUMAINE (QA)","Ensemble","Ensemble","1408"
"95","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","708"
"95","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","1039"
"971","ACTION SOCIALE (QB)","Ensemble","Ensemble","4457"
"971","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
"971","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","s"
"971","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","320"
"971","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","1274"
"971","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","118"
"971","NON-CLASSES (94.99Z)","Ensemble","Ensemble","1331"
"971","SANTE HUMAINE (QA)","Ensemble","Ensemble","484"
"971","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","345"
"971","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","251"
"972","ACTION SOCIALE (QB)","Ensemble","Ensemble","3838"
"972","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","s"
