"DEP","ESS_simp","typo_A","typo_A_det","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"972","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","4","3","s","s","s"
"973","ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","11","7","s","s","s"
"973","ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","13","8","s","s","s"
"973","ESS","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","6","2","s","s","s"
"973","ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","2","1","s","s","s"
"973","ESS","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","1","1","s","s","s"
"973","ESS","Ensemble des secteurs d'activité","Aide par le travail","3 - Moyennes entreprises","2","2","s","s","s"
"973","ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","26","11","84","s","s"
"973","ESS","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","16","4","s","s","s"
"973","ESS","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","1","1","s","s","s"
"973","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","3","2","s","s","s"
"973","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","15","5","381","350","11560596"
"973","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","4","2","s","s","s"
"973","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","2","2","s","s","s"
"973","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","3","3","s","s","s"
"973","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","7","7","s","s","s"
"973","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","3","2","s","s","s"
"973","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","1 - Micro entreprise","1","1","s","s","s"
"973","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","2","2","s","s","s"
"973","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","1","1","s","s","s"
"973","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3 - Moyennes entreprises","1","0","s","s","s"
"973","Public","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","6","5","s","s","s"
"973","Public","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","5","2","s","s","s"
"973","Public","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","3","3","s","s","s"
"973","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","3","0","s","s","s"
"974","ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","94","72","s","s","s"
"974","ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","45","44","s","s","s"
"974","ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3 - Moyennes entreprises","1","1","s","s","s"
"974","ESS","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","3","1","s","s","s"
"974","ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","5","4","s","s","s"
"974","ESS","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","2","2","s","s","s"
"974","ESS","Ensemble des secteurs d'activité","Aide a domicile","4 - Grandes entreprises","2","2","s","s","s"
"974","ESS","Ensemble des secteurs d'activité","Aide par le travail","1 - Micro entreprise","1","0","s","s","s"
"974","ESS","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","2","0","s","s","s"
"974","ESS","Ensemble des secteurs d'activité","Aide par le travail","3 - Moyennes entreprises","8","1","s","s","s"
"974","ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","103","78","s","s","s"
"974","ESS","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","61","30","1400","1157","35212082"
"974","ESS","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","16","8","s","s","s"
"974","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","24","6","s","s","s"
"974","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","42","9","1133","1018","33700365"
"974","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","18","0","1636","1496","50087868"
"974","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","4 - Grandes entreprises","1","1","s","s","s"
"974","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","99","57","345","340","6910482"
"974","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","11","6","s","s","s"
"974","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3 - Moyennes entreprises","1","1","s","s","s"
"974","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","6","5","s","s","s"
"974","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","5","3","157","115","2474565"
"974","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","7","4","s","s","s"
"974","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","8","8","s","s","s"
"974","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","1","1","s","s","s"
"974","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","1","1","s","s","s"
"974","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","1","1","s","s","s"
"974","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","3","3","s","s","s"
"974","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","1","0","s","s","s"
"974","Public","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","1","1","s","s","s"
"974","Public","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","11","6","s","s","s"
"974","Public","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","8","4","s","s","s"
"974","Public","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","20","20","s","s","s"
"974","Public","Ensemble des secteurs d'activité","Autres actions sociales","4 - Grandes entreprises","6","5","2518","2038","43410313"
"974","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","1","0","s","s","s"
"974","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","3","0","s","s","s"
"974","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","2","0","s","s","s"
"1","ESS","ACTION SOCIALE (QB)","Ensemble","Tous établissements","290","132","8983","7600","192825303"
"1","ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Tous établissements","177","10","s","s","s"
"1","ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Tous établissements","24","23","s","s","s"
"1","ESS","ARTS SPECTACLES (RZ1)","Ensemble","Tous établissements","134","128","168","155","5290628"
"1","ESS","ENSEIGNEMENT (PZ)","Ensemble","Tous établissements","173","139","2282","1960","62260214"
"1","ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Tous établissements","82","63","s","s","s"
"1","ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Tous établissements","25","20","287","266","8188252"
"1","ESS","NON-CLASSES (94.99Z)","Ensemble","Tous établissements","321","300","s","s","s"
"1","ESS","SANTE HUMAINE (QA)","Ensemble","Tous établissements","67","14","2141","1823","65852621"
"1","ESS","SERVICES DIVERS","Ensemble","Tous établissements","209","141","1402","1320","42358037"
"1","ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","Tous établissements","472","445","757","605","15642027"
"1","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","Tous établissements","75","58","1411","1221","30766369"
"1","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Tous établissements","696","551","2073","1915","102464918"
"1","Privé Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Tous établissements","666","653","1306","1339","32243814"
"1","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","Tous établissements","21","20","s","s","s"
"1","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","Tous établissements","185","158","531","470","18247971"
"1","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Tous établissements","1445","1292","5532","5134","126845788"
"1","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Tous établissements","4690","4150","56346","54218","2026596877"
"1","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","Tous établissements","2","2","s","s","s"
"1","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","Tous établissements","507","461","2080","1824","55024197"
"1","Privé Hors ESS","SERVICES DIVERS","Ensemble","Tous établissements","7879","6133","52101","48566","1586250005"
"1","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","Tous établissements","144","133","s","s","s"
"1","Public","ACTION SOCIALE (QB)","Ensemble","Tous établissements","55","36","3580","3296","96759791"
"1","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Tous établissements","1","0","s","s","s"
"1","Public","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Tous établissements","1","0","s","s","s"
"1","Public","ARTS SPECTACLES (RZ1)","Ensemble","Tous établissements","7","2","s","s","s"
"1","Public","ENSEIGNEMENT (PZ)","Ensemble","Tous établissements","550","85","9633","8877","310945104"
"1","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Tous établissements","4","1","s","s","s"
"1","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Tous établissements","50","41","254","237","7868105"
"1","Public","SANTE HUMAINE (QA)","Ensemble","Tous établissements","18","9","4858","4450","149641067"
"1","Public","SERVICES DIVERS","Ensemble","Tous établissements","655","480","15717","14461","440718137"
"1","Public","SPORTS ET LOISIRS (RZ2)","Ensemble","Tous établissements","2","1","s","s","s"
"2","ESS","ACTION SOCIALE (QB)","Ensemble","Tous établissements","243","91","6236","5350","127649607"
"2","ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Tous établissements","156","26","s","s","s"
"2","ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Tous établissements","10","10","35","32","1044427"
"2","ESS","ARTS SPECTACLES (RZ1)","Ensemble","Tous établissements","75","73","91","91","2969667"
"2","ESS","ENSEIGNEMENT (PZ)","Ensemble","Tous établissements","97","66","1778","1538","50223746"
"2","ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Tous établissements","12","7","99","81","s"
"2","ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Tous établissements","26","22","872","805","38892790"
"2","ESS","NON-CLASSES (94.99Z)","Ensemble","Tous établissements","250","223","s","s","s"
"2","ESS","SANTE HUMAINE (QA)","Ensemble","Tous établissements","43","18","1550","1309","44148100"
"2","ESS","SERVICES DIVERS","Ensemble","Tous établissements","274","200","2129","1912","56571224"
"2","ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","Tous établissements","211","206","249","222","5415141"
"2","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","Tous établissements","68","44","1770","1496","37778464"
"2","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Tous établissements","424","293","1404","1331","56562168"
"2","Privé Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Tous établissements","1533","1507","2899","2903","76125600"
"2","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","Tous établissements","31","24","s","s","s"
"2","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","Tous établissements","118","91","362","329","9557886"
"2","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Tous établissements","884","798","3903","3407","78128486"
"2","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Tous établissements","2527","2235","30271","29361","1005947851"
"2","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","Tous établissements","3","2","s","s","s"
"2","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","Tous établissements","487","453","1927","1772","48804860"
"2","Privé Hors ESS","SERVICES DIVERS","Ensemble","Tous établissements","5048","3777","36707","33907","1013435144"
"2","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","Tous établissements","98","90","349","327","7895649"
