"REG","ESS","famille","sexe","type_emploi","nb_poste"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","Hommes","Ordinaires","676417"
"Hauts-de-France","ESS + Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Hauts-de-France","ESS + Hors ESS","Public","Femmes","Aides","8401"
"Hauts-de-France","ESS + Hors ESS","Public","Femmes","Apprentis","s"
"Hauts-de-France","ESS + Hors ESS","Public","Femmes","Ordinaires","294024"
"Hauts-de-France","ESS + Hors ESS","Public","Femmes","Stagiaires","s"
"Hauts-de-France","ESS + Hors ESS","Public","Hommes","Aides","4567"
"Hauts-de-France","ESS + Hors ESS","Public","Hommes","Apprentis","s"
"Hauts-de-France","ESS + Hors ESS","Public","Hommes","Ordinaires","175363"
"Hauts-de-France","ESS + Hors ESS","Public","Hommes","Stagiaires","s"
"Ile-de-France","ESS + Hors ESS","1. Coopérative","Femmes","Aides","417"
"Ile-de-France","ESS + Hors ESS","1. Coopérative","Femmes","Apprentis","329"
"Ile-de-France","ESS + Hors ESS","1. Coopérative","Femmes","Ordinaires","17209"
"Ile-de-France","ESS + Hors ESS","1. Coopérative","Femmes","Stagiaires","82"
"Ile-de-France","ESS + Hors ESS","1. Coopérative","Hommes","Aides","357"
"Ile-de-France","ESS + Hors ESS","1. Coopérative","Hommes","Apprentis","394"
"Ile-de-France","ESS + Hors ESS","1. Coopérative","Hommes","Ordinaires","15392"
"Ile-de-France","ESS + Hors ESS","1. Coopérative","Hommes","Stagiaires","68"
"Ile-de-France","ESS + Hors ESS","2. Mutuelle","Femmes","Aides","273"
"Ile-de-France","ESS + Hors ESS","2. Mutuelle","Femmes","Apprentis","149"
"Ile-de-France","ESS + Hors ESS","2. Mutuelle","Femmes","Ordinaires","15273"
"Ile-de-France","ESS + Hors ESS","2. Mutuelle","Femmes","Stagiaires","28"
"Ile-de-France","ESS + Hors ESS","2. Mutuelle","Hommes","Aides","177"
"Ile-de-France","ESS + Hors ESS","2. Mutuelle","Hommes","Apprentis","97"
"Ile-de-France","ESS + Hors ESS","2. Mutuelle","Hommes","Ordinaires","7360"
"Ile-de-France","ESS + Hors ESS","2. Mutuelle","Hommes","Stagiaires","16"
"Ile-de-France","ESS + Hors ESS","3. Association","Femmes","Aides","7625"
"Ile-de-France","ESS + Hors ESS","3. Association","Femmes","Apprentis","1019"
"Ile-de-France","ESS + Hors ESS","3. Association","Femmes","Ordinaires","188762"
"Ile-de-France","ESS + Hors ESS","3. Association","Femmes","Stagiaires","1981"
"Ile-de-France","ESS + Hors ESS","3. Association","Hommes","Aides","7169"
"Ile-de-France","ESS + Hors ESS","3. Association","Hommes","Apprentis","696"
"Ile-de-France","ESS + Hors ESS","3. Association","Hommes","Ordinaires","91397"
"Ile-de-France","ESS + Hors ESS","3. Association","Hommes","Stagiaires","910"
"Ile-de-France","ESS + Hors ESS","4. Fondation","Femmes","Aides","210"
"Ile-de-France","ESS + Hors ESS","4. Fondation","Femmes","Apprentis","92"
"Ile-de-France","ESS + Hors ESS","4. Fondation","Femmes","Ordinaires","22533"
"Ile-de-France","ESS + Hors ESS","4. Fondation","Femmes","Stagiaires","251"
"Ile-de-France","ESS + Hors ESS","4. Fondation","Hommes","Aides","142"
"Ile-de-France","ESS + Hors ESS","4. Fondation","Hommes","Apprentis","54"
"Ile-de-France","ESS + Hors ESS","4. Fondation","Hommes","Ordinaires","9463"
"Ile-de-France","ESS + Hors ESS","4. Fondation","Hommes","Stagiaires","113"
"Ile-de-France","ESS + Hors ESS","Privé Hors ESS","Femmes","Aides","34785"
"Ile-de-France","ESS + Hors ESS","Privé Hors ESS","Femmes","Apprentis","29526"
"Ile-de-France","ESS + Hors ESS","Privé Hors ESS","Femmes","Ordinaires","1562947"
"Ile-de-France","ESS + Hors ESS","Privé Hors ESS","Femmes","Stagiaires","12507"
"Ile-de-France","ESS + Hors ESS","Privé Hors ESS","Hommes","Aides","27040"
"Ile-de-France","ESS + Hors ESS","Privé Hors ESS","Hommes","Apprentis","44498"
"Ile-de-France","ESS + Hors ESS","Privé Hors ESS","Hommes","Ordinaires","2199843"
"Ile-de-France","ESS + Hors ESS","Privé Hors ESS","Hommes","Stagiaires","11540"
"Ile-de-France","ESS + Hors ESS","Public","Femmes","Aides","7811"
"Ile-de-France","ESS + Hors ESS","Public","Femmes","Apprentis","3725"
"Ile-de-France","ESS + Hors ESS","Public","Femmes","Ordinaires","717607"
"Ile-de-France","ESS + Hors ESS","Public","Femmes","Stagiaires","132"
"Ile-de-France","ESS + Hors ESS","Public","Hommes","Aides","2532"
"Ile-de-France","ESS + Hors ESS","Public","Hommes","Apprentis","3324"
"Ile-de-France","ESS + Hors ESS","Public","Hommes","Ordinaires","488003"
"Ile-de-France","ESS + Hors ESS","Public","Hommes","Stagiaires","200"
"La Réunion","ESS + Hors ESS","1. Coopérative","Femmes","Aides","47"
"La Réunion","ESS + Hors ESS","1. Coopérative","Femmes","Apprentis","s"
"La Réunion","ESS + Hors ESS","1. Coopérative","Femmes","Ordinaires","1896"
"La Réunion","ESS + Hors ESS","1. Coopérative","Femmes","Stagiaires","s"
"La Réunion","ESS + Hors ESS","1. Coopérative","Hommes","Aides","20"
"La Réunion","ESS + Hors ESS","1. Coopérative","Hommes","Apprentis","s"
"La Réunion","ESS + Hors ESS","1. Coopérative","Hommes","Ordinaires","1066"
"La Réunion","ESS + Hors ESS","1. Coopérative","Hommes","Stagiaires","s"
"La Réunion","ESS + Hors ESS","2. Mutuelle","Femmes","Aides","s"
"La Réunion","ESS + Hors ESS","2. Mutuelle","Femmes","Apprentis","s"
"La Réunion","ESS + Hors ESS","2. Mutuelle","Femmes","Ordinaires","s"
"La Réunion","ESS + Hors ESS","2. Mutuelle","Femmes","Stagiaires","s"
"La Réunion","ESS + Hors ESS","2. Mutuelle","Hommes","Aides","s"
"La Réunion","ESS + Hors ESS","2. Mutuelle","Hommes","Apprentis","s"
"La Réunion","ESS + Hors ESS","2. Mutuelle","Hommes","Ordinaires","s"
"La Réunion","ESS + Hors ESS","2. Mutuelle","Hommes","Stagiaires","s"
"La Réunion","ESS + Hors ESS","3. Association","Femmes","Aides","1277"
"La Réunion","ESS + Hors ESS","3. Association","Femmes","Apprentis","26"
"La Réunion","ESS + Hors ESS","3. Association","Femmes","Ordinaires","8399"
"La Réunion","ESS + Hors ESS","3. Association","Femmes","Stagiaires","14"
"La Réunion","ESS + Hors ESS","3. Association","Hommes","Aides","2166"
"La Réunion","ESS + Hors ESS","3. Association","Hommes","Apprentis","20"
"La Réunion","ESS + Hors ESS","3. Association","Hommes","Ordinaires","4806"
"La Réunion","ESS + Hors ESS","3. Association","Hommes","Stagiaires","11"
"La Réunion","ESS + Hors ESS","4. Fondation","Femmes","Aides","s"
"La Réunion","ESS + Hors ESS","4. Fondation","Femmes","Ordinaires","s"
"La Réunion","ESS + Hors ESS","4. Fondation","Femmes","Stagiaires","s"
"La Réunion","ESS + Hors ESS","4. Fondation","Hommes","Aides","s"
"La Réunion","ESS + Hors ESS","4. Fondation","Hommes","Ordinaires","s"
"La Réunion","ESS + Hors ESS","Privé Hors ESS","Femmes","Aides","2216"
"La Réunion","ESS + Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"La Réunion","ESS + Hors ESS","Privé Hors ESS","Femmes","Ordinaires","43468"
"La Réunion","ESS + Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"La Réunion","ESS + Hors ESS","Privé Hors ESS","Hommes","Aides","2023"
"La Réunion","ESS + Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"La Réunion","ESS + Hors ESS","Privé Hors ESS","Hommes","Ordinaires","71480"
"La Réunion","ESS + Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"La Réunion","ESS + Hors ESS","Public","Femmes","Aides","4787"
"La Réunion","ESS + Hors ESS","Public","Femmes","Apprentis","s"
"La Réunion","ESS + Hors ESS","Public","Femmes","Ordinaires","40869"
"La Réunion","ESS + Hors ESS","Public","Femmes","Stagiaires","s"
"La Réunion","ESS + Hors ESS","Public","Hommes","Aides","2521"
"La Réunion","ESS + Hors ESS","Public","Hommes","Apprentis","s"
"La Réunion","ESS + Hors ESS","Public","Hommes","Ordinaires","32885"
"La Réunion","ESS + Hors ESS","Public","Hommes","Stagiaires","s"
"Martinique","ESS + Hors ESS","1. Coopérative","Femmes","Aides","s"
"Martinique","ESS + Hors ESS","1. Coopérative","Femmes","Ordinaires","s"
"Martinique","ESS + Hors ESS","1. Coopérative","Hommes","Aides","s"
"Martinique","ESS + Hors ESS","1. Coopérative","Hommes","Apprentis","s"
"Martinique","ESS + Hors ESS","1. Coopérative","Hommes","Ordinaires","s"
"Martinique","ESS + Hors ESS","2. Mutuelle","Femmes","Aides","s"
"Martinique","ESS + Hors ESS","2. Mutuelle","Femmes","Ordinaires","s"
"Martinique","ESS + Hors ESS","2. Mutuelle","Hommes","Aides","s"
"Martinique","ESS + Hors ESS","2. Mutuelle","Hommes","Ordinaires","s"
"Martinique","ESS + Hors ESS","3. Association","Femmes","Aides","696"
"Martinique","ESS + Hors ESS","3. Association","Femmes","Apprentis","s"
"Martinique","ESS + Hors ESS","3. Association","Femmes","Ordinaires","5623"
"Martinique","ESS + Hors ESS","3. Association","Femmes","Stagiaires","s"
"Martinique","ESS + Hors ESS","3. Association","Hommes","Aides","510"
"Martinique","ESS + Hors ESS","3. Association","Hommes","Apprentis","s"
"Martinique","ESS + Hors ESS","3. Association","Hommes","Ordinaires","2223"
"Martinique","ESS + Hors ESS","3. Association","Hommes","Stagiaires","s"
"Martinique","ESS + Hors ESS","4. Fondation","Femmes","Ordinaires","s"
"Martinique","ESS + Hors ESS","4. Fondation","Hommes","Ordinaires","s"
"Martinique","ESS + Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"Martinique","ESS + Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Martinique","ESS + Hors ESS","Privé Hors ESS","Femmes","Ordinaires","25824"
"Martinique","ESS + Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Martinique","ESS + Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"Martinique","ESS + Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Martinique","ESS + Hors ESS","Privé Hors ESS","Hommes","Ordinaires","33172"
"Martinique","ESS + Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Martinique","ESS + Hors ESS","Public","Femmes","Aides","s"
"Martinique","ESS + Hors ESS","Public","Femmes","Apprentis","s"
"Martinique","ESS + Hors ESS","Public","Femmes","Ordinaires","24560"
"Martinique","ESS + Hors ESS","Public","Hommes","Aides","s"
"Martinique","ESS + Hors ESS","Public","Hommes","Apprentis","s"
"Martinique","ESS + Hors ESS","Public","Hommes","Ordinaires","13894"
"Martinique","ESS + Hors ESS","Public","Hommes","Stagiaires","s"
"Normandie","ESS + Hors ESS","1. Coopérative","Femmes","Aides","154"
"Normandie","ESS + Hors ESS","1. Coopérative","Femmes","Apprentis","s"
"Normandie","ESS + Hors ESS","1. Coopérative","Femmes","Ordinaires","6648"
"Normandie","ESS + Hors ESS","1. Coopérative","Femmes","Stagiaires","s"
"Normandie","ESS + Hors ESS","1. Coopérative","Hommes","Aides","179"
"Normandie","ESS + Hors ESS","1. Coopérative","Hommes","Apprentis","s"
"Normandie","ESS + Hors ESS","1. Coopérative","Hommes","Ordinaires","8523"
"Normandie","ESS + Hors ESS","1. Coopérative","Hommes","Stagiaires","s"
"Normandie","ESS + Hors ESS","2. Mutuelle","Femmes","Aides","s"
"Normandie","ESS + Hors ESS","2. Mutuelle","Femmes","Apprentis","s"
"Normandie","ESS + Hors ESS","2. Mutuelle","Femmes","Ordinaires","4157"
"Normandie","ESS + Hors ESS","2. Mutuelle","Femmes","Stagiaires","s"
"Normandie","ESS + Hors ESS","2. Mutuelle","Hommes","Aides","s"
"Normandie","ESS + Hors ESS","2. Mutuelle","Hommes","Apprentis","s"
"Normandie","ESS + Hors ESS","2. Mutuelle","Hommes","Ordinaires","1603"
"Normandie","ESS + Hors ESS","2. Mutuelle","Hommes","Stagiaires","s"
"Normandie","ESS + Hors ESS","3. Association","Femmes","Aides","3826"
"Normandie","ESS + Hors ESS","3. Association","Femmes","Apprentis","145"
"Normandie","ESS + Hors ESS","3. Association","Femmes","Ordinaires","55076"
"Normandie","ESS + Hors ESS","3. Association","Femmes","Stagiaires","112"
"Normandie","ESS + Hors ESS","3. Association","Hommes","Aides","4001"
"Normandie","ESS + Hors ESS","3. Association","Hommes","Apprentis","224"
"Normandie","ESS + Hors ESS","3. Association","Hommes","Ordinaires","22057"
"Normandie","ESS + Hors ESS","3. Association","Hommes","Stagiaires","59"
"Normandie","ESS + Hors ESS","4. Fondation","Femmes","Aides","s"
"Normandie","ESS + Hors ESS","4. Fondation","Femmes","Apprentis","s"
"Normandie","ESS + Hors ESS","4. Fondation","Femmes","Ordinaires","3790"
"Normandie","ESS + Hors ESS","4. Fondation","Femmes","Stagiaires","s"
"Normandie","ESS + Hors ESS","4. Fondation","Hommes","Aides","s"
"Normandie","ESS + Hors ESS","4. Fondation","Hommes","Apprentis","s"
"Normandie","ESS + Hors ESS","4. Fondation","Hommes","Ordinaires","1111"
"Normandie","ESS + Hors ESS","Privé Hors ESS","Femmes","Aides","s"
"Normandie","ESS + Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Normandie","ESS + Hors ESS","Privé Hors ESS","Femmes","Ordinaires","255205"
"Normandie","ESS + Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Normandie","ESS + Hors ESS","Privé Hors ESS","Hommes","Aides","s"
"Normandie","ESS + Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Normandie","ESS + Hors ESS","Privé Hors ESS","Hommes","Ordinaires","382350"
"Normandie","ESS + Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Normandie","ESS + Hors ESS","Public","Femmes","Aides","s"
"Normandie","ESS + Hors ESS","Public","Femmes","Apprentis","s"
"Normandie","ESS + Hors ESS","Public","Femmes","Ordinaires","174935"
"Normandie","ESS + Hors ESS","Public","Femmes","Stagiaires","s"
"Normandie","ESS + Hors ESS","Public","Hommes","Aides","s"
"Normandie","ESS + Hors ESS","Public","Hommes","Apprentis","s"
"Normandie","ESS + Hors ESS","Public","Hommes","Ordinaires","90237"
"Normandie","ESS + Hors ESS","Public","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","Femmes","Aides","348"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","Femmes","Apprentis","197"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","Femmes","Ordinaires","16074"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","Femmes","Stagiaires","18"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","Hommes","Aides","475"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","Hommes","Apprentis","350"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","Hommes","Ordinaires","17784"
"Nouvelle-Aquitaine","ESS + Hors ESS","1. Coopérative","Hommes","Stagiaires","22"
"Nouvelle-Aquitaine","ESS + Hors ESS","2. Mutuelle","Femmes","Aides","254"
"Nouvelle-Aquitaine","ESS + Hors ESS","2. Mutuelle","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","2. Mutuelle","Femmes","Ordinaires","12145"
"Nouvelle-Aquitaine","ESS + Hors ESS","2. Mutuelle","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","2. Mutuelle","Hommes","Aides","105"
"Nouvelle-Aquitaine","ESS + Hors ESS","2. Mutuelle","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","2. Mutuelle","Hommes","Ordinaires","5141"
"Nouvelle-Aquitaine","ESS + Hors ESS","2. Mutuelle","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","Femmes","Aides","6569"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","Femmes","Apprentis","410"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","Femmes","Ordinaires","101450"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","Femmes","Stagiaires","289"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","Hommes","Aides","6702"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","Hommes","Apprentis","454"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","Hommes","Ordinaires","42617"
"Nouvelle-Aquitaine","ESS + Hors ESS","3. Association","Hommes","Stagiaires","88"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","Femmes","Aides","206"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","Femmes","Ordinaires","5476"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","Hommes","Aides","250"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","Hommes","Ordinaires","1564"
"Nouvelle-Aquitaine","ESS + Hors ESS","4. Fondation","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","Femmes","Aides","7879"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","Femmes","Ordinaires","466886"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","Hommes","Aides","9105"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","Hommes","Ordinaires","647674"
"Nouvelle-Aquitaine","ESS + Hors ESS","Privé Hors ESS","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","Femmes","Aides","6079"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","Femmes","Ordinaires","329910"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","Hommes","Aides","2414"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","Hommes","Ordinaires","184513"
"Nouvelle-Aquitaine","ESS + Hors ESS","Public","Hommes","Stagiaires","s"
"Occitanie","ESS + Hors ESS","1. Coopérative","Femmes","Aides","240"
"Occitanie","ESS + Hors ESS","1. Coopérative","Femmes","Apprentis","s"
"Occitanie","ESS + Hors ESS","1. Coopérative","Femmes","Ordinaires","13655"
"Occitanie","ESS + Hors ESS","1. Coopérative","Femmes","Stagiaires","s"
"Occitanie","ESS + Hors ESS","1. Coopérative","Hommes","Aides","216"
"Occitanie","ESS + Hors ESS","1. Coopérative","Hommes","Apprentis","s"
"Occitanie","ESS + Hors ESS","1. Coopérative","Hommes","Ordinaires","13869"
"Occitanie","ESS + Hors ESS","1. Coopérative","Hommes","Stagiaires","s"
"Occitanie","ESS + Hors ESS","2. Mutuelle","Femmes","Aides","172"
"Occitanie","ESS + Hors ESS","2. Mutuelle","Femmes","Apprentis","s"
"Occitanie","ESS + Hors ESS","2. Mutuelle","Femmes","Ordinaires","9490"
"Occitanie","ESS + Hors ESS","2. Mutuelle","Femmes","Stagiaires","s"
"Occitanie","ESS + Hors ESS","2. Mutuelle","Hommes","Aides","49"
"Occitanie","ESS + Hors ESS","2. Mutuelle","Hommes","Apprentis","s"
"Occitanie","ESS + Hors ESS","2. Mutuelle","Hommes","Ordinaires","2994"
"Occitanie","ESS + Hors ESS","2. Mutuelle","Hommes","Stagiaires","s"
"Occitanie","ESS + Hors ESS","3. Association","Femmes","Aides","6625"
"Occitanie","ESS + Hors ESS","3. Association","Femmes","Apprentis","377"
"Occitanie","ESS + Hors ESS","3. Association","Femmes","Ordinaires","107562"
"Occitanie","ESS + Hors ESS","3. Association","Femmes","Stagiaires","119"
"Occitanie","ESS + Hors ESS","3. Association","Hommes","Aides","6704"
"Occitanie","ESS + Hors ESS","3. Association","Hommes","Apprentis","374"
"Occitanie","ESS + Hors ESS","3. Association","Hommes","Ordinaires","40903"
"Occitanie","ESS + Hors ESS","3. Association","Hommes","Stagiaires","62"
"Occitanie","ESS + Hors ESS","4. Fondation","Femmes","Aides","37"
"Occitanie","ESS + Hors ESS","4. Fondation","Femmes","Apprentis","s"
"Occitanie","ESS + Hors ESS","4. Fondation","Femmes","Ordinaires","2585"
"Occitanie","ESS + Hors ESS","4. Fondation","Femmes","Stagiaires","s"
"Occitanie","ESS + Hors ESS","4. Fondation","Hommes","Aides","21"
"Occitanie","ESS + Hors ESS","4. Fondation","Hommes","Apprentis","s"
"Occitanie","ESS + Hors ESS","4. Fondation","Hommes","Ordinaires","1091"
"Occitanie","ESS + Hors ESS","4. Fondation","Hommes","Stagiaires","s"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","Femmes","Aides","8464"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","Femmes","Apprentis","s"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","Femmes","Ordinaires","436884"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","Femmes","Stagiaires","s"
"Occitanie","ESS + Hors ESS","Privé Hors ESS","Hommes","Aides","9085"
