"DEP","typo_Coop","typo_Coop_det","type_emploi","nb_poste"
"52","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","115"
"52","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"52","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"53","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"53","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"53","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","1193"
"53","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"53","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"53","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Apprentis","s"
"53","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"53","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"53","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","s"
"53","COMMERCE (GZ)","Ensemble","Aides","s"
"53","COMMERCE (GZ)","Ensemble","Apprentis","s"
"53","COMMERCE (GZ)","Ensemble","Ordinaires","519"
"53","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","155"
"53","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"53","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"54","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"54","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"54","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","1428"
"54","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"54","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Apprentis","s"
"54","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"54","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"54","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","s"
"54","COMMERCE (GZ)","Ensemble","Apprentis","s"
"54","COMMERCE (GZ)","Ensemble","Ordinaires","s"
"54","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","s"
"54","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"54","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","149"
"54","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"54","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"55","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"55","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"55","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","390"
"55","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"55","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"55","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"55","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","s"
"55","COMMERCE (GZ)","Ensemble","Ordinaires","437"
"55","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"55","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","s"
"55","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"55","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"56","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"56","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"56","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","2266"
"56","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"56","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"56","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"56","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","155"
"56","COMMERCE (GZ)","Ensemble","Aides","9"
"56","COMMERCE (GZ)","Ensemble","Apprentis","18"
"56","COMMERCE (GZ)","Ensemble","Ordinaires","1234"
"56","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","s"
"56","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"56","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","380"
"56","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Stagiaires","s"
"56","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"56","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"56","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"57","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"57","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"57","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","3176"
"57","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"57","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"57","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"57","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"57","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Apprentis","s"
"57","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","168"
"57","COMMERCE (GZ)","Ensemble","Aides","s"
"57","COMMERCE (GZ)","Ensemble","Apprentis","s"
"57","COMMERCE (GZ)","Ensemble","Ordinaires","386"
"57","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","s"
"57","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"57","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","118"
"57","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"57","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"58","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"58","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"58","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","601"
"58","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"58","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","9"
"58","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"58","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","98"
"58","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Stagiaires","s"
"58","COMMERCE (GZ)","Ensemble","Aides","s"
"58","COMMERCE (GZ)","Ensemble","Apprentis","s"
"58","COMMERCE (GZ)","Ensemble","Ordinaires","149"
"58","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","123"
"58","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","12"
"59","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","129"
"59","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"59","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","4705"
"59","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"59","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"59","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"59","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Apprentis","s"
"59","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","648"
"59","COMMERCE (GZ)","Ensemble","Aides","s"
"59","COMMERCE (GZ)","Ensemble","Apprentis","6"
"59","COMMERCE (GZ)","Ensemble","Ordinaires","s"
"59","COMMERCE (GZ)","Ensemble","Stagiaires","s"
"59","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","11"
"59","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","10"
"59","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","631"
"59","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","12"
"59","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"59","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","716"
"59","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Stagiaires","s"
"60","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","38"
"60","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"60","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","1118"
"60","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"60","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"60","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","s"
"60","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Stagiaires","s"
"60","COMMERCE (GZ)","Ensemble","Aides","s"
"60","COMMERCE (GZ)","Ensemble","Apprentis","s"
"60","COMMERCE (GZ)","Ensemble","Ordinaires","256"
"60","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","s"
"60","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"60","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","781"
"60","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Stagiaires","s"
"60","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"60","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"61","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"61","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"61","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","638"
"61","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"61","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"61","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"61","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"61","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Apprentis","s"
"61","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","s"
"61","COMMERCE (GZ)","Ensemble","Aides","s"
"61","COMMERCE (GZ)","Ensemble","Ordinaires","173"
"61","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"61","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","s"
"61","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"61","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"62","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","54"
"62","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"62","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","2549"
"62","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"62","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"62","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Apprentis","s"
"62","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"62","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"62","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","s"
"62","COMMERCE (GZ)","Ensemble","Aides","s"
"62","COMMERCE (GZ)","Ensemble","Apprentis","s"
"62","COMMERCE (GZ)","Ensemble","Ordinaires","415"
"62","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","50"
"62","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"62","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","1136"
"62","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Stagiaires","s"
"62","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"62","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"62","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","185"
"63","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","69"
"63","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","13"
"63","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","2190"
"63","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","6"
"63","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"63","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Apprentis","s"
"63","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"63","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"63","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Apprentis","s"
"63","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","454"
"63","COMMERCE (GZ)","Ensemble","Aides","s"
"63","COMMERCE (GZ)","Ensemble","Apprentis","s"
"63","COMMERCE (GZ)","Ensemble","Ordinaires","167"
"63","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","s"
"63","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"63","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","383"
"63","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"63","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"63","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"64","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"64","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"64","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","1654"
"64","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"64","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Apprentis","10"
"64","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","153"
"64","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"64","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Apprentis","s"
"64","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","50"
"64","COMMERCE (GZ)","Ensemble","Aides","s"
"64","COMMERCE (GZ)","Ensemble","Apprentis","s"
"64","COMMERCE (GZ)","Ensemble","Ordinaires","421"
"64","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","26"
"64","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","24"
"64","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","930"
"64","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"64","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"64","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","198"
"65","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","10"
"65","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","567"
"65","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"65","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"65","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Apprentis","s"
"65","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","s"
"65","COMMERCE (GZ)","Ensemble","Apprentis","s"
"65","COMMERCE (GZ)","Ensemble","Ordinaires","s"
"65","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"65","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","s"
"65","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"66","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","33"
"66","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","12"
"66","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","1580"
"66","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Apprentis","s"
"66","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"66","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"66","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Apprentis","s"
"66","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","202"
"66","COMMERCE (GZ)","Ensemble","Aides","s"
"66","COMMERCE (GZ)","Ensemble","Apprentis","s"
"66","COMMERCE (GZ)","Ensemble","Ordinaires","284"
"66","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","s"
"66","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"66","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","506"
"66","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"66","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"67","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","s"
"67","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","86"
"67","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","4298"
"67","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"67","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"67","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Apprentis","s"
"67","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","63"
"67","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"67","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Apprentis","s"
"67","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","186"
"67","COMMERCE (GZ)","Ensemble","Aides","s"
"67","COMMERCE (GZ)","Ensemble","Apprentis","s"
"67","COMMERCE (GZ)","Ensemble","Ordinaires","354"
"67","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","10"
"67","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","37"
"67","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","956"
"67","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"67","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","s"
"67","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","357"
"68","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","42"
"68","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"68","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","2057"
"68","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"68","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"68","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Apprentis","s"
"68","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"68","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"68","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Apprentis","s"
"68","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","97"
"68","COMMERCE (GZ)","Ensemble","Aides","s"
"68","COMMERCE (GZ)","Ensemble","Apprentis","s"
"68","COMMERCE (GZ)","Ensemble","Ordinaires","965"
"68","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","36"
"68","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","13"
"68","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","679"
"68","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"69","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","150"
"69","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","55"
"69","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","4702"
"69","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","12"
"69","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"69","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"69","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"69","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Apprentis","s"
"69","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","476"
"69","COMMERCE (GZ)","Ensemble","Aides","s"
"69","COMMERCE (GZ)","Ensemble","Apprentis","s"
"69","COMMERCE (GZ)","Ensemble","Ordinaires","s"
"69","COMMERCE (GZ)","Ensemble","Stagiaires","s"
"69","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","s"
"69","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"69","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","430"
"69","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
"69","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Apprentis","16"
"69","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","825"
"69","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Stagiaires","s"
"70","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","10"
"70","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"70","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","485"
"70","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"70","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Apprentis","s"
"70","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","s"
"70","COMMERCE (GZ)","Ensemble","Aides","s"
"70","COMMERCE (GZ)","Ensemble","Apprentis","s"
"70","COMMERCE (GZ)","Ensemble","Ordinaires","247"
"70","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"70","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","s"
"70","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"71","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","30"
"71","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","s"
"71","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","1085"
"71","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","s"
"71","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Aides","s"
"71","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Apprentis","s"
"71","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","76"
"71","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Apprentis","s"
"71","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","s"
"71","COMMERCE (GZ)","Ensemble","Aides","s"
"71","COMMERCE (GZ)","Ensemble","Apprentis","s"
"71","COMMERCE (GZ)","Ensemble","Ordinaires","295"
"71","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","6"
"71","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","9"
"71","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","477"
"71","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ordinaires","s"
"72","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Aides","69"
"72","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Apprentis","14"
"72","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Ordinaires","1353"
"72","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Stagiaires","8"
"72","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Apprentis","s"
"72","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ordinaires","s"
"72","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Aides","s"
"72","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Apprentis","s"
"72","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Ordinaires","128"
"72","COMMERCE (GZ)","Ensemble","Aides","8"
"72","COMMERCE (GZ)","Ensemble","Apprentis","6"
"72","COMMERCE (GZ)","Ensemble","Ordinaires","714"
"72","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Aides","s"
"72","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Apprentis","s"
"72","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Ordinaires","254"
"72","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Aides","s"
