"DEP","ESS","famille","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"59","ESS + Hors ESS","2. Mutuelle","4 - Grandes entreprises","1","0","s","s","s"
"59","ESS + Hors ESS","3. Association","1 - Micro entreprise","3924","3391","6339","6261","188664958"
"59","ESS + Hors ESS","3. Association","2 - Petites entreprises","1342","750","27177","22953","708801045"
"59","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","445","250","37184","31634","902940617"
"59","ESS + Hors ESS","3. Association","4 - Grandes entreprises","36","20","13300","11145","289622099"
"59","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","16","8","59","49","1967027"
"59","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","11","1","s","s","s"
"59","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","16","3","1365","1243","34357821"
"59","ESS + Hors ESS","4. Fondation","4 - Grandes entreprises","1","1","s","s","s"
"59","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","47122","39090","110928","107364","3221352295"
"59","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","8228","5645","158010","145183","4860207169"
"59","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","1634","853","155006","145019","5403778127"
"59","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","274","127","143499","132887","5362106666"
"59","ESS + Hors ESS","Public","1 - Micro entreprise","2011","533","8761","8240","279376905"
"59","ESS + Hors ESS","Public","2 - Petites entreprises","1409","482","27141","25053","829643688"
"59","ESS + Hors ESS","Public","3 - Moyennes entreprises","682","448","60590","56080","1923168314"
"59","ESS + Hors ESS","Public","4 - Grandes entreprises","156","100","133433","123849","4101229034"
"60","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","113","12","s","s","s"
"60","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","35","15","527","529","23006263"
"60","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","9","4","1070","1074","44455464"
"60","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","1","0","s","s","s"
"60","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","34","1","s","s","s"
"60","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","10","4","s","s","s"
"60","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","5","2","s","s","s"
"60","ESS + Hors ESS","3. Association","1 - Micro entreprise","1221","1040","s","s","s"
"60","ESS + Hors ESS","3. Association","2 - Petites entreprises","263","157","5392","4657","135300164"
"60","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","114","56","10173","8556","243467187"
"60","ESS + Hors ESS","3. Association","4 - Grandes entreprises","4","2","s","s","s"
"60","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","9","4","35","27","869259"
"60","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","15","1","s","s","s"
"60","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","9","2","s","s","s"
"60","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","15057","12943","35129","34335","1003925921"
"60","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","2199","1509","41691","38295","1266514021"
"60","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","454","283","42272","39725","1425835061"
"60","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","68","34","29752","28725","1186629695"
"60","ESS + Hors ESS","Public","1 - Micro entreprise","1624","746","s","s","s"
"60","ESS + Hors ESS","Public","2 - Petites entreprises","510","234","9917","9228","296878142"
"60","ESS + Hors ESS","Public","3 - Moyennes entreprises","169","128","14625","13970","462496851"
"60","ESS + Hors ESS","Public","4 - Grandes entreprises","35","22","s","s","s"
"61","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","140","62","s","s","s"
"61","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","29","7","516","505","20768837"
"61","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","4","1","s","s","s"
"61","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","33","0","127","123","4546015"
"61","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","9","0","s","s","s"
"61","ESS + Hors ESS","3. Association","1 - Micro entreprise","624","552","s","952","26493086"
"61","ESS + Hors ESS","3. Association","2 - Petites entreprises","182","114","3810","3240","93589794"
"61","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","70","36","s","s","s"
"61","ESS + Hors ESS","3. Association","4 - Grandes entreprises","4","4","1077","s","s"
"61","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","1","0","s","s","s"
"61","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","1","0","s","s","s"
"61","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","6792","5852","14503","s","s"
"61","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","834","610","16102","15187","463842021"
"61","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","145","102","14674","13951","455582253"
"61","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","8","3","4448","s","s"
"61","ESS + Hors ESS","Public","1 - Micro entreprise","595","402","1549","1353","40786004"
"61","ESS + Hors ESS","Public","2 - Petites entreprises","209","103","3960","3679","117551238"
"61","ESS + Hors ESS","Public","3 - Moyennes entreprises","61","52","5881","5422","165194130"
"61","ESS + Hors ESS","Public","4 - Grandes entreprises","18","14","9741","9203","297058461"
"62","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","397","74","1513","1549","66584532"
"62","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","92","23","1503","1430","58247303"
"62","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","6","1","s","s","s"
"62","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","2","1","s","s","s"
"62","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","96","1","s","s","s"
"62","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","16","0","259","233","9325403"
"62","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","6","0","791","713","30428294"
"62","ESS + Hors ESS","3. Association","1 - Micro entreprise","1718","1483","2938","2743","79563357"
"62","ESS + Hors ESS","3. Association","2 - Petites entreprises","569","321","11514","9748","283038929"
"62","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","264","147","21408","17881","470572806"
"62","ESS + Hors ESS","3. Association","4 - Grandes entreprises","12","4","4798","4188","103085596"
"62","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","2","0","s","s","s"
"62","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","4","0","91","83","1887184"
"62","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","7","1","s","s","s"
"62","ESS + Hors ESS","4. Fondation","4 - Grandes entreprises","2","0","s","s","s"
"62","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","25220","21122","59029","56308","1564249109"
"62","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","4118","2879","78077","72186","2217888026"
"62","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","742","441","68122","63514","2121097401"
"62","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","96","54","48376","44713","1574900733"
"62","ESS + Hors ESS","Public","1 - Micro entreprise","2271","1060","7283","6546","211801050"
"62","ESS + Hors ESS","Public","2 - Petites entreprises","839","296","15538","14359","466826439"
"62","ESS + Hors ESS","Public","3 - Moyennes entreprises","404","297","36939","34405","1145035427"
"62","ESS + Hors ESS","Public","4 - Grandes entreprises","59","47","45771","42219","1362925911"
"63","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","188","76","s","s","s"
"63","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","54","12","878","858","35538947"
"63","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","8","3","1002","977","43760109"
"63","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","3","1","s","s","s"
"63","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","84","5","307","304","13033464"
"63","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","11","2","s","s","s"
"63","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","4","0","s","s","s"
"63","ESS + Hors ESS","2. Mutuelle","4 - Grandes entreprises","1","0","s","s","s"
"63","ESS + Hors ESS","3. Association","1 - Micro entreprise","1408","1196","s","s","s"
"63","ESS + Hors ESS","3. Association","2 - Petites entreprises","298","177","5970","5002","149321836"
"63","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","93","56","7896","6675","186369784"
"63","ESS + Hors ESS","3. Association","4 - Grandes entreprises","3","2","s","s","s"
"63","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","9","3","19","21","678564"
"63","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","3","1","s","s","s"
"63","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","1","0","s","s","s"
"63","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","14977","12560","33910","32543","921271473"
"63","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","2127","1507","38928","35826","1152593869"
"63","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","362","203","31269","29003","1028755906"
"63","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","56","29","34691","33056","1449863843"
"63","ESS + Hors ESS","Public","1 - Micro entreprise","946","409","3566","3140","97470545"
"63","ESS + Hors ESS","Public","2 - Petites entreprises","473","223","9039","8376","259722515"
"63","ESS + Hors ESS","Public","3 - Moyennes entreprises","235","136","22388","20921","729841119"
"63","ESS + Hors ESS","Public","4 - Grandes entreprises","40","26","27293","25079","821601668"
"64","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","228","63","s","s","s"
"64","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","59","17","1066","1020","42089399"
"64","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","13","9","s","s","43277621"
"64","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","1","0","s","s","s"
"64","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","62","1","s","s","s"
"64","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","16","1","s","s","s"
"64","ESS + Hors ESS","2. Mutuelle","4 - Grandes entreprises","1","0","s","s","s"
"64","ESS + Hors ESS","3. Association","1 - Micro entreprise","1742","1522","s","s","s"
"64","ESS + Hors ESS","3. Association","2 - Petites entreprises","436","282","8718","7300","218279814"
"64","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","132","86","10640","9079","243684151"
"64","ESS + Hors ESS","3. Association","4 - Grandes entreprises","2","1","s","s","s"
"64","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","5","3","10","11","338243"
"64","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","5","0","s","s","s"
"64","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","3","0","s","s","5111740"
"64","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","19921","16455","44120","43610","1250682072"
"64","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","2578","1778","s","s","1422440993"
"64","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","365","206","s","s","1114509866"
"64","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","41","24","s","s","910331934"
"64","ESS + Hors ESS","Public","1 - Micro entreprise","1177","598","s","s","s"
"64","ESS + Hors ESS","Public","2 - Petites entreprises","371","171","s","s","230147533"
"64","ESS + Hors ESS","Public","3 - Moyennes entreprises","173","109","s","s","446690368"
"64","ESS + Hors ESS","Public","4 - Grandes entreprises","32","17","22180","20721","s"
"65","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","75","23","s","s","s"
"65","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","22","4","332","316","12329793"
"65","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","2","1","s","s","s"
"65","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","30","2","s","s","s"
"65","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","3","0","s","s","s"
"65","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","3","1","s","s","s"
"65","ESS + Hors ESS","3. Association","1 - Micro entreprise","597","528","s","s","s"
"65","ESS + Hors ESS","3. Association","2 - Petites entreprises","137","86","2765","2317","64754545"
"65","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","49","21","3618","3080","79371204"
"65","ESS + Hors ESS","3. Association","4 - Grandes entreprises","1","0","s","s","s"
"65","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","2","0","s","s","s"
"65","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","3","0","s","s","s"
"65","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","6046","5103","12008","12865","341662140"
"65","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","688","468","12383","11684","350031835"
"65","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","91","52","s","s","s"
"65","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","6","3","s","s","s"
"65","ESS + Hors ESS","Public","1 - Micro entreprise","752","446","s","s","s"
"65","ESS + Hors ESS","Public","2 - Petites entreprises","169","78","3620","3422","109884088"
"65","ESS + Hors ESS","Public","3 - Moyennes entreprises","80","55","s","s","s"
"65","ESS + Hors ESS","Public","4 - Grandes entreprises","11","10","7255","6836","224799121"
"66","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","124","48","570","561","s"
"66","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","47","18","834","1006","34827884"
"66","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","6","6","s","s","22334384"
"66","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","2","1","s","s","s"
"66","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","25","1","s","s","s"
"66","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","8","1","s","s","s"
"66","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","3","1","s","s","s"
"66","ESS + Hors ESS","3. Association","1 - Micro entreprise","976","861","s","s","s"
"66","ESS + Hors ESS","3. Association","2 - Petites entreprises","221","137","4468","4170","109777820"
"66","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","73","41","5607","4977","135367762"
"66","ESS + Hors ESS","3. Association","4 - Grandes entreprises","1","0","s","s","s"
"66","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","5","2","s","s","s"
"66","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","1","0","s","s","s"
"66","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","2","0","s","s","s"
"66","ESS + Hors ESS","Privé Hors ESS","1 - Micro entreprise","13406","11682","26743","28424","766207220"
"66","ESS + Hors ESS","Privé Hors ESS","2 - Petites entreprises","1434","1027","s","s","s"
"66","ESS + Hors ESS","Privé Hors ESS","3 - Moyennes entreprises","171","110","s","s","s"
"66","ESS + Hors ESS","Privé Hors ESS","4 - Grandes entreprises","18","11","s","s","s"
"66","ESS + Hors ESS","Public","1 - Micro entreprise","570","249","s","s","s"
"66","ESS + Hors ESS","Public","2 - Petites entreprises","314","116","s","s","s"
"66","ESS + Hors ESS","Public","3 - Moyennes entreprises","129","106","s","s","s"
"66","ESS + Hors ESS","Public","4 - Grandes entreprises","21","13","14927","13858","445154238"
"67","ESS + Hors ESS","1. Coopérative","1 - Micro entreprise","470","123","s","1419","60970726"
"67","ESS + Hors ESS","1. Coopérative","2 - Petites entreprises","124","77","1836","1645","71793348"
"67","ESS + Hors ESS","1. Coopérative","3 - Moyennes entreprises","12","9","s","s","s"
"67","ESS + Hors ESS","1. Coopérative","4 - Grandes entreprises","5","2","s","s","s"
"67","ESS + Hors ESS","2. Mutuelle","1 - Micro entreprise","55","7","207","s","s"
"67","ESS + Hors ESS","2. Mutuelle","2 - Petites entreprises","12","3","247","215","9651267"
"67","ESS + Hors ESS","2. Mutuelle","3 - Moyennes entreprises","4","2","s","s","s"
"67","ESS + Hors ESS","2. Mutuelle","4 - Grandes entreprises","1","0","s","s","s"
"67","ESS + Hors ESS","3. Association","1 - Micro entreprise","2054","1717","3570","3301","98443983"
"67","ESS + Hors ESS","3. Association","2 - Petites entreprises","473","263","8803","7695","219653462"
"67","ESS + Hors ESS","3. Association","3 - Moyennes entreprises","148","79","11233","9597","265063162"
"67","ESS + Hors ESS","3. Association","4 - Grandes entreprises","6","5","3049","2627","61918708"
"67","ESS + Hors ESS","4. Fondation","1 - Micro entreprise","24","5","s","s","s"
"67","ESS + Hors ESS","4. Fondation","2 - Petites entreprises","22","4","659","602","17099212"
"67","ESS + Hors ESS","4. Fondation","3 - Moyennes entreprises","24","3","2285","2089","60663869"
"67","ESS + Hors ESS","4. Fondation","4 - Grandes entreprises","5","1","s","s","s"
