"REG","typo_Coop","typo_Coop_det","sexe","type_emploi","nb_poste"
"Corse","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Ordinaires","s"
"Corse","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Femmes","Ordinaires","s"
"Corse","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Hommes","Ordinaires","s"
"Corse","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Ordinaires","s"
"Corse","COMMERCE (GZ)","Ensemble","Hommes","Apprentis","s"
"Corse","COMMERCE (GZ)","Ensemble","Hommes","Ordinaires","s"
"Corse","COMMERCE (GZ)","Ensemble","Femmes","Apprentis","s"
"Corse","COMMERCE (GZ)","Ensemble","Femmes","Ordinaires","s"
"Corse","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Apprentis","s"
"Corse","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Ordinaires","s"
"Corse","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Ordinaires","s"
"Corse","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Apprentis","s"
"Corse","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Ordinaires","s"
"Corse","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Ordinaires","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis","128"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","6105"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis","189"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","9463"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires","s"
"Grand-Est","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Aides","s"
"Grand-Est","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Apprentis","s"
"Grand-Est","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Ordinaires","s"
"Grand-Est","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Femmes","Aides","s"
"Grand-Est","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Femmes","Apprentis","s"
"Grand-Est","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Femmes","Ordinaires","s"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Hommes","Aides","s"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Hommes","Apprentis","s"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Hommes","Ordinaires","432"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Aides","s"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Apprentis","s"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Ordinaires","521"
"Grand-Est","COMMERCE (GZ)","Ensemble","Hommes","Aides","31"
"Grand-Est","COMMERCE (GZ)","Ensemble","Hommes","Apprentis","29"
"Grand-Est","COMMERCE (GZ)","Ensemble","Hommes","Ordinaires","3118"
"Grand-Est","COMMERCE (GZ)","Ensemble","Femmes","Aides","25"
"Grand-Est","COMMERCE (GZ)","Ensemble","Femmes","Apprentis","11"
"Grand-Est","COMMERCE (GZ)","Ensemble","Femmes","Ordinaires","1399"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Aides","s"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Apprentis","s"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Ordinaires","4436"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Stagiaires","s"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Aides","s"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Apprentis","s"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Ordinaires","1498"
"Grand-Est","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Stagiaires","s"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Aides","s"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Apprentis","s"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Ordinaires","s"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Aides","s"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Apprentis","s"
"Grand-Est","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Ordinaires","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","s"
"Guadeloupe","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Ordinaires","25"
"Guadeloupe","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Femmes","Ordinaires","16"
"Guadeloupe","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Hommes","Ordinaires","15"
"Guadeloupe","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Apprentis","s"
"Guadeloupe","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Ordinaires","s"
"Guadeloupe","COMMERCE (GZ)","Ensemble","Hommes","Ordinaires","s"
"Guadeloupe","COMMERCE (GZ)","Ensemble","Femmes","Ordinaires","s"
"Guadeloupe","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Ordinaires","11"
"Guadeloupe","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Ordinaires","12"
"Guadeloupe","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Ordinaires","s"
"Guadeloupe","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Ordinaires","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","s"
"Guyane","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Apprentis","s"
"Guyane","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Ordinaires","s"
"Guyane","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Femmes","Ordinaires","8"
"Guyane","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Hommes","Ordinaires","s"
"Guyane","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Ordinaires","s"
"Guyane","COMMERCE (GZ)","Ensemble","Hommes","Ordinaires","s"
"Guyane","COMMERCE (GZ)","Ensemble","Femmes","Ordinaires","s"
"Guyane","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Ordinaires","s"
"Guyane","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Ordinaires","s"
"Guyane","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Ordinaires","10"
"Guyane","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Ordinaires","6"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","133"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","4615"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","146"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","6220"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires","s"
"Hauts-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Aides","s"
"Hauts-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Apprentis","s"
"Hauts-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Ordinaires","216"
"Hauts-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Femmes","Ordinaires","34"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Hommes","Aides","s"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Hommes","Apprentis","s"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Hommes","Ordinaires","526"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Hommes","Stagiaires","s"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Aides","s"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Apprentis","s"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Ordinaires","598"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Stagiaires","s"
"Hauts-de-France","COMMERCE (GZ)","Ensemble","Hommes","Aides","s"
"Hauts-de-France","COMMERCE (GZ)","Ensemble","Hommes","Apprentis","21"
"Hauts-de-France","COMMERCE (GZ)","Ensemble","Hommes","Ordinaires","1366"
"Hauts-de-France","COMMERCE (GZ)","Ensemble","Hommes","Stagiaires","s"
"Hauts-de-France","COMMERCE (GZ)","Ensemble","Femmes","Aides","12"
"Hauts-de-France","COMMERCE (GZ)","Ensemble","Femmes","Apprentis","13"
"Hauts-de-France","COMMERCE (GZ)","Ensemble","Femmes","Ordinaires","490"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Aides","71"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Apprentis","s"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Ordinaires","2910"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Stagiaires","s"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Aides","50"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Apprentis","s"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Ordinaires","923"
"Hauts-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Stagiaires","s"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Aides","s"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Apprentis","s"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Ordinaires","543"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Stagiaires","s"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Aides","s"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Apprentis","s"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Ordinaires","447"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","213"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis","214"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","8422"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires","62"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","263"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis","272"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","12360"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires","64"
"Ile-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Ordinaires","33"
"Ile-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Femmes","Apprentis","s"
"Ile-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Femmes","Ordinaires","s"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Hommes","Aides","72"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Hommes","Apprentis","s"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Hommes","Ordinaires","s"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Aides","51"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Apprentis","s"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Ordinaires","1074"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Stagiaires","s"
"Ile-de-France","COMMERCE (GZ)","Ensemble","Hommes","Aides","23"
"Ile-de-France","COMMERCE (GZ)","Ensemble","Hommes","Apprentis","s"
"Ile-de-France","COMMERCE (GZ)","Ensemble","Hommes","Ordinaires","2026"
"Ile-de-France","COMMERCE (GZ)","Ensemble","Hommes","Stagiaires","s"
"Ile-de-France","COMMERCE (GZ)","Ensemble","Femmes","Aides","68"
"Ile-de-France","COMMERCE (GZ)","Ensemble","Femmes","Apprentis","s"
"Ile-de-France","COMMERCE (GZ)","Ensemble","Femmes","Ordinaires","1911"
"Ile-de-France","COMMERCE (GZ)","Ensemble","Femmes","Stagiaires","s"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Aides","s"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Apprentis","s"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Ordinaires","s"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Stagiaires","s"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Aides","s"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Apprentis","s"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Ordinaires","s"
"Ile-de-France","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Stagiaires","s"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Aides","s"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Apprentis","18"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Ordinaires","1576"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Stagiaires","s"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Aides","s"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Apprentis","9"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Ordinaires","1345"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Stagiaires","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","528"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","920"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires","s"
"La Réunion","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Ordinaires","s"
"La Réunion","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Femmes","Apprentis","s"
"La Réunion","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Femmes","Ordinaires","s"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Hommes","Aides","s"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Hommes","Apprentis","s"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Hommes","Ordinaires","98"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Aides","s"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Apprentis","s"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Ordinaires","799"
"La Réunion","COMMERCE (GZ)","Ensemble","Hommes","Apprentis","s"
"La Réunion","COMMERCE (GZ)","Ensemble","Hommes","Ordinaires","s"
"La Réunion","COMMERCE (GZ)","Ensemble","Femmes","Ordinaires","42"
"La Réunion","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Aides","s"
"La Réunion","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Apprentis","s"
"La Réunion","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Ordinaires","s"
"La Réunion","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Aides","s"
"La Réunion","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Apprentis","s"
"La Réunion","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Ordinaires","s"
"La Réunion","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Apprentis","s"
"La Réunion","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Ordinaires","s"
"La Réunion","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Aides","s"
"La Réunion","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Ordinaires","s"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","s"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","s"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","s"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","s"
"Martinique","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Ordinaires","18"
"Martinique","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Femmes","Ordinaires","15"
"Martinique","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Hommes","Ordinaires","s"
"Martinique","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Ordinaires","s"
"Martinique","COMMERCE (GZ)","Ensemble","Hommes","Apprentis","s"
"Martinique","COMMERCE (GZ)","Ensemble","Hommes","Ordinaires","s"
"Martinique","COMMERCE (GZ)","Ensemble","Femmes","Aides","s"
"Martinique","COMMERCE (GZ)","Ensemble","Femmes","Ordinaires","s"
"Martinique","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Apprentis","s"
"Martinique","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Ordinaires","s"
"Martinique","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Ordinaires","s"
"Martinique","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Aides","s"
"Martinique","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Ordinaires","s"
"Martinique","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Ordinaires","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","2669"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","4422"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires","s"
"Normandie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Aides","s"
"Normandie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Apprentis","s"
"Normandie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Ordinaires","s"
"Normandie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Femmes","Aides","s"
"Normandie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Femmes","Ordinaires","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Hommes","Aides","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Hommes","Apprentis","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Hommes","Ordinaires","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Aides","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Apprentis","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES COOPERATIVES","Ensemble","Femmes","Ordinaires","s"
"Normandie","COMMERCE (GZ)","Ensemble","Hommes","Aides","13"
"Normandie","COMMERCE (GZ)","Ensemble","Hommes","Apprentis","31"
"Normandie","COMMERCE (GZ)","Ensemble","Hommes","Ordinaires","1381"
"Normandie","COMMERCE (GZ)","Ensemble","Femmes","Aides","s"
"Normandie","COMMERCE (GZ)","Ensemble","Femmes","Apprentis","16"
"Normandie","COMMERCE (GZ)","Ensemble","Femmes","Ordinaires","857"
"Normandie","COMMERCE (GZ)","Ensemble","Femmes","Stagiaires","s"
"Normandie","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Aides","s"
"Normandie","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Apprentis","s"
"Normandie","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Hommes","Ordinaires","3411"
"Normandie","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Aides","s"
"Normandie","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Apprentis","s"
"Normandie","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Femmes","Ordinaires","755"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Aides","s"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Apprentis","s"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Ordinaires","402"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Aides","s"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Apprentis","s"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Ordinaires","240"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","124"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","6194"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","153"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","9016"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Apprentis","s"
