"DEP","ESS","famille","typo_A","typo_A_det","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"2A","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","5","5","s","s","3572580"
"2A","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","6","5","s","s","8152892"
"2A","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","4","0","s","s","1167508"
"2A","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","17","3","315","301","10315184"
"2A","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","4","0","s","s","4990588"
"2B","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Autres actions sociales","2","1","s","s","s"
"2B","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Accueil des jeunes enfants","4","0","s","s","s"
"2B","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","3","0","s","s","s"
"2B","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","9","9","s","s","s"
"2B","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","41","27","s","s","s"
"2B","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","2","0","s","s","s"
"2B","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","37","16","393","s","s"
"2B","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","17","11","s","s","s"
"2B","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","13","11","s","s","s"
"2B","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","3","2","s","s","s"
"2B","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","1","1","s","s","s"
"2B","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","4","2","s","s","s"
"2B","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","8","8","s","s","s"
"2B","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","1","0","s","s","s"
"2B","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide a domicile","1","0","s","s","s"
"2B","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","10","7","s","s","s"
"2B","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","2","1","s","s","s"
"30","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Accueil des jeunes enfants","2","0","s","s","s"
"30","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","3","0","s","s","s"
"30","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","44","30","s","s","s"
"30","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","46","38","3054","2349","50907997"
"30","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","20","8","1303","1242","21795304"
"30","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","98","51","s","s","s"
"30","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","127","54","4297","3756","108630425"
"30","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Autres actions sociales","1","0","s","s","s"
"30","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","10","1","s","s","s"
"30","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","13","6","s","s","s"
"30","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","48","38","719","536","11006807"
"30","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","9","8","s","s","s"
"30","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","20","16","691","616","16308915"
"30","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","1","0","s","s","s"
"30","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","32","21","s","s","s"
"30","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","46","20","2394","2228","63550865"
"31","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Aide a domicile","3","2","s","s","s"
"31","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Autres actions sociales","2","2","s","s","s"
"31","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Accueil des jeunes enfants","15","0","s","s","s"
"31","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","1","0","s","s","s"
"31","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","121","83","s","s","s"
"31","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","63","56","s","s","s"
"31","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","26","3","s","s","s"
"31","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","152","107","s","s","s"
"31","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","177","45","8418","7607","224169799"
"31","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","9","3","s","s","s"
"31","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","74","51","s","s","s"
"31","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","133","110","s","s","s"
"31","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","3","1","s","s","s"
"31","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","18","12","s","s","s"
"31","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","58","52","3749","3481","98026789"
"31","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","3","1","s","s","s"
"31","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide a domicile","12","1","s","s","s"
"31","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide par le travail","2","1","s","s","s"
"31","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","59","50","s","s","s"
"31","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","39","18","2314","2104","57455366"
"32","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","7","6","s","s","s"
"32","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","18","18","s","s","s"
"32","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","7","2","s","s","s"
"32","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","31","19","479","411","10926112"
"32","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","37","16","s","s","s"
"32","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","1","0","s","s","s"
"32","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","3","1","s","s","s"
"32","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","3","2","s","s","s"
"32","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","10","7","s","s","s"
"32","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","3","0","s","s","s"
"32","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide a domicile","18","9","s","s","s"
"32","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","42","24","616","550","16245068"
"32","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","19","7","s","s","s"
"33","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Accueil des jeunes enfants","3","0","s","s","s"
"33","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Aide a domicile","3","0","s","s","1634628"
"33","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","2","0","s","s","s"
"33","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","94","60","s","s","s"
"33","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","70","52","s","s","55255326"
"33","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","51","9","s","s","s"
"33","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","315","198","5612","4637","128980204"
"33","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","214","63","8356","7145","214008841"
"33","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","18","3","s","s","s"
"33","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","112","62","s","s","s"
"33","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","149","117","3034","2365","49761363"
"33","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","1","1","s","s","s"
"33","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","13","10","s","s","s"
"33","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","111","77","4003","3649","102831014"
"33","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","11","2","s","s","s"
"33","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide a domicile","20","6","548","480","10969493"
"33","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide par le travail","1","0","s","s","s"
"33","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","107","97","s","s","s"
"33","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","34","20","3093","2889","80186900"
"34","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Hebergement medico-social et social","1","1","s","s","s"
"34","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Accueil des jeunes enfants","4","0","s","s","s"
"34","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","21","1","s","s","s"
"34","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","67","49","s","s","s"
"34","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","77","60","4881","3701","80932502"
"34","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","35","7","s","s","s"
"34","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","156","82","2337","1966","52869469"
"34","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","161","58","5721","4954","140152125"
"34","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","4","0","155","132","4016537"
"34","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","59","41","s","s","s"
"34","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","116","88","s","s","s"
"34","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","2","1","s","s","s"
"34","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","5","4","s","s","s"
"34","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","55","51","2231","1955","53229489"
"34","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","6","1","s","s","s"
"34","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide a domicile","7","1","s","s","s"
"34","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide par le travail","1","1","s","s","s"
"34","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","65","43","s","s","s"
"34","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","48","23","2939","2616","70981697"
"35","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Autres actions sociales","1","1","s","s","s"
"35","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","1","0","s","s","s"
"35","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","58","50","s","s","s"
"35","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","69","55","s","s","s"
"35","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","32","12","s","s","s"
"35","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","144","69","s","s","s"
"35","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","159","60","6529","5622","158775326"
"35","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Aide a domicile","1","0","s","s","s"
"35","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","7","1","s","s","s"
"35","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","86","47","s","s","s"
"35","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","58","49","s","s","s"
"35","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","8","7","s","s","s"
"35","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","16","10","670","610","17115794"
"35","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","6","1","s","s","s"
"35","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide a domicile","10","2","s","s","s"
"35","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide par le travail","2","1","s","s","s"
"35","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","88","73","s","s","s"
"35","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","75","35","3831","3405","94595788"
"36","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","6","4","s","s","s"
"36","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","51","49","s","s","s"
"36","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","14","1","s","s","s"
"36","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","32","18","476","386","10926383"
"36","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","55","25","1765","1573","42219014"
"36","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","3","2","s","s","s"
"36","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","4","4","s","s","s"
"36","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","3","1","s","s","s"
"36","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","5","2","s","s","s"
"36","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","1","1","s","s","s"
"36","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","8","6","s","s","s"
"36","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","11","7","s","s","s"
"37","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Accueil des jeunes enfants","2","2","s","s","s"
"37","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Autres actions sociales","1","0","s","s","s"
"37","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Accueil des jeunes enfants","11","0","s","s","s"
"37","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Autres actions sociales","1","0","s","s","s"
"37","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","11","0","s","s","s"
"37","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","33","25","s","s","s"
"37","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","57","48","2119","1625","37691257"
"37","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","26","5","s","s","s"
"37","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","92","53","1514","1257","35413977"
"37","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","93","25","3191","2848","79427348"
"37","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Aide par le travail","2","0","s","s","s"
"37","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","8","1","s","s","s"
"37","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","35","15","s","s","s"
"37","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","31","23","603","431","8734966"
"37","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","3","1","s","s","s"
"37","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","27","16","1261","1167","31573801"
"37","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","1","0","s","s","s"
"37","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","26","20","s","s","s"
"37","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","28","18","2056","1893","51040529"
"38","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Aide a domicile","1","1","s","s","s"
"38","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Autres actions sociales","6","0","s","s","s"
"38","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","27","1","s","s","s"
"38","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","67","61","s","s","s"
"38","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","109","101","s","s","s"
"38","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","29","8","s","s","s"
"38","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","188","102","2494","2089","61147085"
