"REG","typo_Mut","typo_Mut_det","sexe","type_emploi","nb_poste"
"Bretagne","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires","1677"
"Bretagne","ACTION SOCIALE (QB)","Ensemble","Hommes","Aides","s"
"Bretagne","ACTION SOCIALE (QB)","Ensemble","Hommes","Apprentis","s"
"Bretagne","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires","354"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","2847"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis","s"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","1029"
"Bretagne","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires","s"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Aides","s"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Apprentis","s"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires","s"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Aides","s"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Apprentis","s"
"Bretagne","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires","s"
"Bretagne","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides","s"
"Bretagne","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires","s"
"Bretagne","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Ensemble","Femmes","Aides","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Ensemble","Femmes","Apprentis","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Ensemble","Femmes","Stagiaires","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Ensemble","Hommes","Aides","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Ensemble","Hommes","Apprentis","s"
"Centre-Val de Loire","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","3217"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis","s"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","1345"
"Centre-Val de Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires","s"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Aides","s"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Apprentis","s"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires","s"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Aides","s"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Apprentis","s"
"Centre-Val de Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires","s"
"Centre-Val de Loire","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides","s"
"Centre-Val de Loire","SANTE HUMAINE (QA)","Ensemble","Femmes","Apprentis","s"
"Centre-Val de Loire","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires","s"
"Centre-Val de Loire","SANTE HUMAINE (QA)","Ensemble","Femmes","Stagiaires","s"
"Centre-Val de Loire","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires","s"
"Centre-Val de Loire","SANTE HUMAINE (QA)","Ensemble","Hommes","Stagiaires","s"
"Corse","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires","s"
"Corse","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis","s"
"Corse","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","s"
"Corse","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires","s"
"Corse","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires","s"
"Corse","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides","s"
"Corse","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires","s"
"Corse","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires","s"
"Grand-Est","ACTION SOCIALE (QB)","Ensemble","Femmes","Aides","s"
"Grand-Est","ACTION SOCIALE (QB)","Ensemble","Femmes","Apprentis","s"
"Grand-Est","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires","s"
"Grand-Est","ACTION SOCIALE (QB)","Ensemble","Hommes","Aides","s"
"Grand-Est","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","49"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","3584"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","32"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis","s"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","1461"
"Grand-Est","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires","s"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Aides","s"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Apprentis","s"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires","s"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Aides","s"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Apprentis","s"
"Grand-Est","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires","s"
"Grand-Est","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides","s"
"Grand-Est","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires","s"
"Grand-Est","SANTE HUMAINE (QA)","Ensemble","Hommes","Aides","s"
"Grand-Est","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires","s"
"Grand-Est","SANTE HUMAINE (QA)","Ensemble","Hommes","Stagiaires","s"
"Guadeloupe","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires","s"
"Guadeloupe","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","s"
"Guadeloupe","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","s"
"Guadeloupe","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires","s"
"Guadeloupe","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","s"
"Guyane","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","s"
"Hauts-de-France","ACTION SOCIALE (QB)","Ensemble","Femmes","Aides","s"
"Hauts-de-France","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires","s"
"Hauts-de-France","ACTION SOCIALE (QB)","Ensemble","Hommes","Aides","s"
"Hauts-de-France","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","3348"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis","s"
"Hauts-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","1398"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Aides","s"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires","s"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Aides","s"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Apprentis","s"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires","s"
"Hauts-de-France","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides","s"
"Hauts-de-France","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires","s"
"Hauts-de-France","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires","s"
"Ile-de-France","ACTION SOCIALE (QB)","Ensemble","Femmes","Aides","s"
"Ile-de-France","ACTION SOCIALE (QB)","Ensemble","Femmes","Apprentis","s"
"Ile-de-France","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires","s"
"Ile-de-France","ACTION SOCIALE (QB)","Ensemble","Femmes","Stagiaires","s"
"Ile-de-France","ACTION SOCIALE (QB)","Ensemble","Hommes","Aides","s"
"Ile-de-France","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires","s"
"Ile-de-France","ACTION SOCIALE (QB)","Ensemble","Hommes","Stagiaires","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","190"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","10089"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","109"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis","s"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","5782"
"Ile-de-France","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires","s"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Aides","s"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires","s"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Stagiaires","s"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Apprentis","s"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires","s"
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides","s"
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Femmes","Apprentis","s"
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires","s"
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Femmes","Stagiaires","s"
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Hommes","Aides","s"
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Hommes","Apprentis","s"
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires","s"
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Hommes","Stagiaires","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","s"
"La Réunion","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires","s"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Aides","s"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires","s"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Aides","s"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires","s"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","s"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","s"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","s"
"Martinique","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","s"
"Normandie","ACTION SOCIALE (QB)","Ensemble","Femmes","Aides","s"
"Normandie","ACTION SOCIALE (QB)","Ensemble","Femmes","Apprentis","s"
"Normandie","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires","s"
"Normandie","ACTION SOCIALE (QB)","Ensemble","Hommes","Apprentis","s"
"Normandie","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","2853"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis","s"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","1259"
"Normandie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Aides","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Aides","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires","s"
"Normandie","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides","s"
"Normandie","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires","s"
"Normandie","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Ensemble","Femmes","Aides","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Ensemble","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires","1372"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Ensemble","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Ensemble","Hommes","Aides","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Ensemble","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires","138"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","8708"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","4410"
"Nouvelle-Aquitaine","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Aides","s"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires","592"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Aides","s"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires","244"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides","s"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","Ensemble","Femmes","Apprentis","s"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires","1473"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","Ensemble","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","Ensemble","Hommes","Apprentis","s"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires","349"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","Ensemble","Hommes","Stagiaires","s"
"Occitanie","ACTION SOCIALE (QB)","Ensemble","Femmes","Aides","68"
"Occitanie","ACTION SOCIALE (QB)","Ensemble","Femmes","Apprentis","7"
"Occitanie","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires","1628"
"Occitanie","ACTION SOCIALE (QB)","Ensemble","Hommes","Aides","7"
"Occitanie","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires","166"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","59"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis","42"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","4804"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","34"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis","19"
"Occitanie","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","2026"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Aides","s"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Apprentis","s"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires","770"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Aides","s"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Apprentis","s"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires","277"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Stagiaires","s"
"Occitanie","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides","s"
"Occitanie","SANTE HUMAINE (QA)","Ensemble","Femmes","Apprentis","s"
"Occitanie","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires","2288"
"Occitanie","SANTE HUMAINE (QA)","Ensemble","Femmes","Stagiaires","s"
"Occitanie","SANTE HUMAINE (QA)","Ensemble","Hommes","Aides","s"
"Occitanie","SANTE HUMAINE (QA)","Ensemble","Hommes","Apprentis","s"
"Occitanie","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires","525"
"Occitanie","SANTE HUMAINE (QA)","Ensemble","Hommes","Stagiaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Ensemble","Femmes","Aides","50"
"Pays de la Loire","ACTION SOCIALE (QB)","Ensemble","Femmes","Apprentis","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Ensemble","Femmes","Ordinaires","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Ensemble","Hommes","Aides","s"
"Pays de la Loire","ACTION SOCIALE (QB)","Ensemble","Hommes","Ordinaires","s"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Aides","s"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Apprentis","s"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Femmes","Ordinaires","2861"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Aides","s"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Apprentis","s"
"Pays de la Loire","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Hommes","Ordinaires","1010"
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Aides","s"
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Apprentis","s"
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Femmes","Ordinaires","s"
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Aides","s"
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Apprentis","s"
"Pays de la Loire","AUTRES SECTEURS D ACTIVITE DES MUTUELLES","Ensemble","Hommes","Ordinaires","s"
"Pays de la Loire","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides","s"
"Pays de la Loire","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires","s"
"Pays de la Loire","SANTE HUMAINE (QA)","Ensemble","Hommes","Aides","s"
"Pays de la Loire","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Ensemble","Femmes","Aides","s"
"Provence-Alpes-Côte d'Azur","ACTION SOCIALE (QB)","Ensemble","Femmes","Apprentis","s"
