"REG","typo_Asso","typo_Asso_det","sexe","type_emploi","nb_poste"
"Guadeloupe","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Apprentis","s"
"Guadeloupe","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Ordinaires","229"
"Guyane","ACTION SOCIALE (QB)","Ensemble","Ensemble","Aides","216"
"Guyane","ACTION SOCIALE (QB)","Ensemble","Ensemble","Apprentis","s"
"Guyane","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ordinaires","1469"
"Guyane","ACTION SOCIALE (QB)","Ensemble","Ensemble","Stagiaires","s"
"Guyane","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Aides","s"
"Guyane","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Ordinaires","s"
"Guyane","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Aides","8"
"Guyane","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Ordinaires","88"
"Guyane","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Aides","s"
"Guyane","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Apprentis","s"
"Guyane","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Ordinaires","494"
"Guyane","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Ordinaires","s"
"Guyane","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Aides","237"
"Guyane","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Apprentis","s"
"Guyane","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Ordinaires","686"
"Guyane","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Stagiaires","s"
"Guyane","SANTE HUMAINE (QA)","Ensemble","Ensemble","Aides","s"
"Guyane","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ordinaires","s"
"Guyane","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Aides","s"
"Guyane","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Apprentis","s"
"Guyane","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ordinaires","200"
"Guyane","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Aides","28"
"Guyane","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Ordinaires","123"
"Hauts-de-France","ACTION SOCIALE (QB)","Ensemble","Ensemble","Aides","12639"
"Hauts-de-France","ACTION SOCIALE (QB)","Ensemble","Ensemble","Apprentis","303"
"Hauts-de-France","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ordinaires","79413"
"Hauts-de-France","ACTION SOCIALE (QB)","Ensemble","Ensemble","Stagiaires","388"
"Hauts-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Aides","75"
"Hauts-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Apprentis","s"
"Hauts-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ordinaires","s"
"Hauts-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Stagiaires","s"
"Hauts-de-France","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Aides","58"
"Hauts-de-France","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Apprentis","s"
"Hauts-de-France","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Ordinaires","2082"
"Hauts-de-France","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Stagiaires","s"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Aides","581"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Apprentis","s"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Ordinaires","3276"
"Hauts-de-France","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Stagiaires","s"
"Hauts-de-France","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Aides","1645"
"Hauts-de-France","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Apprentis","268"
"Hauts-de-France","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Ordinaires","31108"
"Hauts-de-France","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Stagiaires","11"
"Hauts-de-France","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Aides","94"
"Hauts-de-France","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Apprentis","s"
"Hauts-de-France","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Ordinaires","s"
"Hauts-de-France","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Stagiaires","s"
"Hauts-de-France","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Aides","1606"
"Hauts-de-France","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Apprentis","72"
"Hauts-de-France","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Ordinaires","8642"
"Hauts-de-France","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Stagiaires","15"
"Hauts-de-France","SANTE HUMAINE (QA)","Ensemble","Ensemble","Aides","235"
"Hauts-de-France","SANTE HUMAINE (QA)","Ensemble","Ensemble","Apprentis","s"
"Hauts-de-France","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ordinaires","9450"
"Hauts-de-France","SANTE HUMAINE (QA)","Ensemble","Ensemble","Stagiaires","s"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Aides","1285"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Apprentis","318"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ordinaires","10444"
"Hauts-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Stagiaires","24"
"Hauts-de-France","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Aides","473"
"Hauts-de-France","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Apprentis","60"
"Hauts-de-France","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Ordinaires","3718"
"Hauts-de-France","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Stagiaires","24"
"Ile-de-France","ACTION SOCIALE (QB)","Ensemble","Ensemble","Aides","9212"
"Ile-de-France","ACTION SOCIALE (QB)","Ensemble","Ensemble","Apprentis","401"
"Ile-de-France","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ordinaires","105457"
"Ile-de-France","ACTION SOCIALE (QB)","Ensemble","Ensemble","Stagiaires","807"
"Ile-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Aides","s"
"Ile-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Apprentis","s"
"Ile-de-France","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ordinaires","s"
"Ile-de-France","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Aides","205"
"Ile-de-France","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Apprentis","s"
"Ile-de-France","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Ordinaires","6191"
"Ile-de-France","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Stagiaires","s"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Aides","484"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Apprentis","118"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Ordinaires","16621"
"Ile-de-France","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Stagiaires","1207"
"Ile-de-France","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Aides","1134"
"Ile-de-France","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Apprentis","299"
"Ile-de-France","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Ordinaires","51989"
"Ile-de-France","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Stagiaires","223"
"Ile-de-France","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Aides","s"
"Ile-de-France","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Apprentis","s"
"Ile-de-France","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Ordinaires","s"
"Ile-de-France","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Stagiaires","s"
"Ile-de-France","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Aides","1963"
"Ile-de-France","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Apprentis","271"
"Ile-de-France","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Ordinaires","35081"
"Ile-de-France","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Stagiaires","202"
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Ensemble","Aides","481"
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Ensemble","Apprentis","84"
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ordinaires","31251"
"Ile-de-France","SANTE HUMAINE (QA)","Ensemble","Ensemble","Stagiaires","216"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Aides","579"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Apprentis","112"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ordinaires","12446"
"Ile-de-France","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Stagiaires","131"
"Ile-de-France","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Aides","606"
"Ile-de-France","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Apprentis","s"
"Ile-de-France","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Ordinaires","17440"
"Ile-de-France","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Stagiaires","s"
"La Réunion","ACTION SOCIALE (QB)","Ensemble","Ensemble","Aides","1480"
"La Réunion","ACTION SOCIALE (QB)","Ensemble","Ensemble","Apprentis","16"
"La Réunion","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ordinaires","6140"
"La Réunion","ACTION SOCIALE (QB)","Ensemble","Ensemble","Stagiaires","10"
"La Réunion","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Aides","s"
"La Réunion","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ordinaires","s"
"La Réunion","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Stagiaires","s"
"La Réunion","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Aides","s"
"La Réunion","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Apprentis","s"
"La Réunion","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Ordinaires","185"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Aides","s"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Apprentis","s"
"La Réunion","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Ordinaires","701"
"La Réunion","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Aides","109"
"La Réunion","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Apprentis","s"
"La Réunion","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Ordinaires","1872"
"La Réunion","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Stagiaires","s"
"La Réunion","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Aides","s"
"La Réunion","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Ordinaires","s"
"La Réunion","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Aides","1170"
"La Réunion","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Apprentis","10"
"La Réunion","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Ordinaires","1592"
"La Réunion","SANTE HUMAINE (QA)","Ensemble","Ensemble","Aides","s"
"La Réunion","SANTE HUMAINE (QA)","Ensemble","Ensemble","Apprentis","s"
"La Réunion","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ordinaires","900"
"La Réunion","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Aides","380"
"La Réunion","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Apprentis","s"
"La Réunion","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ordinaires","1133"
"La Réunion","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Stagiaires","s"
"La Réunion","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Aides","183"
"La Réunion","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Apprentis","6"
"La Réunion","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Ordinaires","521"
"Martinique","ACTION SOCIALE (QB)","Ensemble","Ensemble","Aides","587"
"Martinique","ACTION SOCIALE (QB)","Ensemble","Ensemble","Apprentis","s"
"Martinique","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ordinaires","3238"
"Martinique","ACTION SOCIALE (QB)","Ensemble","Ensemble","Stagiaires","s"
"Martinique","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ordinaires","s"
"Martinique","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Aides","s"
"Martinique","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Ordinaires","s"
"Martinique","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Aides","61"
"Martinique","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Ordinaires","288"
"Martinique","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Aides","s"
"Martinique","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Apprentis","s"
"Martinique","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Ordinaires","1174"
"Martinique","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Aides","s"
"Martinique","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Ordinaires","s"
"Martinique","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Aides","s"
"Martinique","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Apprentis","s"
"Martinique","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Ordinaires","1581"
"Martinique","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Stagiaires","s"
"Martinique","SANTE HUMAINE (QA)","Ensemble","Ensemble","Aides","s"
"Martinique","SANTE HUMAINE (QA)","Ensemble","Ensemble","Apprentis","s"
"Martinique","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ordinaires","386"
"Martinique","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Aides","s"
"Martinique","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Apprentis","s"
"Martinique","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ordinaires","455"
"Martinique","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Stagiaires","s"
"Martinique","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Aides","s"
"Martinique","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Apprentis","s"
"Martinique","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Ordinaires","407"
"Normandie","ACTION SOCIALE (QB)","Ensemble","Ensemble","Aides","4890"
"Normandie","ACTION SOCIALE (QB)","Ensemble","Ensemble","Apprentis","75"
"Normandie","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ordinaires","41099"
"Normandie","ACTION SOCIALE (QB)","Ensemble","Ensemble","Stagiaires","155"
"Normandie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Aides","s"
"Normandie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Apprentis","s"
"Normandie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ordinaires","s"
"Normandie","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Aides","154"
"Normandie","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Apprentis","s"
"Normandie","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Ordinaires","1091"
"Normandie","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Stagiaires","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Aides","194"
"Normandie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Apprentis","s"
"Normandie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Ordinaires","2715"
"Normandie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Stagiaires","s"
"Normandie","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Aides","630"
"Normandie","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Apprentis","s"
"Normandie","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Ordinaires","13720"
"Normandie","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Stagiaires","s"
"Normandie","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Aides","s"
"Normandie","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Apprentis","s"
"Normandie","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Ordinaires","s"
"Normandie","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Aides","1137"
"Normandie","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Apprentis","s"
"Normandie","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Ordinaires","5724"
"Normandie","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Stagiaires","s"
"Normandie","SANTE HUMAINE (QA)","Ensemble","Ensemble","Aides","34"
"Normandie","SANTE HUMAINE (QA)","Ensemble","Ensemble","Apprentis","s"
"Normandie","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ordinaires","3383"
"Normandie","SANTE HUMAINE (QA)","Ensemble","Ensemble","Stagiaires","s"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Aides","305"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Apprentis","s"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ordinaires","5430"
"Normandie","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Stagiaires","s"
"Normandie","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Aides","347"
"Normandie","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Apprentis","s"
"Normandie","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Ordinaires","3006"
"Normandie","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Stagiaires","s"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Ensemble","Ensemble","Aides","7927"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Ensemble","Ensemble","Apprentis","325"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ordinaires","75671"
"Nouvelle-Aquitaine","ACTION SOCIALE (QB)","Ensemble","Ensemble","Stagiaires","320"
"Nouvelle-Aquitaine","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Aides","s"
"Nouvelle-Aquitaine","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Apprentis","s"
"Nouvelle-Aquitaine","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ordinaires","s"
"Nouvelle-Aquitaine","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Aides","235"
"Nouvelle-Aquitaine","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Apprentis","s"
"Nouvelle-Aquitaine","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Ordinaires","2446"
"Nouvelle-Aquitaine","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Stagiaires","s"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Aides","367"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Apprentis","s"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Ordinaires","4327"
"Nouvelle-Aquitaine","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Stagiaires","s"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Aides","1209"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Apprentis","68"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Ordinaires","21182"
"Nouvelle-Aquitaine","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Stagiaires","5"
"Nouvelle-Aquitaine","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Aides","81"
"Nouvelle-Aquitaine","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Apprentis","s"
"Nouvelle-Aquitaine","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Ordinaires","s"
"Nouvelle-Aquitaine","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Aides","1366"
"Nouvelle-Aquitaine","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Apprentis","56"
"Nouvelle-Aquitaine","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Ordinaires","8630"
"Nouvelle-Aquitaine","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Stagiaires","14"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","Ensemble","Ensemble","Aides","s"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","Ensemble","Ensemble","Apprentis","s"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ordinaires","8675"
"Nouvelle-Aquitaine","SANTE HUMAINE (QA)","Ensemble","Ensemble","Stagiaires","9"
"Nouvelle-Aquitaine","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Aides","1205"
"Nouvelle-Aquitaine","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Apprentis","161"
"Nouvelle-Aquitaine","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Ordinaires","14450"
"Nouvelle-Aquitaine","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Ensemble","Stagiaires","14"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Aides","740"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Apprentis","186"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Ordinaires","6813"
"Nouvelle-Aquitaine","SPORTS ET LOISIRS (RZ2)","Ensemble","Ensemble","Stagiaires","10"
"Occitanie","ACTION SOCIALE (QB)","Ensemble","Ensemble","Aides","8745"
"Occitanie","ACTION SOCIALE (QB)","Ensemble","Ensemble","Apprentis","310"
"Occitanie","ACTION SOCIALE (QB)","Ensemble","Ensemble","Ordinaires","81243"
"Occitanie","ACTION SOCIALE (QB)","Ensemble","Ensemble","Stagiaires","121"
"Occitanie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Aides","s"
"Occitanie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Apprentis","s"
"Occitanie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Ordinaires","s"
"Occitanie","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Ensemble","Stagiaires","s"
"Occitanie","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Aides","237"
"Occitanie","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Apprentis","s"
"Occitanie","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Ordinaires","2591"
"Occitanie","ARTS SPECTACLES (RZ1)","Ensemble","Ensemble","Stagiaires","s"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Aides","170"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Apprentis","s"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Ordinaires","4066"
"Occitanie","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Ensemble","Stagiaires","s"
"Occitanie","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Aides","909"
"Occitanie","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Apprentis","59"
"Occitanie","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Ordinaires","20797"
"Occitanie","ENSEIGNEMENT (PZ)","Ensemble","Ensemble","Stagiaires","5"
"Occitanie","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Aides","109"
"Occitanie","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Apprentis","s"
"Occitanie","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Ordinaires","s"
"Occitanie","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Ensemble","Stagiaires","s"
"Occitanie","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Aides","1770"
"Occitanie","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Apprentis","64"
"Occitanie","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Ordinaires","12971"
"Occitanie","NON-CLASSES (94.99Z)","Ensemble","Ensemble","Stagiaires","13"
"Occitanie","SANTE HUMAINE (QA)","Ensemble","Ensemble","Aides","s"
"Occitanie","SANTE HUMAINE (QA)","Ensemble","Ensemble","Apprentis","21"
"Occitanie","SANTE HUMAINE (QA)","Ensemble","Ensemble","Ordinaires","9423"
