"REG","ESS_simp","typo_B","typo_B_det","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Aide par le travail","1 - Micro entreprise","19","6","s","s","s"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","26","4","s","s","s"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Aide par le travail","3 - Moyennes entreprises","83","18","8890","7579","125972660"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","341","186","s","s","s"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","215","102","4768","3867","108033616"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","39","24","3323","2756","71704331"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Autres actions sociales","4 - Grandes entreprises","2","1","s","s","s"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Autres enseignements","1 - Micro entreprise","375","351","s","s","s"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Autres enseignements","2 - Petites entreprises","27","21","s","s","s"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Autres enseignements","3 - Moyennes entreprises","3","2","s","s","s"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","818","570","s","s","s"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","622","412","s","s","s"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","134","89","11844","10500","378563995"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","4 - Grandes entreprises","5","5","1705","1523","60909457"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Formation d adulte","1 - Micro entreprise","139","83","s","s","s"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Formation d adulte","2 - Petites entreprises","57","29","s","1011","31840557"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Formation d adulte","3 - Moyennes entreprises","4","0","s","s","s"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","177","43","s","s","s"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","359","86","9966","8670","240406903"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","241","127","16651","14186","391783259"
"Pays de la Loire","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","4 - Grandes entreprises","2","1","s","s","s"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","175","121","758","656","13662703"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","37","22","s","s","s"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3 - Moyennes entreprises","2","0","s","s","s"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","111","88","348","348","7148850"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","108","85","2501","1767","36691322"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","13","8","s","s","s"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","6","3","s","s","s"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","3 - Moyennes entreprises","5","3","s","s","s"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","4 - Grandes entreprises","1","1","s","s","s"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","17","16","s","s","s"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","6","4","118","95","2541545"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","1","0","s","s","s"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","1 - Micro entreprise","345","319","s","s","s"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","2 - Petites entreprises","21","16","s","s","s"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","3 - Moyennes entreprises","4","2","s","s","s"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","44","26","s","s","s"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","24","16","s","s","s"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","5","4","597","491","22882694"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","1 - Micro entreprise","819","611","1964","1825","50872444"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","2 - Petites entreprises","75","57","s","s","s"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","3 - Moyennes entreprises","3","3","s","s","s"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","35","27","s","s","s"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","27","20","s","s","s"
"Pays de la Loire","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","38","24","2647","2327","68216587"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","5","2","s","s","s"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","6","1","s","s","s"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3 - Moyennes entreprises","2","1","s","s","s"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","3","1","s","s","s"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","4","0","98","83","2148273"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","1","0","s","s","s"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","1","1","s","s","s"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Aide par le travail","3 - Moyennes entreprises","1","1","s","s","s"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Aide par le travail","4 - Grandes entreprises","1","1","s","s","s"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","92","81","245","214","5689976"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","48","35","974","827","22482881"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","19","17","s","s","s"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Autres actions sociales","4 - Grandes entreprises","5","4","s","s","s"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Autres enseignements","1 - Micro entreprise","8","1","s","s","s"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Autres enseignements","2 - Petites entreprises","7","3","170","s","s"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Autres enseignements","3 - Moyennes entreprises","1","0","s","s","s"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Autres enseignements","4 - Grandes entreprises","4","3","s","s","s"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","1396","76","7067","6816","234972532"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","725","178","14419","13390","464478127"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","256","219","22619","21102","800994415"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","4 - Grandes entreprises","16","8","6940","6044","224526560"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Formation d adulte","1 - Micro entreprise","3","0","s","s","s"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Formation d adulte","2 - Petites entreprises","17","0","504","s","s"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Formation d adulte","3 - Moyennes entreprises","11","1","s","s","s"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Formation d adulte","4 - Grandes entreprises","1","0","s","s","s"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","34","16","s","s","s"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","120","66","s","s","s"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","148","103","12059","10870","291587232"
"Pays de la Loire","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","4 - Grandes entreprises","2","2","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","154","99","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","216","125","3454","2896","71266921"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3 - Moyennes entreprises","5","4","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","123","84","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","165","135","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","54","39","4839","3517","77304318"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Aide a domicile","4 - Grandes entreprises","10","9","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Aide par le travail","1 - Micro entreprise","20","11","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","48","11","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Aide par le travail","3 - Moyennes entreprises","57","15","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","498","253","1726","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","302","154","6464","5353","156354882"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","52","31","4548","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Autres enseignements","1 - Micro entreprise","512","487","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Autres enseignements","2 - Petites entreprises","46","39","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Autres enseignements","3 - Moyennes entreprises","6","5","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","75","52","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","273","169","6543","5672","186401656"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","97","61","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","4 - Grandes entreprises","2","1","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Formation d adulte","1 - Micro entreprise","269","213","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Formation d adulte","2 - Petites entreprises","63","35","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Formation d adulte","3 - Moyennes entreprises","10","8","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","177","57","s","s","s"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","361","106","9838","8611","247751191"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","177","64","13301","11796","337101779"
