"DEP","typo_Asso","typo_Asso_det","nb_etab","eff_31","eff_EQTP","rem_brut"
"10","ENSEIGNEMENT (PZ)","Enseignement culturel","8","15","7","211060"
"10","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","34","796","704","24080057"
"10","ENSEIGNEMENT (PZ)","Formation continue d adultes","5","50","44","1462698"
"10","SPORTS ET LOISIRS (RZ2)","Loisirs","9","s","s","s"
"10","SPORTS ET LOISIRS (RZ2)","Sports","145","s","s","s"
"11","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","4","38","29","979060"
"11","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","6","61","56","1431753"
"11","ACTION SOCIALE (QB)","Accueil d enfants handicapes","6","188","173","5453463"
"11","ACTION SOCIALE (QB)","Accueil des jeunes enfants","8","77","62","1421586"
"11","ACTION SOCIALE (QB)","Action sociale NCA","48","720","564","14208032"
"11","ACTION SOCIALE (QB)","Aide a domicile","15","390","283","6259274"
"11","ACTION SOCIALE (QB)","Aide par le travail","28","1204","991","16178187"
"11","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","13","510","445","11583571"
"11","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","25","590","503","13946452"
"11","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","31","1092","886","26136958"
"11","ENSEIGNEMENT (PZ)","Autres enseignements","14","22","17","436066"
"11","ENSEIGNEMENT (PZ)","Enseignement culturel","9","10","7","162114"
"11","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","33","737","672","20891451"
"11","ENSEIGNEMENT (PZ)","Formation continue d adultes","21","186","154","4840691"
"11","SPORTS ET LOISIRS (RZ2)","Loisirs","21","59","58","1470658"
"11","SPORTS ET LOISIRS (RZ2)","Sports","181","313","228","5357517"
"12","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","1","s","s","s"
"12","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","1","s","s","s"
"12","ACTION SOCIALE (QB)","Accueil d enfants handicapes","5","126","109","3501723"
"12","ACTION SOCIALE (QB)","Accueil des jeunes enfants","11","96","78","1774110"
"12","ACTION SOCIALE (QB)","Action sociale NCA","47","504","404","10770451"
"12","ACTION SOCIALE (QB)","Aide a domicile","69","1534","1192","25812063"
"12","ACTION SOCIALE (QB)","Aide par le travail","9","643","564","8341134"
"12","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","37","1652","1395","37803167"
"12","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","18","300","265","8145915"
"12","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","35","1579","1381","39373944"
"12","ENSEIGNEMENT (PZ)","Autres enseignements","18","104","83","2667569"
"12","ENSEIGNEMENT (PZ)","Enseignement culturel","10","6","s","s"
"12","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","95","1388","1250","39432833"
"12","ENSEIGNEMENT (PZ)","Formation continue d adultes","15","52","45","1293068"
"12","SPORTS ET LOISIRS (RZ2)","Loisirs","18","85","64","1609958"
"12","SPORTS ET LOISIRS (RZ2)","Sports","152","205","187","4303017"
"13","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","22","s","s","s"
"13","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","8","s","s","s"
"13","ACTION SOCIALE (QB)","Accueil d enfants handicapes","18","390","320","11706193"
"13","ACTION SOCIALE (QB)","Accueil des jeunes enfants","147","1894","1708","41970104"
"13","ACTION SOCIALE (QB)","Action sociale NCA","329","5401","4602","120159136"
"13","ACTION SOCIALE (QB)","Aide a domicile","129","6600","4694","104572697"
"13","ACTION SOCIALE (QB)","Aide par le travail","52","3346","2982","53175173"
"13","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","57","2076","1811","50706358"
"13","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","116","2841","2445","72205407"
"13","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","95","4838","4165","121596420"
"13","ENSEIGNEMENT (PZ)","Autres enseignements","170","764","613","18977556"
"13","ENSEIGNEMENT (PZ)","Enseignement culturel","87","s","s","s"
"13","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","230","7443","6742","237218474"
"13","ENSEIGNEMENT (PZ)","Formation continue d adultes","180","1877","1837","55893298"
"13","SPORTS ET LOISIRS (RZ2)","Loisirs","86","749","643","15988768"
"13","SPORTS ET LOISIRS (RZ2)","Sports","898","2085","1713","44707776"
"14","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","6","164","147","3690501"
"14","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","7","55","58","1629232"
"14","ACTION SOCIALE (QB)","Accueil d enfants handicapes","9","257","215","7013937"
"14","ACTION SOCIALE (QB)","Accueil des jeunes enfants","24","206","164","3629964"
"14","ACTION SOCIALE (QB)","Action sociale NCA","110","2039","1659","41273168"
"14","ACTION SOCIALE (QB)","Aide a domicile","75","2213","1544","34494908"
"14","ACTION SOCIALE (QB)","Aide par le travail","23","1910","1676","28205201"
"14","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","10","539","470","12668883"
"14","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","33","891","813","23333695"
"14","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","38","1768","1551","45132853"
"14","ENSEIGNEMENT (PZ)","Autres enseignements","52","423","373","10491370"
"14","ENSEIGNEMENT (PZ)","Enseignement culturel","20","68","36","982622"
"14","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","74","2664","2434","81795703"
"14","ENSEIGNEMENT (PZ)","Formation continue d adultes","36","610","503","15285337"
"14","SPORTS ET LOISIRS (RZ2)","Loisirs","31","164","159","3671850"
"14","SPORTS ET LOISIRS (RZ2)","Sports","438","804","680","19325096"
"15","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","3","26","19","516969"
"15","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","6","49","44","1321991"
"15","ACTION SOCIALE (QB)","Accueil d enfants handicapes","2","s","s","s"
"15","ACTION SOCIALE (QB)","Accueil des jeunes enfants","2","s","s","s"
"15","ACTION SOCIALE (QB)","Action sociale NCA","41","964","747","16996226"
"15","ACTION SOCIALE (QB)","Aide a domicile","24","571","372","8216121"
"15","ACTION SOCIALE (QB)","Aide par le travail","10","357","310","4885388"
"15","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","15","711","639","16462390"
"15","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","16","291","242","6618700"
"15","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","18","938","791","21735326"
"15","ENSEIGNEMENT (PZ)","Autres enseignements","8","67","49","1486321"
"15","ENSEIGNEMENT (PZ)","Enseignement culturel","11","83","78","2414803"
"15","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","23","377","330","10350221"
"15","ENSEIGNEMENT (PZ)","Formation continue d adultes","7","25","25","704017"
"15","SPORTS ET LOISIRS (RZ2)","Loisirs","17","33","34","779909"
"15","SPORTS ET LOISIRS (RZ2)","Sports","92","135","133","3170354"
"16","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","4","44","38","1066831"
"16","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","5","136","108","2739339"
"16","ACTION SOCIALE (QB)","Accueil d enfants handicapes","14","263","189","5659669"
"16","ACTION SOCIALE (QB)","Accueil des jeunes enfants","3","28","24","567210"
"16","ACTION SOCIALE (QB)","Action sociale NCA","58","816","648","16996636"
"16","ACTION SOCIALE (QB)","Aide a domicile","50","1580","1177","25683990"
"16","ACTION SOCIALE (QB)","Aide par le travail","13","1009","806","14540436"
"16","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","16","598","534","14308497"
"16","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","15","225","200","5549316"
"16","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","27","866","691","19075920"
"16","ENSEIGNEMENT (PZ)","Autres enseignements","19","s","s","s"
"16","ENSEIGNEMENT (PZ)","Enseignement culturel","5","s","s","s"
"16","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","38","911","769","24425180"
"16","ENSEIGNEMENT (PZ)","Formation continue d adultes","11","115","100","3023381"
"16","SPORTS ET LOISIRS (RZ2)","Loisirs","15","209","155","3687016"
"16","SPORTS ET LOISIRS (RZ2)","Sports","187","339","268","6411320"
"17","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","5","280","230","6294002"
"17","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","3","56","53","1495035"
"17","ACTION SOCIALE (QB)","Accueil d enfants handicapes","3","69","54","1989707"
"17","ACTION SOCIALE (QB)","Accueil des jeunes enfants","42","341","311","7527086"
"17","ACTION SOCIALE (QB)","Action sociale NCA","100","1903","1592","37533503"
"17","ACTION SOCIALE (QB)","Aide a domicile","42","1328","897","20835818"
"17","ACTION SOCIALE (QB)","Aide par le travail","23","1396","1252","21556443"
"17","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","18","631","531","14077826"
"17","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","25","770","648","18186586"
"17","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","39","1606","1411","40762665"
"17","ENSEIGNEMENT (PZ)","Autres enseignements","48","105","93","2652860"
"17","ENSEIGNEMENT (PZ)","Enseignement culturel","25","207","165","4633564"
"17","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","50","1369","1254","46488449"
"17","ENSEIGNEMENT (PZ)","Formation continue d adultes","23","266","224","7113554"
"17","SPORTS ET LOISIRS (RZ2)","Loisirs","50","263","241","5420957"
"17","SPORTS ET LOISIRS (RZ2)","Sports","350","572","522","12272418"
"18","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","8","211","186","5281536"
"18","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","3","21","16","434003"
"18","ACTION SOCIALE (QB)","Accueil d enfants handicapes","8","155","157","4899008"
"18","ACTION SOCIALE (QB)","Accueil des jeunes enfants","18","91","101","2238744"
"18","ACTION SOCIALE (QB)","Action sociale NCA","46","1057","844","18293672"
"18","ACTION SOCIALE (QB)","Aide a domicile","20","836","552","12912207"
"18","ACTION SOCIALE (QB)","Aide par le travail","19","980","868","18512086"
"18","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","14","393","334","9071289"
"18","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","8","200","151","3990600"
"18","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","24","646","596","16582919"
"18","ENSEIGNEMENT (PZ)","Autres enseignements","20","74","55","1571877"
"18","ENSEIGNEMENT (PZ)","Enseignement culturel","18","s","s","s"
"18","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","24","497","431","14927242"
"18","ENSEIGNEMENT (PZ)","Formation continue d adultes","14","105","100","3507957"
"18","SPORTS ET LOISIRS (RZ2)","Loisirs","8","s","s","s"
"18","SPORTS ET LOISIRS (RZ2)","Sports","153","s","s","s"
"19","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","9","130","100","2863417"
"19","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","4","100","88","2473941"
"19","ACTION SOCIALE (QB)","Accueil d enfants handicapes","2","s","s","s"
"19","ACTION SOCIALE (QB)","Accueil des jeunes enfants","4","s","s","s"
"19","ACTION SOCIALE (QB)","Action sociale NCA","48","325","264","6931524"
"19","ACTION SOCIALE (QB)","Aide a domicile","22","601","487","10447294"
"19","ACTION SOCIALE (QB)","Aide par le travail","21","797","693","12046206"
"19","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","10","434","384","10717352"
"19","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","12","250","226","6902769"
"19","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","19","697","613","17700899"
"19","ENSEIGNEMENT (PZ)","Autres enseignements","11","18","14","510548"
"19","ENSEIGNEMENT (PZ)","Enseignement culturel","3","24","13","349484"
"19","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","22","727","664","22038838"
"19","ENSEIGNEMENT (PZ)","Formation continue d adultes","15","80","69","2492473"
"19","SPORTS ET LOISIRS (RZ2)","Loisirs","15","50","46","1125324"
"19","SPORTS ET LOISIRS (RZ2)","Sports","106","244","192","4479614"
"21","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","4","s","s","s"
"21","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","4","s","s","s"
"21","ACTION SOCIALE (QB)","Accueil d enfants handicapes","7","255","219","7333353"
"21","ACTION SOCIALE (QB)","Accueil des jeunes enfants","30","262","185","4255739"
"21","ACTION SOCIALE (QB)","Action sociale NCA","84","1054","848","25100512"
"21","ACTION SOCIALE (QB)","Aide a domicile","27","982","723","16893370"
"21","ACTION SOCIALE (QB)","Aide par le travail","16","1069","900","14380672"
"21","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","21","668","570","15651709"
"21","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","32","930","793","23323171"
"21","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","28","1241","1051","30945436"
"21","ENSEIGNEMENT (PZ)","Autres enseignements","23","98","71","2203398"
"21","ENSEIGNEMENT (PZ)","Enseignement culturel","18","s","s","s"
"21","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","59","1909","1731","60684130"
"21","ENSEIGNEMENT (PZ)","Formation continue d adultes","34","214","226","6824056"
"21","SPORTS ET LOISIRS (RZ2)","Loisirs","20","63","60","1493269"
"21","SPORTS ET LOISIRS (RZ2)","Sports","237","443","350","8354299"
"22","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","19","166","157","4936285"
"22","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","4","s","6","158532"
"22","ACTION SOCIALE (QB)","Accueil d enfants handicapes","5","60","46","1510594"
"22","ACTION SOCIALE (QB)","Accueil des jeunes enfants","5","s","19","448688"
"22","ACTION SOCIALE (QB)","Action sociale NCA","45","750","590","16113805"
"22","ACTION SOCIALE (QB)","Aide a domicile","47","1497","1160","29768593"
"22","ACTION SOCIALE (QB)","Aide par le travail","24","1836","1532","26389386"
"22","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","20","932","839","22475155"
"22","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","20","418","355","9853357"
"22","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","45","1691","1493","43264474"
"22","ENSEIGNEMENT (PZ)","Autres enseignements","44","244","221","7356953"
"22","ENSEIGNEMENT (PZ)","Enseignement culturel","27","75","39","1072702"
"22","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","218","3623","3385","108062253"
"22","ENSEIGNEMENT (PZ)","Formation continue d adultes","25","219","179","6049533"
"22","SPORTS ET LOISIRS (RZ2)","Loisirs","27","59","53","1306134"
"22","SPORTS ET LOISIRS (RZ2)","Sports","439","594","498","12657755"
"23","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","3","16","10","317050"
"23","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","2","s","s","s"
"23","ACTION SOCIALE (QB)","Accueil d enfants handicapes","9","82","58","1938455"
"23","ACTION SOCIALE (QB)","Accueil des jeunes enfants","2","s","s","s"
"23","ACTION SOCIALE (QB)","Action sociale NCA","22","122","104","2709669"
"23","ACTION SOCIALE (QB)","Aide a domicile","13","786","589","12790109"
"23","ACTION SOCIALE (QB)","Aide par le travail","8","398","277","5391899"
"23","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","3","158","141","3618629"
"23","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","7","41","35","920119"
"23","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","21","763","655","18897767"
"23","ENSEIGNEMENT (PZ)","Autres enseignements","4","s","s","s"
"23","ENSEIGNEMENT (PZ)","Enseignement culturel","6","s","s","242367"
"23","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","4","18","15","422800"
"23","ENSEIGNEMENT (PZ)","Formation continue d adultes","3","28","25","s"
"23","SPORTS ET LOISIRS (RZ2)","Loisirs","7","33","32","713076"
"23","SPORTS ET LOISIRS (RZ2)","Sports","46","56","49","1126696"
"24","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","6","s","s","s"
"24","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","1","s","s","s"
"24","ACTION SOCIALE (QB)","Accueil d enfants handicapes","11","154","124","4099985"
"24","ACTION SOCIALE (QB)","Accueil des jeunes enfants","14","101","89","2182479"
"24","ACTION SOCIALE (QB)","Action sociale NCA","93","1064","892","22875056"
"24","ACTION SOCIALE (QB)","Aide a domicile","26","793","608","13472305"
"24","ACTION SOCIALE (QB)","Aide par le travail","12","1013","896","14157979"
"24","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","6","200","161","4454799"
"24","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","25","745","649","18947417"
"24","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","29","914","863","24286067"
"24","ENSEIGNEMENT (PZ)","Autres enseignements","29","103","82","2523191"
"24","ENSEIGNEMENT (PZ)","Enseignement culturel","15","s","s","s"
"24","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","37","778","673","21160555"
"24","ENSEIGNEMENT (PZ)","Formation continue d adultes","20","144","113","2895474"
"24","SPORTS ET LOISIRS (RZ2)","Loisirs","29","150","128","3082516"
"24","SPORTS ET LOISIRS (RZ2)","Sports","172","277","218","5199342"
"25","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","22","221","170","5247895"
"25","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","5","172","150","4592319"
"25","ACTION SOCIALE (QB)","Accueil d enfants handicapes","14","206","167","5616694"
"25","ACTION SOCIALE (QB)","Accueil des jeunes enfants","29","172","128","3007197"
"25","ACTION SOCIALE (QB)","Action sociale NCA","80","1010","791","21207550"
"25","ACTION SOCIALE (QB)","Aide a domicile","104","1807","1332","30702174"
"25","ACTION SOCIALE (QB)","Aide par le travail","13","1942","1665","30303571"
"25","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","12","409","346","9274471"
"25","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","31","593","492","13821826"
"25","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","62","2034","1735","49790465"
"25","ENSEIGNEMENT (PZ)","Autres enseignements","33","177","137","4382828"
"25","ENSEIGNEMENT (PZ)","Enseignement culturel","20","s","s","s"
"25","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","64","1751","1523","49560427"
"25","ENSEIGNEMENT (PZ)","Formation continue d adultes","30","223","179","5617725"
"25","SPORTS ET LOISIRS (RZ2)","Loisirs","40","s","s","s"
