"DEP","ESS","famille","sexe","type_emploi","nb_poste"
"42","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","314"
"42","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","109"
"42","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","58225"
"42","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","91339"
"42","ESS + Hors ESS","Public","Femmes","Ensemble","37863"
"42","ESS + Hors ESS","Public","Hommes","Ensemble","18870"
"43","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","515"
"43","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","554"
"43","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","s"
"43","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","s"
"43","ESS + Hors ESS","3. Association","Femmes","Ensemble","7477"
"43","ESS + Hors ESS","3. Association","Hommes","Ensemble","2718"
"43","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","s"
"43","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","s"
"43","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","14108"
"43","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","22990"
"43","ESS + Hors ESS","Public","Femmes","Ensemble","9456"
"43","ESS + Hors ESS","Public","Hommes","Ensemble","5093"
"44","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","5267"
"44","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","5855"
"44","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","3103"
"44","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","683"
"44","ESS + Hors ESS","3. Association","Femmes","Ensemble","34971"
"44","ESS + Hors ESS","3. Association","Hommes","Ensemble","13712"
"44","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","484"
"44","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","381"
"44","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","141282"
"44","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","212048"
"44","ESS + Hors ESS","Public","Femmes","Ensemble","68802"
"44","ESS + Hors ESS","Public","Hommes","Ensemble","39226"
"45","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","2102"
"45","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","2209"
"45","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","1585"
"45","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","734"
"45","ESS + Hors ESS","3. Association","Femmes","Ensemble","10229"
"45","ESS + Hors ESS","3. Association","Hommes","Ensemble","4554"
"45","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","246"
"45","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","184"
"45","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","64433"
"45","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","88222"
"45","ESS + Hors ESS","Public","Femmes","Ensemble","36116"
"45","ESS + Hors ESS","Public","Hommes","Ensemble","18907"
"46","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","704"
"46","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","654"
"46","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","s"
"46","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","s"
"46","ESS + Hors ESS","3. Association","Femmes","Ensemble","4126"
"46","ESS + Hors ESS","3. Association","Hommes","Ensemble","1664"
"46","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","s"
"46","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","s"
"46","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","11309"
"46","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","16118"
"46","ESS + Hors ESS","Public","Femmes","Ensemble","8831"
"46","ESS + Hors ESS","Public","Hommes","Ensemble","4962"
"47","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","948"
"47","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","1014"
"47","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","394"
"47","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","139"
"47","ESS + Hors ESS","3. Association","Femmes","Ensemble","7465"
"47","ESS + Hors ESS","3. Association","Hommes","Ensemble","2892"
"47","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","72"
"47","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","10"
"47","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","23800"
"47","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","33103"
"47","ESS + Hors ESS","Public","Femmes","Ensemble","16512"
"47","ESS + Hors ESS","Public","Hommes","Ensemble","8465"
"48","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","129"
"48","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","165"
"48","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","26"
"48","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","20"
"48","ESS + Hors ESS","3. Association","Femmes","Ensemble","3948"
"48","ESS + Hors ESS","3. Association","Hommes","Ensemble","1925"
"48","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","3719"
"48","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","6455"
"48","ESS + Hors ESS","Public","Femmes","Ensemble","4406"
"48","ESS + Hors ESS","Public","Hommes","Ensemble","2759"
"49","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","2577"
"49","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","3012"
"49","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","1907"
"49","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","582"
"49","ESS + Hors ESS","3. Association","Femmes","Ensemble","22117"
"49","ESS + Hors ESS","3. Association","Hommes","Ensemble","8800"
"49","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","247"
"49","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","158"
"49","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","69589"
"49","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","101469"
"49","ESS + Hors ESS","Public","Femmes","Ensemble","37748"
"49","ESS + Hors ESS","Public","Hommes","Ensemble","18564"
"50","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","1298"
"50","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","2474"
"50","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","139"
"50","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","52"
"50","ESS + Hors ESS","3. Association","Femmes","Ensemble","9599"
"50","ESS + Hors ESS","3. Association","Hommes","Ensemble","4037"
"50","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","1531"
"50","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","484"
"50","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","36591"
"50","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","58265"
"50","ESS + Hors ESS","Public","Femmes","Ensemble","24450"
"50","ESS + Hors ESS","Public","Hommes","Ensemble","11496"
"51","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","2303"
"51","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","3748"
"51","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","677"
"51","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","318"
"51","ESS + Hors ESS","3. Association","Femmes","Ensemble","11443"
"51","ESS + Hors ESS","3. Association","Hommes","Ensemble","5020"
"51","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","106"
"51","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","51"
"51","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","50748"
"51","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","73031"
"51","ESS + Hors ESS","Public","Femmes","Ensemble","32376"
"51","ESS + Hors ESS","Public","Hommes","Ensemble","17917"
"52","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","247"
"52","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","354"
"52","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","s"
"52","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","s"
"52","ESS + Hors ESS","3. Association","Femmes","Ensemble","3113"
"52","ESS + Hors ESS","3. Association","Hommes","Ensemble","1374"
"52","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","s"
"52","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","s"
"52","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","11988"
"52","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","19544"
"52","ESS + Hors ESS","Public","Femmes","Ensemble","9945"
"52","ESS + Hors ESS","Public","Hommes","Ensemble","5068"
"53","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","1109"
"53","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","1122"
"53","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","s"
"53","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","s"
"53","ESS + Hors ESS","3. Association","Femmes","Ensemble","6728"
"53","ESS + Hors ESS","3. Association","Hommes","Ensemble","2708"
"53","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","s"
"53","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","s"
"53","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","25392"
"53","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","41425"
"53","ESS + Hors ESS","Public","Femmes","Ensemble","15166"
"53","ESS + Hors ESS","Public","Hommes","Ensemble","6299"
"54","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","1205"
"54","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","1077"
"54","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","1132"
"54","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","376"
"54","ESS + Hors ESS","3. Association","Femmes","Ensemble","16048"
"54","ESS + Hors ESS","3. Association","Hommes","Ensemble","6913"
"54","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","362"
"54","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","105"
"54","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","52289"
"54","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","74506"
"54","ESS + Hors ESS","Public","Femmes","Ensemble","41942"
"54","ESS + Hors ESS","Public","Hommes","Ensemble","26035"
"55","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","413"
"55","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","567"
"55","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","s"
"55","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","s"
"55","ESS + Hors ESS","3. Association","Femmes","Ensemble","3318"
"55","ESS + Hors ESS","3. Association","Hommes","Ensemble","1493"
"55","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","s"
"55","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","s"
"55","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","9762"
"55","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","16034"
"55","ESS + Hors ESS","Public","Femmes","Ensemble","10702"
"55","ESS + Hors ESS","Public","Hommes","Ensemble","5065"
"56","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","2039"
"56","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","2422"
"56","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","s"
"56","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","s"
"56","ESS + Hors ESS","3. Association","Femmes","Ensemble","16108"
"56","ESS + Hors ESS","3. Association","Hommes","Ensemble","6186"
"56","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","s"
"56","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","s"
"56","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","59937"
"56","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","81763"
"56","ESS + Hors ESS","Public","Femmes","Ensemble","34195"
"56","ESS + Hors ESS","Public","Hommes","Ensemble","15292"
"57","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","2221"
"57","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","1950"
"57","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","420"
"57","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","129"
"57","ESS + Hors ESS","3. Association","Femmes","Ensemble","21982"
"57","ESS + Hors ESS","3. Association","Hommes","Ensemble","7590"
"57","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","636"
"57","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","249"
"57","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","76096"
"57","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","107738"
"57","ESS + Hors ESS","Public","Femmes","Ensemble","44838"
"57","ESS + Hors ESS","Public","Hommes","Ensemble","28522"
"58","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","511"
"58","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","505"
"58","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","s"
"58","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","s"
"58","ESS + Hors ESS","3. Association","Femmes","Ensemble","4225"
"58","ESS + Hors ESS","3. Association","Hommes","Ensemble","1718"
"58","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","s"
"58","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","s"
"58","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","13191"
"58","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","18704"
"58","ESS + Hors ESS","Public","Femmes","Ensemble","11811"
"58","ESS + Hors ESS","Public","Hommes","Ensemble","7331"
"59","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","2787"
"59","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","3172"
"59","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","2064"
"59","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","882"
"59","ESS + Hors ESS","3. Association","Femmes","Ensemble","53961"
"59","ESS + Hors ESS","3. Association","Hommes","Ensemble","27665"
"59","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","1592"
"59","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","404"
"59","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","222723"
"59","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","343634"
"59","ESS + Hors ESS","Public","Femmes","Ensemble","143224"
"59","ESS + Hors ESS","Public","Hommes","Ensemble","90107"
"60","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","626"
"60","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","1017"
"60","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","827"
"60","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","270"
"60","ESS + Hors ESS","3. Association","Femmes","Ensemble","12856"
"60","ESS + Hors ESS","3. Association","Hommes","Ensemble","5735"
"60","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","896"
"60","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","365"
"60","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","58384"
"60","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","90338"
"60","ESS + Hors ESS","Public","Femmes","Ensemble","36123"
"60","ESS + Hors ESS","Public","Hommes","Ensemble","18874"
"61","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","571"
"61","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","590"
"61","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","s"
"61","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","s"
"61","ESS + Hors ESS","3. Association","Femmes","Ensemble","8014"
"61","ESS + Hors ESS","3. Association","Hommes","Ensemble","3136"
"61","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","s"
"61","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","s"
"61","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","18986"
"61","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","31252"
"61","ESS + Hors ESS","Public","Femmes","Ensemble","14665"
"61","ESS + Hors ESS","Public","Hommes","Ensemble","6658"
"62","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","2218"
"62","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","2654"
"62","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","933"
"62","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","369"
"62","ESS + Hors ESS","3. Association","Femmes","Ensemble","27666"
"62","ESS + Hors ESS","3. Association","Hommes","Ensemble","12924"
"62","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","1621"
"62","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","651"
"62","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","94041"
"62","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","158855"
"62","ESS + Hors ESS","Public","Femmes","Ensemble","66614"
"62","ESS + Hors ESS","Public","Hommes","Ensemble","41013"
"63","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","1853"
"63","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","1932"
"63","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","932"
"63","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","271"
"63","ESS + Hors ESS","3. Association","Femmes","Ensemble","12225"
"63","ESS + Hors ESS","3. Association","Hommes","Ensemble","5509"
"63","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","87"
"63","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","55"
"63","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","55213"
"63","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","83594"
"63","ESS + Hors ESS","Public","Femmes","Ensemble","39279"
"63","ESS + Hors ESS","Public","Hommes","Ensemble","23190"
"64","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","1494"
"64","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","1985"
"64","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","s"
"64","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","s"
"64","ESS + Hors ESS","3. Association","Femmes","Ensemble","16223"
"64","ESS + Hors ESS","3. Association","Hommes","Ensemble","6721"
"64","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","s"
"64","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","s"
"64","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","60967"
"64","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","82532"
"64","ESS + Hors ESS","Public","Femmes","Ensemble","30398"
"64","ESS + Hors ESS","Public","Hommes","Ensemble","17462"
"65","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","438"
"65","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","405"
"65","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","398"
"65","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","97"
"65","ESS + Hors ESS","3. Association","Femmes","Ensemble","5829"
"65","ESS + Hors ESS","3. Association","Hommes","Ensemble","2133"
"65","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","82"
"65","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","14"
"65","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","15369"
"65","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","20881"
"65","ESS + Hors ESS","Public","Femmes","Ensemble","12429"
"65","ESS + Hors ESS","Public","Hommes","Ensemble","7737"
"66","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","1488"
"66","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","1298"
"66","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","573"
"66","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","162"
"66","ESS + Hors ESS","3. Association","Femmes","Ensemble","7921"
"66","ESS + Hors ESS","3. Association","Hommes","Ensemble","4013"
"66","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","95"
"66","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","42"
"66","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","31978"
"66","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","40623"
"66","ESS + Hors ESS","Public","Femmes","Ensemble","21568"
"66","ESS + Hors ESS","Public","Hommes","Ensemble","15014"
"67","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","3389"
"67","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","3310"
"67","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","934"
"67","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","462"
"67","ESS + Hors ESS","3. Association","Femmes","Ensemble","19370"
"67","ESS + Hors ESS","3. Association","Hommes","Ensemble","8085"
"67","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","3871"
"67","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","1148"
"67","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","116857"
"67","ESS + Hors ESS","Privé Hors ESS","Hommes","Ensemble","165035"
"67","ESS + Hors ESS","Public","Femmes","Ensemble","56847"
"67","ESS + Hors ESS","Public","Hommes","Ensemble","35770"
"68","ESS + Hors ESS","1. Coopérative","Femmes","Ensemble","2065"
"68","ESS + Hors ESS","1. Coopérative","Hommes","Ensemble","2067"
"68","ESS + Hors ESS","2. Mutuelle","Femmes","Ensemble","828"
"68","ESS + Hors ESS","2. Mutuelle","Hommes","Ensemble","271"
"68","ESS + Hors ESS","3. Association","Femmes","Ensemble","15000"
"68","ESS + Hors ESS","3. Association","Hommes","Ensemble","5315"
"68","ESS + Hors ESS","4. Fondation","Femmes","Ensemble","2862"
"68","ESS + Hors ESS","4. Fondation","Hommes","Ensemble","550"
"68","ESS + Hors ESS","Privé Hors ESS","Femmes","Ensemble","63951"
